"year","total","region","type","population","providerRate"
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,4,"Washington","county",13060,3.06
2012,4,"Washington","county",12821,3.12
2013,0,"Washington","county",12826,0
2014,3,"Washington","county",12679,2.37
2015,2,"Washington","county",12589,1.59
2016,1,"Washington","county",12425,0.8
2017,0,"Washington","county",12349,0
2011,0,"Watauga","county",52111,0
2012,0,"Watauga","county",52517,0
2013,0,"Watauga","county",52682,0
2014,0,"Watauga","county",52923,0
2015,0,"Watauga","county",53737,0
2016,3,"Watauga","county",54992,0.55
2017,0,"Watauga","county",56170,0
2011,11,"Wayne","county",123710,0.89
2012,10,"Wayne","county",124915,0.8
2013,6,"Wayne","county",125101,0.48
2014,10,"Wayne","county",125681,0.8
2015,10,"Wayne","county",124984,0.8
2016,11,"Wayne","county",124808,0.88
2017,12,"Wayne","county",124945,0.96
2011,1,"Wilkes","county",69592,0.14
2012,1,"Wilkes","county",69755,0.14
2013,0,"Wilkes","county",69754,0
2014,1,"Wilkes","county",69883,0.14
2015,2,"Wilkes","county",69663,0.29
2016,2,"Wilkes","county",70027,0.29
2017,1,"Wilkes","county",70536,0.14
2011,5,"Wilson","county",81380,0.61
2012,4,"Wilson","county",81796,0.49
2013,3,"Wilson","county",81397,0.37
2014,3,"Wilson","county",81410,0.37
2015,4,"Wilson","county",81689,0.49
2016,5,"Wilson","county",81758,0.61
2017,5,"Wilson","county",82035,0.61
2011,1,"Yadkin","county",38442,0.26
2012,1,"Yadkin","county",38247,0.26
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,409,"North Carolina","state",9669244,0.42
2012,458,"North Carolina","state",9765229,0.47
2013,340,"North Carolina","state",9861952,0.34
2014,481,"North Carolina","state",9953687,0.48
2015,523,"North Carolina","state",10056683,0.52
2016,614,"North Carolina","state",10155942,0.6
2017,699,"North Carolina","state",10272692,0.68
