"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2001,36,"Carteret","county",59600,6.04,1,0,0
2002,34,"Carteret","county",60157,5.65,1,0,0
2003,36,"Carteret","county",60712,5.93,1,0.0278,0
2004,40,"Carteret","county",61122,6.54,1,0.025,0
2005,45,"Carteret","county",62436,7.21,1,0.0444,0
2006,48,"Carteret","county",63557,7.55,1,0.0417,0
2007,45,"Carteret","county",63294,7.11,1,0.0444,0
2008,43,"Carteret","county",63535,6.77,1,0.0233,0
2009,48,"Carteret","county",64724,7.42,1,0.0208,0
2010,47,"Carteret","county",66712,7.05,1,0.0213,0
2011,46,"Carteret","county",67696,6.8,1,0.0217,0
2012,46,"Carteret","county",68362,6.73,1,0,0
2013,46,"Carteret","county",69239,6.64,1,0,0
2014,54,"Carteret","county",69350,7.79,1,0,0
2015,46,"Carteret","county",69826,6.59,1,0,0
2016,45,"Carteret","county",69881,6.44,1,0,0
2017,45,"Carteret","county",70190,6.41,1,0,0
2000,2,"Caswell","county",23501,0.85,-9,-9,-9
2001,1,"Caswell","county",23718,0.42,-9,-9,-9
2002,1,"Caswell","county",24014,0.42,-9,-9,-9
2003,3,"Caswell","county",24310,1.23,-9,-9,-9
2004,3,"Caswell","county",23965,1.25,-9,-9,-9
2005,5,"Caswell","county",23857,2.1,1,0,0.2
2006,5,"Caswell","county",23541,2.12,1,0,0.2
2007,6,"Caswell","county",23508,2.55,1,0,0.1667
2008,5,"Caswell","county",23356,2.14,1,0,0
2009,7,"Caswell","county",23464,2.98,1,0,0.1429
2010,8,"Caswell","county",23676,3.38,1,0,0.125
2011,9,"Caswell","county",23654,3.8,1,0,0.1111
2012,9,"Caswell","county",23492,3.83,1,0,0.1111
2013,10,"Caswell","county",23844,4.19,1,0,0.1
2014,5,"Caswell","county",23602,2.12,1,0,0
2015,6,"Caswell","county",23606,2.54,1,0,0
2016,6,"Caswell","county",23689,2.53,1,0,0
2017,4,"Caswell","county",23699,1.69,-9,-9,-9
2000,71,"Catawba","county",141685,5.01,0.9718,0,0.0141
2001,72,"Catawba","county",145106,4.96,0.9861,0,0.0139
2002,77,"Catawba","county",147428,5.22,0.987,0,0
2003,65,"Catawba","county",149750,4.34,1,0,0
2004,66,"Catawba","county",148797,4.44,1,0,0
2005,73,"Catawba","county",149416,4.89,1,0,0
2006,82,"Catawba","county",151126,5.43,0.9878,0.0122,0.0122
2007,89,"Catawba","county",153404,5.8,1,0.0112,0.0112
2008,86,"Catawba","county",154972,5.55,1,0,0.0116
2009,93,"Catawba","county",157034,5.92,1,0,0.0215
2010,104,"Catawba","county",154654,6.72,0.9904,0.0096,0.0192
2011,108,"Catawba","county",154992,6.97,0.9815,0.0093,0.0185
2012,96,"Catawba","county",155494,6.17,0.9688,0.0313,0.0208
2013,99,"Catawba","county",155411,6.37,0.9798,0.0202,0.0202
2014,118,"Catawba","county",155830,7.57,0.9746,0.0254,0.0085
2015,120,"Catawba","county",155828,7.7,0.975,0.025,0.025
2016,120,"Catawba","county",156473,7.67,0.9833,0.025,0.025
2017,131,"Catawba","county",156949,8.35,0.9847,0.0305,0.0305
2000,11,"Chatham","county",49329,2.23,1,0,0
2001,14,"Chatham","county",50952,2.75,1,0,0.0714
2002,16,"Chatham","county",51964,3.08,0.9375,0,0.0625
2003,29,"Chatham","county",52976,5.47,0.9655,0,0.069
2004,30,"Chatham","county",54645,5.49,0.9667,0,0.0667
2005,30,"Chatham","county",56274,5.33,0.9667,0,0.0667
2006,30,"Chatham","county",57708,5.2,0.9667,0,0
2007,31,"Chatham","county",59168,5.24,0.9677,0,0
2008,28,"Chatham","county",60895,4.6,0.9643,0,0
2009,31,"Chatham","county",62492,4.96,0.9355,0,0
2010,36,"Chatham","county",63870,5.64,0.9444,0,0
2011,35,"Chatham","county",64553,5.42,0.9429,0,0.0286
2012,43,"Chatham","county",66545,6.46,0.9302,0,0
2013,43,"Chatham","county",67620,6.36,0.9302,0,0
2014,35,"Chatham","county",68725,5.09,0.9429,0.0571,0
2015,32,"Chatham","county",71815,4.46,0.9375,0.0625,0
2016,33,"Chatham","county",73286,4.5,0.9394,0.0303,0.0303
2017,33,"Chatham","county",74835,4.41,0.9394,0.0606,0.0303
2000,12,"Cherokee","county",24298,4.94,1,0,0
2001,11,"Cherokee","county",24704,4.45,1,0,0
2002,11,"Cherokee","county",25082,4.39,1,0,0
2003,12,"Cherokee","county",25460,4.71,1,0,0
2004,14,"Cherokee","county",25694,5.45,1,0,0
2005,16,"Cherokee","county",26063,6.14,1,0,0
2006,15,"Cherokee","county",26727,5.61,1,0,0
2007,12,"Cherokee","county",27026,4.44,1,0,0
2008,14,"Cherokee","county",26869,5.21,1,0,0
2009,14,"Cherokee","county",26798,5.22,1,0,0
2010,15,"Cherokee","county",27527,5.45,1,0,0
2011,16,"Cherokee","county",27300,5.86,1,0,0
2012,15,"Cherokee","county",27030,5.55,1,0,0
2013,16,"Cherokee","county",27471,5.82,1,0.0625,0
2014,16,"Cherokee","county",27451,5.83,1,0.0625,0
2015,17,"Cherokee","county",27770,6.12,1,0.0588,0
2016,16,"Cherokee","county",28591,5.6,1,0.125,0
2017,16,"Cherokee","county",29216,5.48,1,0.125,0
2000,5,"Chowan","county",14526,3.44,1,0,0
2001,5,"Chowan","county",14492,3.45,1,0,0
2002,5,"Chowan","county",14602,3.42,1,0,0
2003,4,"Chowan","county",14710,2.72,-9,-9,-9
2004,5,"Chowan","county",14453,3.46,1,0,0
2005,6,"Chowan","county",14515,4.13,1,0,0
2006,5,"Chowan","county",14677,3.41,1,0,0
2007,4,"Chowan","county",14660,2.73,-9,-9,-9
2008,6,"Chowan","county",14688,4.08,1,0,0
2009,8,"Chowan","county",14818,5.4,1,0,0
2010,9,"Chowan","county",14761,6.1,1,0,0
2011,8,"Chowan","county",14796,5.41,1,0,0
2012,7,"Chowan","county",14743,4.75,1,0,0
2013,7,"Chowan","county",14815,4.72,1,0,0
2014,8,"Chowan","county",14636,5.47,1,0,0
2015,7,"Chowan","county",14541,4.81,1,0,0
2016,7,"Chowan","county",14410,4.86,1,0,0
2017,7,"Chowan","county",14292,4.9,1,0,0
2000,4,"Clay","county",8775,4.56,-9,-9,-9
2001,5,"Clay","county",9022,5.54,1,0,0
2002,6,"Clay","county",9139,6.57,1,0,0
2003,8,"Clay","county",9255,8.64,1,0,0
2004,8,"Clay","county",9499,8.42,1,0,0
2005,7,"Clay","county",9811,7.13,1,0,0
2006,7,"Clay","county",10116,6.92,1,0,0
2007,9,"Clay","county",10326,8.72,1,0,0
2008,11,"Clay","county",10310,10.67,1,0,0
2009,11,"Clay","county",10370,10.61,1,0,0
2010,10,"Clay","county",10622,9.41,1,0,0
2011,10,"Clay","county",10460,9.56,1,0,0
2012,7,"Clay","county",10520,6.65,1,0,0
2013,6,"Clay","county",10794,5.56,1,0,0
2014,7,"Clay","county",10794,6.49,1,0,0
2015,7,"Clay","county",11036,6.34,1,0,0
2016,9,"Clay","county",11320,7.95,1,0,0
2017,7,"Clay","county",11488,6.09,1,0,0
2000,47,"Cleveland","county",96287,4.88,1,0,0.0213
2001,48,"Cleveland","county",96810,4.96,1,0,0.0208
2002,54,"Cleveland","county",97921,5.51,1,0.0185,0.0185
2003,55,"Cleveland","county",99032,5.55,1,0.0182,0.0182
2004,56,"Cleveland","county",98497,5.69,1,0.0179,0.0179
2005,63,"Cleveland","county",97810,6.44,1,0.0159,0.0317
2006,60,"Cleveland","county",96720,6.2,1,0.0167,0.0333
2007,61,"Cleveland","county",97144,6.28,1,0.0164,0.0328
2008,63,"Cleveland","county",97953,6.43,1,0.0159,0.0159
2009,62,"Cleveland","county",98638,6.29,1,0.0161,0.0161
2010,65,"Cleveland","county",98249,6.62,1,0.0154,0.0154
2011,63,"Cleveland","county",98209,6.41,1,0,0.0159
2012,64,"Cleveland","county",97702,6.55,1,0,0.0156
2013,65,"Cleveland","county",97429,6.67,1,0.0154,0.0154
2014,70,"Cleveland","county",97920,7.15,1,0.0143,0.0143
2015,69,"Cleveland","county",97871,7.05,1,0.0145,0.029
2016,70,"Cleveland","county",98244,7.13,1,0,0.0143
2017,68,"Cleveland","county",98580,6.9,1,0.0588,0.0147
2000,8,"Columbus","county",54749,1.46,1,0,0
2001,8,"Columbus","county",54840,1.46,1,0,0
2002,9,"Columbus","county",55401,1.62,1,0,0
2003,12,"Columbus","county",55961,2.14,1,0,0
2004,10,"Columbus","county",54917,1.82,1,0,0
2005,15,"Columbus","county",54643,2.75,1,0,0
2006,16,"Columbus","county",54666,2.93,1,0,0
2007,16,"Columbus","county",54460,2.94,1,0,0
2008,15,"Columbus","county",54758,2.74,1,0,0
2009,16,"Columbus","county",56299,2.84,1,0,0
2010,15,"Columbus","county",58204,2.58,1,0,0
2011,12,"Columbus","county",57657,2.08,1,0,0
2012,14,"Columbus","county",57862,2.42,1,0,0
2013,15,"Columbus","county",57739,2.6,1,0,0.0667
2014,12,"Columbus","county",57632,2.08,1,0,0
2015,11,"Columbus","county",57206,1.92,1,0,0
2016,12,"Columbus","county",57182,2.1,1,0,0.0833
2017,12,"Columbus","county",56941,2.11,1,0,0.0833
2000,43,"Craven","county",91436,4.7,1,0.0233,0.0233
2001,47,"Craven","county",91969,5.11,1,0,0.0213
2002,49,"Craven","county",92602,5.29,1,0.0204,0.0204
2003,44,"Craven","county",93236,4.72,1,0,0.0227
2004,48,"Craven","county",93454,5.14,1,0,0.0208
2005,44,"Craven","county",92151,4.77,1,0,0.0227
2006,46,"Craven","county",95566,4.81,1,0,0.0435
2007,45,"Craven","county",96406,4.67,1,0,0.0222
2008,49,"Craven","county",97766,5.01,1,0,0.0204
2009,49,"Craven","county",100271,4.89,1,0,0.0204
2010,52,"Craven","county",103951,5,1,0.0192,0
2011,55,"Craven","county",104965,5.24,1,0.0182,0
2012,57,"Craven","county",105179,5.42,1,0.0175,0.0175
2013,62,"Craven","county",104421,5.94,1,0.0323,0.0323
2014,66,"Craven","county",104520,6.31,1,0.0455,0.0303
2015,63,"Craven","county",103691,6.08,1,0.0317,0.0476
2016,63,"Craven","county",103737,6.07,1,0.0317,0.0159
2017,64,"Craven","county",103735,6.17,1,0.0469,0.0156
2000,139,"Cumberland","county",302963,4.59,0.9784,0,0.0791
2001,128,"Cumberland","county",301089,4.25,0.9766,0,0.0781
2002,141,"Cumberland","county",304855,4.63,0.9787,0,0.078
2003,145,"Cumberland","county",308620,4.7,0.9793,0.0069,0.0897
2004,154,"Cumberland","county",311526,4.94,0.974,0.0065,0.0909
2005,151,"Cumberland","county",313000,4.82,0.9669,0,0.1192
2006,165,"Cumberland","county",306545,5.38,0.9697,0,0.1455
2007,169,"Cumberland","county",313616,5.39,0.9704,0,0.1361
2008,175,"Cumberland","county",316945,5.52,0.9714,0,0.1486
2009,185,"Cumberland","county",321121,5.76,0.973,0,0.1676
2010,192,"Cumberland","county",321018,5.98,0.9688,0.0052,0.1875
2011,189,"Cumberland","county",327643,5.77,0.9735,0,0.1587
2012,201,"Cumberland","county",330754,6.08,0.9801,0,0.1741
2013,199,"Cumberland","county",332553,5.98,0.9698,0,0.1709
2014,187,"Cumberland","county",329403,5.68,0.9626,0.0053,0.1658
2015,206,"Cumberland","county",328860,6.26,0.9709,0.0097,0.1845
2016,216,"Cumberland","county",329824,6.55,0.9722,0.0093,0.162
2017,228,"Cumberland","county",329604,6.92,0.9649,0.0088,0.1623
2000,1,"Currituck","county",18190,0.55,-9,-9,-9
2001,1,"Currituck","county",18861,0.53,-9,-9,-9
2002,1,"Currituck","county",19293,0.52,-9,-9,-9
2003,1,"Currituck","county",19726,0.51,-9,-9,-9
2004,1,"Currituck","county",21059,0.47,-9,-9,-9
2005,1,"Currituck","county",22617,0.44,-9,-9,-9
2006,1,"Currituck","county",23580,0.42,-9,-9,-9
2007,2,"Currituck","county",23731,0.84,-9,-9,-9
2008,3,"Currituck","county",23486,1.28,-9,-9,-9
2009,3,"Currituck","county",23502,1.28,-9,-9,-9
2010,2,"Currituck","county",23559,0.85,-9,-9,-9
2011,2,"Currituck","county",23643,0.85,-9,-9,-9
2012,2,"Currituck","county",23767,0.84,-9,-9,-9
2013,3,"Currituck","county",24506,1.22,-9,-9,-9
2014,4,"Currituck","county",25072,1.6,-9,-9,-9
2015,5,"Currituck","county",25627,1.95,1,0,0
2016,5,"Currituck","county",26101,1.92,1,0,0
2017,5,"Currituck","county",26604,1.88,1,0,0
2000,12,"Dare","county",29967,4,1,0,0
2001,13,"Dare","county",31184,4.17,1,0,0
2002,16,"Dare","county",31812,5.03,1,0,0
2003,15,"Dare","county",32440,4.62,1,0,0
2004,17,"Dare","county",33906,5.01,1,0,0
2005,21,"Dare","county",35145,5.98,1,0,0
2006,19,"Dare","county",34730,5.47,0.9474,0,0
2007,25,"Dare","county",34272,7.29,0.92,0,0
2008,24,"Dare","county",33812,7.1,0.9167,0,0
2009,20,"Dare","county",34253,5.84,1,0,0
2010,22,"Dare","county",33886,6.49,1,0.0455,0
2011,19,"Dare","county",34216,5.55,1,0.0526,0
2012,22,"Dare","county",34810,6.32,0.9545,0.0909,0
2013,24,"Dare","county",35273,6.8,0.9583,0.0417,0
2014,21,"Dare","county",35415,5.93,1,0.0476,0
2015,20,"Dare","county",36001,5.56,0.95,0.05,0
2016,21,"Dare","county",36387,5.77,0.9524,0.0476,0
2017,19,"Dare","county",36792,5.16,0.9474,0,0
2000,46,"Davidson","county",147246,3.12,1,0,0
2001,42,"Davidson","county",149098,2.82,1,0,0
2002,42,"Davidson","county",151125,2.78,1,0,0
2003,60,"Davidson","county",153152,3.92,1,0,0
2004,66,"Davidson","county",153897,4.29,1,0,0
2005,69,"Davidson","county",154796,4.46,0.9855,0,0
2006,77,"Davidson","county",155343,4.96,1,0,0.013
2007,76,"Davidson","county",156400,4.86,1,0,0.0132
2008,75,"Davidson","county",158897,4.72,1,0,0.0133
2009,79,"Davidson","county",159987,4.94,1,0,0.0127
2010,80,"Davidson","county",163488,4.89,1,0.0125,0.0125
2011,78,"Davidson","county",163364,4.77,1,0.0256,0.0128
2012,84,"Davidson","county",163410,5.14,1,0.0119,0.0119
2013,76,"Davidson","county",163770,4.64,1,0.0526,0
2014,71,"Davidson","county",164454,4.32,1,0.0423,0.0141
2015,72,"Davidson","county",165193,4.36,1,0.0556,0.0278
2016,71,"Davidson","county",166137,4.27,1,0.0704,0.0282
2017,71,"Davidson","county",167105,4.25,1,0.0563,0.0423
2000,13,"Davie","county",34835,3.73,1,0,0
2001,9,"Davie","county",36232,2.48,1,0,0
2002,10,"Davie","county",36883,2.71,1,0,0
2003,20,"Davie","county",37535,5.33,1,0,0
2004,23,"Davie","county",37871,6.07,1,0,0.0435
2005,24,"Davie","county",38644,6.21,1,0,0.0417
2006,24,"Davie","county",39838,6.02,1,0,0.0417
2007,25,"Davie","county",40447,6.18,1,0.04,0.04
2008,25,"Davie","county",40980,6.1,1,0.04,0.04
2009,31,"Davie","county",41760,7.42,0.9677,0.0323,0.0323
2010,34,"Davie","county",41378,8.22,0.9706,0.0294,0
2011,35,"Davie","county",41560,8.42,0.9714,0.0286,0
2012,28,"Davie","county",41412,6.76,1,0.0714,0
2013,28,"Davie","county",41507,6.75,1,0.0714,0
2014,29,"Davie","county",41476,6.99,1,0.069,0
2015,31,"Davie","county",41743,7.43,1,0.0968,0
2016,28,"Davie","county",42211,6.63,1,0.0714,0
2017,30,"Davie","county",42727,7.02,1,0.1,0
2000,13,"Duplin","county",49063,2.65,1,0,0
2001,15,"Duplin","county",49595,3.02,1,0,0
2002,17,"Duplin","county",50703,3.35,1,0,0
2003,17,"Duplin","county",51812,3.28,1,0,0
2004,21,"Duplin","county",51821,4.05,1,0,0.0476
2005,19,"Duplin","county",52141,3.64,1,0,0
2006,20,"Duplin","county",52708,3.79,1,0,0
2007,20,"Duplin","county",53133,3.76,1,0,0
2008,19,"Duplin","county",53442,3.56,1,0,0
2009,26,"Duplin","county",53672,4.84,1,0,0
2010,24,"Duplin","county",58729,4.09,1,0,0
2011,25,"Duplin","county",59476,4.2,1,0,0
2012,25,"Duplin","county",60059,4.16,1,0,0
2013,31,"Duplin","county",60104,5.16,1,0,0
2014,29,"Duplin","county",60126,4.82,1,0,0
2015,28,"Duplin","county",59868,4.68,1,0,0
2016,29,"Duplin","county",59597,4.87,0.9655,0,0.0345
2017,31,"Duplin","county",59513,5.21,0.9677,0,0.0323
2000,100,"Durham","county",223314,4.48,0.99,0,0.1
2001,118,"Durham","county",228087,5.17,0.9915,0,0.1271
2002,130,"Durham","county",231434,5.62,0.9846,0,0.1385
2003,118,"Durham","county",234780,5.03,0.9831,0,0.1525
2004,126,"Durham","county",239662,5.26,0.9762,0.0079,0.1825
2005,131,"Durham","county",242527,5.4,0.9618,0.0076,0.145
2006,140,"Durham","county",246825,5.67,0.9643,0.0143,0.1786
2007,137,"Durham","county",254740,5.38,0.9781,0.0146,0.1971
2008,137,"Durham","county",260471,5.26,0.9854,0.0146,0.1971
2009,144,"Durham","county",266189,5.41,0.9792,0.0208,0.1806
2010,141,"Durham","county",268925,5.24,0.9716,0.0213,0.1915
2011,139,"Durham","county",272314,5.1,0.9784,0.0144,0.2014
2012,138,"Durham","county",282511,4.88,0.971,0.029,0.1812
2013,142,"Durham","county",286053,4.96,0.9648,0.0211,0.1549
2014,133,"Durham","county",292191,4.55,0.9624,0.0226,0.2256
2015,140,"Durham","county",297219,4.71,0.9571,0.0214,0.2214
2016,141,"Durham","county",301520,4.68,0.9574,0.0284,0.2128
2017,135,"Durham","county",306184,4.41,0.9704,0.0296,0.2222
2000,5,"Edgecombe","county",55606,0.9,1,0,0
2001,5,"Edgecombe","county",54713,0.91,1,0,0
2002,5,"Edgecombe","county",54630,0.92,1,0,0
2003,7,"Edgecombe","county",54547,1.28,1,0,0
2004,8,"Edgecombe","county",53777,1.49,1,0,0
2005,7,"Edgecombe","county",53554,1.31,1,0,0
2006,7,"Edgecombe","county",52641,1.33,1,0,0
2007,9,"Edgecombe","county",51813,1.74,1,0,0
2008,7,"Edgecombe","county",51811,1.35,1,0,0
2009,9,"Edgecombe","county",51339,1.75,1,0,0
2010,11,"Edgecombe","county",56681,1.94,1,0,0
2011,14,"Edgecombe","county",56089,2.5,1,0,0.0714
2012,12,"Edgecombe","county",56085,2.14,1,0.0833,0.0833
2013,11,"Edgecombe","county",55704,1.97,1,0.0909,0
2014,10,"Edgecombe","county",55483,1.8,1,0.1,0.1
2015,9,"Edgecombe","county",54367,1.66,1,0.1111,0.2222
2016,10,"Edgecombe","county",53502,1.87,1,0.1,0.1
2017,13,"Edgecombe","county",52856,2.46,1,0.0769,0.0769
2000,176,"Forsyth","county",306067,5.75,0.9886,0,0.0341
2001,211,"Forsyth","county",310331,6.8,0.981,0,0.0284
2002,209,"Forsyth","county",314540,6.64,0.9856,0,0.0287
2003,178,"Forsyth","county",318751,5.58,0.9944,0,0.0393
2004,181,"Forsyth","county",321852,5.62,0.9945,0,0.0387
2005,195,"Forsyth","county",324361,6.01,0.9897,0,0.0359
2006,196,"Forsyth","county",331851,5.91,0.9847,0.0051,0.0306
2007,206,"Forsyth","county",338679,6.08,0.9854,0,0.0291
2008,200,"Forsyth","county",343786,5.82,0.99,0,0.03
2009,200,"Forsyth","county",355640,5.62,0.99,0,0.035
2010,203,"Forsyth","county",351798,5.77,0.9901,0.0049,0.0345
2011,217,"Forsyth","county",354878,6.11,0.9908,0.0092,0.0369
2012,217,"Forsyth","county",357767,6.07,0.9908,0.0138,0.0369
2013,214,"Forsyth","county",360471,5.94,0.9907,0.0093,0.0374
2014,222,"Forsyth","county",364248,6.09,0.991,0.0225,0.0405
2015,229,"Forsyth","county",366543,6.25,0.9913,0.0262,0.048
2016,232,"Forsyth","county",369144,6.28,0.9871,0.0302,0.0474
2017,233,"Forsyth","county",372651,6.25,0.9871,0.0343,0.0558
2000,8,"Franklin","county",47260,1.69,1,0,0.125
2001,12,"Franklin","county",48813,2.46,1,0,0.0833
2002,12,"Franklin","county",49946,2.4,1,0,0.0833
2003,13,"Franklin","county",51079,2.55,1,0,0
2004,13,"Franklin","county",52855,2.46,1,0,0
2005,14,"Franklin","county",54181,2.58,1,0,0.0714
2006,15,"Franklin","county",55316,2.71,1,0,0.0667
2007,19,"Franklin","county",56456,3.37,1,0,0.0526
2008,17,"Franklin","county",57911,2.94,1,0.0588,0.0588
2009,17,"Franklin","county",59199,2.87,1,0.0588,0.0588
2010,25,"Franklin","county",60978,4.1,1,0.04,0.04
2011,25,"Franklin","county",61651,4.06,1,0.04,0.08
2012,27,"Franklin","county",61840,4.37,1,0.037,0.037
2013,32,"Franklin","county",62697,5.1,1,0.0313,0.0938
2014,29,"Franklin","county",63225,4.59,0.9655,0.069,0.069
2015,27,"Franklin","county",64206,4.21,0.963,0.037,0.037
2016,27,"Franklin","county",65445,4.13,0.9259,0,0.037
2017,28,"Franklin","county",66514,4.21,0.9286,0.0714,0.0714
2000,94,"Gaston","county",190365,4.94,1,0,0.0106
2001,87,"Gaston","county",191112,4.55,1,0.0115,0.023
2002,91,"Gaston","county",192603,4.72,1,0.011,0.022
2003,94,"Gaston","county",194094,4.84,1,0.0106,0.0106
2004,102,"Gaston","county",192650,5.29,1,0,0.0196
2005,96,"Gaston","county",192641,4.98,1,0,0.0208
2006,91,"Gaston","county",197232,4.61,1,0,0.011
2007,104,"Gaston","county",200972,5.17,0.9904,0,0.0192
2008,116,"Gaston","county",205014,5.66,1,0,0.0259
2009,126,"Gaston","county",207270,6.08,1,0.0079,0
2010,133,"Gaston","county",206384,6.44,0.9925,0.0075,0.015
2011,136,"Gaston","county",207506,6.55,1,0.0074,0.0147
2012,138,"Gaston","county",208582,6.62,1,0.0145,0.0217
2013,144,"Gaston","county",209571,6.87,1,0.0208,0.0278
2014,140,"Gaston","county",210735,6.64,1,0.0143,0.0357
2015,152,"Gaston","county",212636,7.15,1,0.0197,0.0461
2016,156,"Gaston","county",215489,7.24,1,0.0385,0.0385
2017,160,"Gaston","county",218527,7.32,1,0.0375,0.0375
2000,0,"Gates","county",10516,0,-9,-9,-9
2001,0,"Gates","county",10492,0,-9,-9,-9
2002,0,"Gates","county",10609,0,-9,-9,-9
2003,0,"Gates","county",10726,0,-9,-9,-9
2004,0,"Gates","county",10882,0,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,1,"Gates","county",11944,0.84,-9,-9,-9
2012,2,"Gates","county",11830,1.69,-9,-9,-9
2013,2,"Gates","county",11880,1.68,-9,-9,-9
2014,1,"Gates","county",11912,0.84,-9,-9,-9
2015,1,"Gates","county",11739,0.85,-9,-9,-9
2016,1,"Gates","county",11891,0.84,-9,-9,-9
2017,2,"Gates","county",11960,1.67,-9,-9,-9
2000,3,"Graham","county",7993,3.75,-9,-9,-9
2001,3,"Graham","county",8034,3.73,-9,-9,-9
2002,3,"Graham","county",8108,3.7,-9,-9,-9
2003,4,"Graham","county",8181,4.89,-9,-9,-9
2004,3,"Graham","county",8137,3.69,-9,-9,-9
2005,3,"Graham","county",8105,3.7,-9,-9,-9
2006,3,"Graham","county",8106,3.7,-9,-9,-9
2007,3,"Graham","county",8144,3.68,-9,-9,-9
2008,3,"Graham","county",8087,3.71,-9,-9,-9
2009,3,"Graham","county",8327,3.6,-9,-9,-9
2010,2,"Graham","county",8888,2.25,-9,-9,-9
2011,2,"Graham","county",8942,2.24,-9,-9,-9
2012,1,"Graham","county",8850,1.13,-9,-9,-9
2013,2,"Graham","county",8854,2.26,-9,-9,-9
2014,2,"Graham","county",8829,2.27,-9,-9,-9
2015,1,"Graham","county",8761,1.14,-9,-9,-9
2016,2,"Graham","county",8835,2.26,-9,-9,-9
2017,3,"Graham","county",8837,3.39,-9,-9,-9
2000,18,"Granville","county",48498,3.71,1,0,0.0556
2001,14,"Granville","county",49671,2.82,1,0,0.0714
2002,13,"Granville","county",50638,2.57,1,0,0.0769
2003,19,"Granville","county",51605,3.68,1,0,0.0526
2004,19,"Granville","county",53346,3.56,1,0,0.0526
2005,18,"Granville","county",53977,3.33,1,0,0.0556
2006,17,"Granville","county",53837,3.16,1,0,0.1176
2007,22,"Granville","county",55667,3.95,1,0,0.0909
2008,21,"Granville","county",56254,3.73,1,0,0.0952
2009,24,"Granville","county",57439,4.18,1,0,0.2083
2010,21,"Granville","county",60122,3.49,1,0,0.1429
2011,21,"Granville","county",60863,3.45,1,0,0.1429
2012,23,"Granville","county",56748,4.05,1,0,0.1739
2013,20,"Granville","county",57910,3.45,1,0,0.15
2014,22,"Granville","county",58104,3.79,1,0,0.1364
2015,21,"Granville","county",58547,3.59,1,0,0.1429
2016,20,"Granville","county",59433,3.37,1,0,0.05
2017,18,"Granville","county",59975,3,1,0,0.0556
2000,4,"Greene","county",18974,2.11,-9,-9,-9
2001,6,"Greene","county",19008,3.16,1,0,0
2002,6,"Greene","county",19443,3.09,1,0,0
2003,8,"Greene","county",19878,4.02,1,0,0
2004,9,"Greene","county",20262,4.44,1,0,0
2005,6,"Greene","county",20267,2.96,1,0,0
2006,7,"Greene","county",20839,3.36,1,0,0
2007,8,"Greene","county",21110,3.79,1,0,0
2008,8,"Greene","county",21210,3.77,1,0,0
2009,10,"Greene","county",21389,4.68,1,0,0
2010,9,"Greene","county",21382,4.21,1,0,0
2011,9,"Greene","county",21489,4.19,1,0,0
2012,9,"Greene","county",21363,4.21,1,0,0
2013,10,"Greene","county",21073,4.75,1,0,0.1
2014,5,"Greene","county",21286,2.35,1,0,0.2
2015,10,"Greene","county",21158,4.73,1,0,0.1
2016,11,"Greene","county",21421,5.14,1,0,0.0909
2017,10,"Greene","county",21522,4.65,1,0,0.1
2000,227,"Guilford","county",421048,5.39,0.9956,0.0044,0.0264
2001,256,"Guilford","county",424031,6.04,1,0.0039,0.0273
2002,268,"Guilford","county",432412,6.2,1,0.0037,0.0373
2003,248,"Guilford","county",440793,5.63,0.9919,0,0.0403
2004,266,"Guilford","county",438520,6.07,0.9962,0.0038,0.0451
2005,258,"Guilford","county",438775,5.88,0.9961,0.0039,0.0504
2006,278,"Guilford","county",449071,6.19,0.9964,0,0.0432
2007,272,"Guilford","county",460780,5.9,0.9963,0,0.0662
2008,289,"Guilford","county",468439,6.17,1,0.0035,0.0796
2009,285,"Guilford","county",476038,5.99,1,0.0035,0.0632
2010,290,"Guilford","county",490371,5.91,1,0.0034,0.0621
2011,296,"Guilford","county",495231,5.98,1,0.0101,0.0642
2012,286,"Guilford","county",502190,5.7,1,0.014,0.0594
2013,298,"Guilford","county",507419,5.87,0.9966,0.0235,0.057
2014,302,"Guilford","county",512273,5.9,0.9934,0.0331,0.0728
2015,323,"Guilford","county",517124,6.25,0.9969,0.0372,0.0712
2016,333,"Guilford","county",520230,6.4,0.994,0.048,0.0721
2017,321,"Guilford","county",523962,6.13,0.9969,0.053,0.0654
2000,9,"Halifax","county",57370,1.57,0.8889,0,0.1111
2001,13,"Halifax","county",57117,2.28,0.9231,0,0.0769
2002,13,"Halifax","county",57227,2.27,0.9231,0,0.0769
2003,15,"Halifax","county",57335,2.62,0.9333,0,0.0667
2004,14,"Halifax","county",56947,2.46,0.9286,0,0.0714
2005,19,"Halifax","county",56344,3.37,0.9474,0,0.1053
2006,23,"Halifax","county",55601,4.14,0.9565,0,0.087
2007,28,"Halifax","county",55352,5.06,0.9643,0,0.1071
2008,29,"Halifax","county",55218,5.25,0.9655,0,0.1034
2009,25,"Halifax","county",55179,4.53,0.96,0,0.12
