"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2008,0,"Clay","county",10310,0,-9,-9,-9
2009,0,"Clay","county",10370,0,-9,-9,-9
2010,0,"Clay","county",10622,0,-9,-9,-9
2011,0,"Clay","county",10460,0,-9,-9,-9
2012,0,"Clay","county",10520,0,-9,-9,-9
2013,0,"Clay","county",10794,0,-9,-9,-9
2014,1,"Clay","county",10794,0.93,-9,-9,-9
2015,1,"Clay","county",11036,0.91,-9,-9,-9
2016,1,"Clay","county",11320,0.88,-9,-9,-9
2017,3,"Clay","county",11488,2.61,-9,-9,-9
2004,31,"Cleveland","county",98497,3.15,0.5806,0,0.0968
2005,35,"Cleveland","county",97810,3.58,0.5143,0,0.0857
2006,37,"Cleveland","county",96720,3.83,0.5405,0,0.027
2007,36,"Cleveland","county",97144,3.71,0.5556,0,0.0278
2008,37,"Cleveland","county",97953,3.78,0.5676,0,0.027
2009,30,"Cleveland","county",98638,3.04,0.7,0,0.0333
2010,34,"Cleveland","county",98249,3.46,0.7059,0,0.0588
2011,36,"Cleveland","county",98209,3.67,0.6389,0.0278,0
2012,36,"Cleveland","county",97702,3.68,0.6111,0.0556,0.0278
2013,37,"Cleveland","county",97429,3.8,0.6216,0.027,0.027
2014,38,"Cleveland","county",97920,3.88,0.6053,0.0263,0.0263
2015,37,"Cleveland","county",97871,3.78,0.6216,0.027,0.0541
2016,44,"Cleveland","county",98244,4.48,0.7045,0.0227,0.1364
2017,46,"Cleveland","county",98580,4.67,0.6522,0.0217,0.1304
2004,25,"Columbus","county",54917,4.55,0.52,0,0
2005,28,"Columbus","county",54643,5.12,0.6071,0.0357,0.0357
2006,27,"Columbus","county",54666,4.94,0.6296,0,0.037
2007,27,"Columbus","county",54460,4.96,0.6296,0,0.037
2008,25,"Columbus","county",54758,4.57,0.68,0,0
2009,25,"Columbus","county",56299,4.44,0.64,0,0.04
2010,27,"Columbus","county",58204,4.64,0.6667,0,0.037
2011,26,"Columbus","county",57657,4.51,0.6538,0.0385,0.0385
2012,26,"Columbus","county",57862,4.49,0.6923,0.0385,0.0385
2013,22,"Columbus","county",57739,3.81,0.6818,0,0.0455
2014,22,"Columbus","county",57632,3.82,0.6818,0.0455,0.0455
2015,21,"Columbus","county",57206,3.67,0.7143,0,0.1429
2016,19,"Columbus","county",57182,3.32,0.7895,0,0.1579
2017,16,"Columbus","county",56941,2.81,0.6875,0,0.1875
2004,51,"Craven","county",93454,5.46,0.6471,0,0.098
2005,56,"Craven","county",92151,6.08,0.6964,0,0.0714
2006,51,"Craven","county",95566,5.34,0.6471,0,0.098
2007,58,"Craven","county",96406,6.02,0.7069,0,0.069
2008,59,"Craven","county",97766,6.03,0.8136,0,0.0678
2009,53,"Craven","county",100271,5.29,0.7736,0,0.0566
2010,57,"Craven","county",103951,5.48,0.7719,0,0.0526
2011,47,"Craven","county",104965,4.48,0.7447,0,0.0213
2012,50,"Craven","county",105179,4.75,0.76,0,0.04
2013,48,"Craven","county",104421,4.6,0.7917,0,0.0417
2014,53,"Craven","county",104520,5.07,0.8113,0,0.0755
2015,48,"Craven","county",103691,4.63,0.75,0,0.0417
2016,42,"Craven","county",103737,4.05,0.7381,0,0.0476
2017,44,"Craven","county",103735,4.24,0.7727,0.0455,0.0455
2004,122,"Cumberland","county",311526,3.92,0.7213,0,0.2213
2005,122,"Cumberland","county",313000,3.9,0.7541,0,0.2787
2006,129,"Cumberland","county",306545,4.21,0.7597,0,0.2558
2007,156,"Cumberland","county",313616,4.97,0.7885,0,0.2692
2008,167,"Cumberland","county",316945,5.27,0.7964,0,0.3114
2009,167,"Cumberland","county",321121,5.2,0.8144,0.006,0.3054
2010,167,"Cumberland","county",321018,5.2,0.7904,0.006,0.3174
2011,176,"Cumberland","county",327643,5.37,0.7727,0.0057,0.3466
2012,174,"Cumberland","county",330754,5.26,0.7299,0.0057,0.3218
2013,153,"Cumberland","county",332553,4.6,0.7516,0.0065,0.3203
2014,165,"Cumberland","county",329403,5.01,0.7515,0.0061,0.3212
2015,162,"Cumberland","county",328860,4.93,0.8025,0.0062,0.3025
2016,166,"Cumberland","county",329824,5.03,0.8133,0.006,0.2771
2017,165,"Cumberland","county",329604,5.01,0.8242,0,0.297
2004,0,"Currituck","county",21059,0,-9,-9,-9
2005,0,"Currituck","county",22617,0,-9,-9,-9
2006,0,"Currituck","county",23580,0,-9,-9,-9
2007,0,"Currituck","county",23731,0,-9,-9,-9
2008,0,"Currituck","county",23486,0,-9,-9,-9
2009,0,"Currituck","county",23502,0,-9,-9,-9
2010,0,"Currituck","county",23559,0,-9,-9,-9
2011,0,"Currituck","county",23643,0,-9,-9,-9
2012,0,"Currituck","county",23767,0,-9,-9,-9
2013,0,"Currituck","county",24506,0,-9,-9,-9
2014,1,"Currituck","county",25072,0.4,-9,-9,-9
2015,0,"Currituck","county",25627,0,-9,-9,-9
2016,0,"Currituck","county",26101,0,-9,-9,-9
2017,0,"Currituck","county",26604,0,-9,-9,-9
2004,5,"Dare","county",33906,1.47,0.6,0,0
2005,4,"Dare","county",35145,1.14,-9,-9,-9
2006,3,"Dare","county",34730,0.86,-9,-9,-9
2007,6,"Dare","county",34272,1.75,0.8333,0,0
2008,7,"Dare","county",33812,2.07,1,0,0
2009,7,"Dare","county",34253,2.04,1,0,0
2010,7,"Dare","county",33886,2.07,1,0,0
2011,7,"Dare","county",34216,2.05,1,0.1429,0
2012,8,"Dare","county",34810,2.3,1,0.125,0
2013,6,"Dare","county",35273,1.7,1,0,0
2014,7,"Dare","county",35415,1.98,1,0.1429,0
2015,7,"Dare","county",36001,1.94,1,0.1429,0
2016,10,"Dare","county",36387,2.75,1,0.1,0
2017,8,"Dare","county",36792,2.17,0.875,0.125,0
2004,27,"Davidson","county",153897,1.75,0.4815,0,0.037
2005,27,"Davidson","county",154796,1.74,0.5185,0,0.0741
2006,30,"Davidson","county",155343,1.93,0.5667,0,0.0667
2007,25,"Davidson","county",156400,1.6,0.68,0,0.12
2008,30,"Davidson","county",158897,1.89,0.6333,0,0.1333
2009,30,"Davidson","county",159987,1.88,0.6333,0,0.1
2010,31,"Davidson","county",163488,1.9,0.6774,0,0.0645
2011,32,"Davidson","county",163364,1.96,0.6563,0,0.0625
2012,29,"Davidson","county",163410,1.77,0.6207,0,0.069
2013,29,"Davidson","county",163770,1.77,0.6897,0,0.1724
2014,29,"Davidson","county",164454,1.76,0.6897,0.069,0.1724
2015,31,"Davidson","county",165193,1.88,0.7097,0.0323,0.0968
2016,33,"Davidson","county",166137,1.99,0.6667,0.0303,0.1212
2017,39,"Davidson","county",167105,2.33,0.7179,0.0256,0.1026
2004,4,"Davie","county",37871,1.06,-9,-9,-9
2005,3,"Davie","county",38644,0.78,-9,-9,-9
2006,5,"Davie","county",39838,1.26,0.2,0,0
2007,5,"Davie","county",40447,1.24,0.2,0,0
2008,6,"Davie","county",40980,1.46,0.3333,0,0
2009,2,"Davie","county",41760,0.48,-9,-9,-9
2010,3,"Davie","county",41378,0.73,-9,-9,-9
2011,5,"Davie","county",41560,1.2,0.4,0,0
2012,7,"Davie","county",41412,1.69,0.2857,0,0.1429
2013,6,"Davie","county",41507,1.45,0.6667,0,0.1667
2014,8,"Davie","county",41476,1.93,0.75,0.125,0.125
2015,7,"Davie","county",41743,1.68,0.7143,0.1429,0.1429
2016,4,"Davie","county",42211,0.95,-9,-9,-9
2017,3,"Davie","county",42727,0.7,-9,-9,-9
2004,9,"Duplin","county",51821,1.74,0.4444,0,0
2005,10,"Duplin","county",52141,1.92,0.5,0,0.1
2006,11,"Duplin","county",52708,2.09,0.3636,0,0
2007,10,"Duplin","county",53133,1.88,0.5,0,0
2008,11,"Duplin","county",53442,2.06,0.6364,0,0
2009,12,"Duplin","county",53672,2.24,0.6667,0,0.0833
2010,15,"Duplin","county",58729,2.55,0.6,0,0.0667
2011,16,"Duplin","county",59476,2.69,0.6875,0,0.125
2012,12,"Duplin","county",60059,2,0.6667,0,0
2013,11,"Duplin","county",60104,1.83,0.7273,0,0
2014,11,"Duplin","county",60126,1.83,0.7273,0,0
2015,11,"Duplin","county",59868,1.84,0.7273,0,0
2016,11,"Duplin","county",59597,1.85,0.6364,0,0
2017,13,"Duplin","county",59513,2.18,0.6923,0.0769,0
2004,168,"Durham","county",239662,7.01,0.4702,0.0119,0.1071
2005,188,"Durham","county",242527,7.75,0.484,0.016,0.1277
2006,207,"Durham","county",246825,8.39,0.5217,0.0145,0.1643
2007,197,"Durham","county",254740,7.73,0.5279,0.0102,0.1675
2008,210,"Durham","county",260471,8.06,0.5333,0.0048,0.181
2009,208,"Durham","county",266189,7.81,0.5721,0,0.1779
2010,227,"Durham","county",268925,8.44,0.5771,0.0088,0.1674
2011,222,"Durham","county",272314,8.15,0.5721,0.0225,0.1667
2012,238,"Durham","county",282511,8.42,0.584,0.0126,0.1765
2013,240,"Durham","county",286053,8.39,0.5667,0.0292,0.1542
2014,248,"Durham","county",292191,8.49,0.5685,0.0403,0.1694
2015,246,"Durham","county",297219,8.28,0.5772,0.0325,0.1789
2016,239,"Durham","county",301520,7.93,0.5732,0.0251,0.1632
2017,254,"Durham","county",306184,8.3,0.5748,0.0433,0.1732
2004,17,"Edgecombe","county",53777,3.16,0.5882,0,0
2005,16,"Edgecombe","county",53554,2.99,0.5625,0,0.0625
2006,15,"Edgecombe","county",52641,2.85,0.6,0,0.0667
2007,13,"Edgecombe","county",51813,2.51,0.7692,0,0
2008,18,"Edgecombe","county",51811,3.47,0.7222,0,0
2009,16,"Edgecombe","county",51339,3.12,0.6875,0,0.0625
2010,17,"Edgecombe","county",56681,3,0.6471,0,0
2011,19,"Edgecombe","county",56089,3.39,0.6316,0,0.0526
2012,20,"Edgecombe","county",56085,3.57,0.65,0.05,0
2013,19,"Edgecombe","county",55704,3.41,0.6842,0.0526,0.0526
2014,23,"Edgecombe","county",55483,4.15,0.6957,0.0435,0.0435
2015,25,"Edgecombe","county",54367,4.6,0.76,0.08,0.04
2016,23,"Edgecombe","county",53502,4.3,0.7391,0.0435,0.087
2017,28,"Edgecombe","county",52856,5.3,0.75,0.0714,0.0714
2004,264,"Forsyth","county",321852,8.2,0.5152,0,0.0871
2005,276,"Forsyth","county",324361,8.51,0.5543,0.0036,0.1051
2006,280,"Forsyth","county",331851,8.44,0.5929,0.0036,0.1214
2007,297,"Forsyth","county",338679,8.77,0.6094,0.0034,0.1246
2008,312,"Forsyth","county",343786,9.08,0.6154,0.0032,0.1314
2009,308,"Forsyth","county",355640,8.66,0.6136,0.0065,0.1299
2010,308,"Forsyth","county",351798,8.76,0.6201,0.0065,0.1364
2011,324,"Forsyth","county",354878,9.13,0.6512,0.0062,0.1296
2012,342,"Forsyth","county",357767,9.56,0.6462,0.0088,0.1374
2013,340,"Forsyth","county",360471,9.43,0.6706,0.0176,0.1441
2014,361,"Forsyth","county",364248,9.91,0.6704,0.0194,0.1468
2015,358,"Forsyth","county",366543,9.77,0.676,0.0196,0.1536
2016,341,"Forsyth","county",369144,9.24,0.6862,0.0293,0.1466
2017,355,"Forsyth","county",372651,9.53,0.6986,0.0282,0.1577
2004,9,"Franklin","county",52855,1.7,0.3333,0,0
2005,9,"Franklin","county",54181,1.66,0.2222,0,0
2006,10,"Franklin","county",55316,1.81,0.4,0,0.1
2007,10,"Franklin","county",56456,1.77,0.5,0,0.1
2008,13,"Franklin","county",57911,2.24,0.4615,0,0.2308
2009,13,"Franklin","county",59199,2.2,0.4615,0,0.2308
2010,12,"Franklin","county",60978,1.97,0.5,0,0.25
2011,13,"Franklin","county",61651,2.11,0.4615,0,0.2308
2012,9,"Franklin","county",61840,1.46,0.4444,0,0.1111
2013,10,"Franklin","county",62697,1.59,0.4,0,0
2014,9,"Franklin","county",63225,1.42,0.4444,0,0
2015,4,"Franklin","county",64206,0.62,-9,-9,-9
2016,0,"Franklin","county",65445,0,-9,-9,-9
2017,1,"Franklin","county",66514,0.15,-9,-9,-9
2004,34,"Gaston","county",192650,1.76,0.6176,0.0294,0.0588
2005,38,"Gaston","county",192641,1.97,0.5789,0.0263,0.0263
2006,42,"Gaston","county",197232,2.13,0.5952,0.0476,0.0238
2007,43,"Gaston","county",200972,2.14,0.5814,0.0465,0.0465
2008,54,"Gaston","county",205014,2.63,0.5926,0.0185,0.0741
2009,61,"Gaston","county",207270,2.94,0.5738,0.0164,0.0492
2010,60,"Gaston","county",206384,2.91,0.5833,0.0167,0.0667
2011,60,"Gaston","county",207506,2.89,0.65,0,0.0833
2012,61,"Gaston","county",208582,2.92,0.6393,0,0.0656
2013,53,"Gaston","county",209571,2.53,0.6792,0,0.1132
2014,55,"Gaston","county",210735,2.61,0.7091,0,0.0909
2015,60,"Gaston","county",212636,2.82,0.7167,0,0.1167
2016,58,"Gaston","county",215489,2.69,0.7069,0,0.1207
2017,58,"Gaston","county",218527,2.65,0.7069,0,0.0862
2004,0,"Gates","county",10882,0,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,0,"Gates","county",11944,0,-9,-9,-9
2012,0,"Gates","county",11830,0,-9,-9,-9
2013,0,"Gates","county",11880,0,-9,-9,-9
2014,0,"Gates","county",11912,0,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,0,"Gates","county",11891,0,-9,-9,-9
2017,0,"Gates","county",11960,0,-9,-9,-9
2004,0,"Graham","county",8137,0,-9,-9,-9
2005,0,"Graham","county",8105,0,-9,-9,-9
2006,0,"Graham","county",8106,0,-9,-9,-9
2007,0,"Graham","county",8144,0,-9,-9,-9
2008,0,"Graham","county",8087,0,-9,-9,-9
2009,0,"Graham","county",8327,0,-9,-9,-9
2010,0,"Graham","county",8888,0,-9,-9,-9
2011,0,"Graham","county",8942,0,-9,-9,-9
2012,0,"Graham","county",8850,0,-9,-9,-9
2013,0,"Graham","county",8854,0,-9,-9,-9
2014,0,"Graham","county",8829,0,-9,-9,-9
2015,0,"Graham","county",8761,0,-9,-9,-9
2016,0,"Graham","county",8835,0,-9,-9,-9
2017,0,"Graham","county",8837,0,-9,-9,-9
2004,6,"Granville","county",53346,1.12,0.3333,0,0.1667
2005,7,"Granville","county",53977,1.3,0.7143,0,0.4286
2006,9,"Granville","county",53837,1.67,0.7778,0,0.4444
2007,10,"Granville","county",55667,1.8,0.8,0,0.3
2008,11,"Granville","county",56254,1.96,0.6364,0.0909,0.1818
2009,15,"Granville","county",57439,2.61,0.6,0.0667,0.2667
2010,12,"Granville","county",60122,2,0.6667,0.0833,0.3333
2011,15,"Granville","county",60863,2.46,0.6,0.0667,0.2667
2012,12,"Granville","county",56748,2.11,0.5,0.0833,0.25
2013,11,"Granville","county",57910,1.9,0.5455,0,0.3636
2014,11,"Granville","county",58104,1.89,0.6364,0,0.3636
2015,9,"Granville","county",58547,1.54,0.6667,0,0.3333
2016,8,"Granville","county",59433,1.35,0.75,0,0.375
2017,10,"Granville","county",59975,1.67,0.8,0,0.5
2004,0,"Greene","county",20262,0,-9,-9,-9
2005,0,"Greene","county",20267,0,-9,-9,-9
2006,0,"Greene","county",20839,0,-9,-9,-9
2007,0,"Greene","county",21110,0,-9,-9,-9
2008,0,"Greene","county",21210,0,-9,-9,-9
2009,0,"Greene","county",21389,0,-9,-9,-9
2010,0,"Greene","county",21382,0,-9,-9,-9
2011,0,"Greene","county",21489,0,-9,-9,-9
2012,0,"Greene","county",21363,0,-9,-9,-9
2013,0,"Greene","county",21073,0,-9,-9,-9
2014,0,"Greene","county",21286,0,-9,-9,-9
2015,0,"Greene","county",21158,0,-9,-9,-9
2016,1,"Greene","county",21421,0.47,-9,-9,-9
2017,2,"Greene","county",21522,0.93,-9,-9,-9
2004,197,"Guilford","county",438520,4.49,0.599,0,0.1523
2005,204,"Guilford","county",438775,4.65,0.6275,0,0.1814
2006,209,"Guilford","county",449071,4.65,0.6507,0.0048,0.1962
2007,216,"Guilford","county",460780,4.69,0.6898,0.0046,0.1759
2008,219,"Guilford","county",468439,4.68,0.6849,0.0046,0.1689
2009,223,"Guilford","county",476038,4.68,0.6502,0.0045,0.1659
2010,239,"Guilford","county",490371,4.87,0.6736,0.0042,0.1674
2011,257,"Guilford","county",495231,5.19,0.6887,0.0078,0.1673
2012,241,"Guilford","county",502190,4.8,0.6722,0.0083,0.1494
2013,224,"Guilford","county",507419,4.41,0.6964,0.0134,0.1429
2014,236,"Guilford","county",512273,4.61,0.7076,0.0169,0.1525
2015,221,"Guilford","county",517124,4.27,0.724,0.0226,0.1448
2016,216,"Guilford","county",520230,4.15,0.7176,0.0324,0.1528
2017,219,"Guilford","county",523962,4.18,0.7032,0.032,0.1507
2004,23,"Halifax","county",56947,4.04,0.3913,0,0.1739
2005,24,"Halifax","county",56344,4.26,0.4583,0,0.1667
2006,26,"Halifax","county",55601,4.68,0.5385,0,0.1538
2007,25,"Halifax","county",55352,4.52,0.48,0,0.08
2008,24,"Halifax","county",55218,4.35,0.4583,0,0.1667
2009,22,"Halifax","county",55179,3.99,0.4545,0,0.1818
2010,26,"Halifax","county",54627,4.76,0.5385,0,0.3077
2011,25,"Halifax","county",54397,4.6,0.56,0,0.24
2012,27,"Halifax","county",54237,4.98,0.6296,0,0.2222
2013,22,"Halifax","county",53705,4.1,0.5909,0,0.1818
2014,24,"Halifax","county",53190,4.51,0.5417,0,0.1667
2015,21,"Halifax","county",52423,4.01,0.619,0,0.1429
2016,23,"Halifax","county",52160,4.41,0.4783,0.0435,0.1739
2017,26,"Halifax","county",51815,5.02,0.5,0.0385,0.2308
2004,37,"Harnett","county",100271,3.69,0.5946,0.027,0.1081
2005,31,"Harnett","county",101737,3.05,0.5806,0,0.129
2006,31,"Harnett","county",103717,2.99,0.6129,0,0.1613
2007,26,"Harnett","county",106506,2.44,0.6154,0,0.1923
2008,33,"Harnett","county",109659,3.01,0.6364,0,0.2727
2009,31,"Harnett","county",112864,2.75,0.6129,0,0.3226
2010,29,"Harnett","county",115579,2.51,0.6207,0,0.3103
2011,30,"Harnett","county",118615,2.53,0.6,0,0.3667
2012,32,"Harnett","county",121264,2.64,0.6875,0,0.2813
2013,29,"Harnett","county",123316,2.35,0.7241,0.0345,0.3103
2014,31,"Harnett","county",125730,2.47,0.7097,0.0323,0.2903
2015,26,"Harnett","county",127127,2.05,0.6538,0.0769,0.3077
2016,31,"Harnett","county",128783,2.41,0.6452,0.0645,0.3871
2017,33,"Harnett","county",130847,2.52,0.697,0.1212,0.3333
2004,20,"Haywood","county",56418,3.54,0.6,0,0.05
2005,21,"Haywood","county",57097,3.68,0.619,0.0476,0.0476
2006,22,"Haywood","county",56664,3.88,0.7273,0.0455,0.0455
2007,21,"Haywood","county",57031,3.68,0.6667,0.0476,0.0952
2008,18,"Haywood","county",57120,3.15,0.7222,0.0556,0.0556
2009,23,"Haywood","county",58043,3.96,0.6957,0.0435,0
2010,24,"Haywood","county",59148,4.06,0.5833,0.0417,0
2011,27,"Haywood","county",59684,4.52,0.7407,0,0
2012,24,"Haywood","county",59291,4.05,0.7083,0,0
2013,24,"Haywood","county",59674,4.02,0.7083,0,0
2014,26,"Haywood","county",59913,4.34,0.6923,0.0385,0
2015,25,"Haywood","county",60631,4.12,0.8,0,0
2016,24,"Haywood","county",61771,3.89,0.6667,0,0
2017,20,"Haywood","county",62277,3.21,0.7,0,0
2004,45,"Henderson","county",96370,4.67,0.5111,0.0444,0
2005,44,"Henderson","county",97810,4.5,0.5,0.0227,0
2006,49,"Henderson","county",100106,4.89,0.551,0,0.0204
2007,41,"Henderson","county",102142,4.01,0.5854,0,0.0244
2008,41,"Henderson","county",103855,3.95,0.5122,0,0
2009,43,"Henderson","county",105246,4.09,0.5116,0,0.0233
2010,40,"Henderson","county",107177,3.73,0.525,0,0.025
2011,39,"Henderson","county",108448,3.6,0.5641,0.0256,0
2012,35,"Henderson","county",108183,3.24,0.5429,0.0286,0
2013,35,"Henderson","county",109287,3.2,0.4857,0.0286,0
2014,39,"Henderson","county",110897,3.52,0.4615,0.0256,0
2015,42,"Henderson","county",112511,3.73,0.5,0,0
2016,39,"Henderson","county",114385,3.41,0.5128,0,0
2017,41,"Henderson","county",116173,3.53,0.439,0.0244,0
2004,18,"Hertford","county",23794,7.56,0.6667,0,0.1111
2005,19,"Hertford","county",23844,7.97,0.7895,0,0.1579
2006,21,"Hertford","county",23901,8.79,0.8571,0,0.1429
2007,18,"Hertford","county",23730,7.59,0.9444,0,0.1667
2008,18,"Hertford","county",23697,7.6,0.9444,0,0.1667
2009,17,"Hertford","county",23960,7.1,0.9412,0,0.1176
2010,17,"Hertford","county",24711,6.88,0.9412,0,0.1176
2011,16,"Hertford","county",24466,6.54,0.9375,0,0.125
2012,18,"Hertford","county",24451,7.36,0.9444,0,0.1667
2013,17,"Hertford","county",24621,6.9,0.9412,0,0.2353
2014,17,"Hertford","county",24578,6.92,0.9412,0,0.2353
2015,18,"Hertford","county",24426,7.37,0.9444,0,0.2222
2016,19,"Hertford","county",24038,7.9,0.9474,0,0.1579
2017,19,"Hertford","county",23947,7.93,0.9474,0,0.1579
2004,4,"Hoke","county",38193,1.05,-9,-9,-9
2005,4,"Hoke","county",39808,1,-9,-9,-9
2006,4,"Hoke","county",42186,0.95,-9,-9,-9
2007,3,"Hoke","county",42932,0.7,-9,-9,-9
2008,4,"Hoke","county",44442,0.9,-9,-9,-9
2009,5,"Hoke","county",46141,1.08,1,0,0.6
2010,3,"Hoke","county",47298,0.63,-9,-9,-9
2011,3,"Hoke","county",49065,0.61,-9,-9,-9
2012,4,"Hoke","county",50036,0.8,-9,-9,-9
2013,8,"Hoke","county",50672,1.58,1,0,0.625
2014,12,"Hoke","county",50982,2.35,0.9167,0,0.5
2015,18,"Hoke","county",51776,3.48,0.7222,0,0.4444
2016,16,"Hoke","county",52214,3.06,0.75,0,0.5
2017,13,"Hoke","county",53343,2.44,0.6923,0.0769,0.4615
2004,0,"Hyde","county",5792,0,-9,-9,-9
2005,0,"Hyde","county",5607,0,-9,-9,-9
2006,0,"Hyde","county",5511,0,-9,-9,-9
2007,0,"Hyde","county",5447,0,-9,-9,-9
2008,0,"Hyde","county",5512,0,-9,-9,-9
2009,0,"Hyde","county",5388,0,-9,-9,-9
2010,0,"Hyde","county",5813,0,-9,-9,-9
2011,0,"Hyde","county",5815,0,-9,-9,-9
2012,0,"Hyde","county",5742,0,-9,-9,-9
2013,0,"Hyde","county",5806,0,-9,-9,-9
2014,0,"Hyde","county",5738,0,-9,-9,-9
2015,0,"Hyde","county",5631,0,-9,-9,-9
2016,0,"Hyde","county",5621,0,-9,-9,-9
2017,0,"Hyde","county",5644,0,-9,-9,-9
2004,47,"Iredell","county",136387,3.45,0.5957,0,0.0426
2005,52,"Iredell","county",139135,3.74,0.5962,0,0.0577
2006,59,"Iredell","county",145232,4.06,0.6441,0,0.0678
2007,53,"Iredell","county",150421,3.52,0.6226,0,0.1132
2008,55,"Iredell","county",154169,3.57,0.6182,0,0.1091
2009,59,"Iredell","county",157039,3.76,0.6271,0,0.1017
2010,54,"Iredell","county",160107,3.37,0.6667,0,0.0556
2011,50,"Iredell","county",161522,3.1,0.7,0,0.04
2012,52,"Iredell","county",163043,3.19,0.7115,0.0192,0.0385
2013,48,"Iredell","county",164974,2.91,0.7083,0.0417,0.0625
2014,55,"Iredell","county",167157,3.29,0.7455,0.0545,0.0545
2015,58,"Iredell","county",170230,3.41,0.7241,0.0345,0.0862
2016,56,"Iredell","county",173391,3.23,0.7679,0.0536,0.0536
2017,53,"Iredell","county",176563,3,0.7736,0.0566,0.0755
2004,21,"Jackson","county",35627,5.89,0.6667,0,0
2005,26,"Jackson","county",36245,7.17,0.7692,0,0
2006,23,"Jackson","county",36312,6.33,0.6957,0,0
2007,22,"Jackson","county",36815,5.98,0.7727,0,0
2008,26,"Jackson","county",36998,7.03,0.8077,0,0.0385
2009,23,"Jackson","county",37999,6.05,0.7826,0,0
2010,26,"Jackson","county",40480,6.42,0.7692,0,0
2011,28,"Jackson","county",40606,6.9,0.6786,0,0
2012,25,"Jackson","county",40788,6.13,0.68,0,0
2013,23,"Jackson","county",40810,5.64,0.6957,0,0
2014,24,"Jackson","county",41039,5.85,0.7083,0,0
2015,26,"Jackson","county",41597,6.25,0.6538,0,0
2016,26,"Jackson","county",42574,6.11,0.7308,0,0
2017,27,"Jackson","county",43116,6.26,0.7778,0,0
2004,22,"Johnston","county",140719,1.56,0.6818,0,0.0455
2005,27,"Johnston","county",145968,1.85,0.7037,0,0.037
2006,31,"Johnston","county",151589,2.05,0.7097,0,0.0968
2007,37,"Johnston","county",157296,2.35,0.7297,0,0.0811
2008,38,"Johnston","county",162776,2.33,0.7105,0,0.0526
2009,38,"Johnston","county",168253,2.26,0.7895,0.0263,0.1053
2010,37,"Johnston","county",170151,2.17,0.7297,0.027,0.2162
2011,36,"Johnston","county",172570,2.09,0.7222,0.0278,0.1944
2012,34,"Johnston","county",174839,1.94,0.7059,0.0294,0.1765
2013,28,"Johnston","county",177308,1.58,0.6786,0.0714,0.1429
2014,28,"Johnston","county",180048,1.56,0.7143,0.0714,0.1786
2015,33,"Johnston","county",184519,1.79,0.6061,0.0606,0.1212
2016,33,"Johnston","county",189460,1.74,0.7273,0.0606,0.2727
2017,33,"Johnston","county",194705,1.69,0.7273,0.0606,0.2121
2004,3,"Jones","county",10257,2.92,-9,-9,-9
2005,3,"Jones","county",10216,2.94,-9,-9,-9
2006,2,"Jones","county",10318,1.94,-9,-9,-9
2007,3,"Jones","county",10315,2.91,-9,-9,-9
2008,2,"Jones","county",10294,1.94,-9,-9,-9
2009,1,"Jones","county",10153,0.98,-9,-9,-9
2010,2,"Jones","county",10159,1.97,-9,-9,-9
2011,1,"Jones","county",10327,0.97,-9,-9,-9
2012,1,"Jones","county",10615,0.94,-9,-9,-9
2013,1,"Jones","county",10554,0.95,-9,-9,-9
2014,1,"Jones","county",10468,0.96,-9,-9,-9
2015,1,"Jones","county",10423,0.96,-9,-9,-9
2016,1,"Jones","county",10354,0.97,-9,-9,-9
2017,1,"Jones","county",10356,0.97,-9,-9,-9
2004,23,"Lee","county",50561,4.55,0.8261,0,0.1739
2005,23,"Lee","county",50493,4.56,0.8261,0,0.087
2006,27,"Lee","county",55282,4.88,0.7778,0,0.1111
2007,25,"Lee","county",56376,4.43,0.76,0,0.08
2008,27,"Lee","county",57511,4.69,0.8148,0,0.1111
2009,27,"Lee","county",58574,4.61,0.8148,0,0.037
2010,26,"Lee","county",58059,4.48,0.8077,0,0.0385
2011,24,"Lee","county",58304,4.12,0.7917,0,0.0417
2012,26,"Lee","county",59111,4.4,0.8462,0,0.1538
2013,25,"Lee","county",59344,4.21,0.76,0,0.16
2014,27,"Lee","county",59194,4.56,0.7778,0,0.1481
2015,29,"Lee","county",58908,4.92,0.8276,0,0.1379
2016,23,"Lee","county",59244,3.88,0.8261,0,0.1304
2017,22,"Lee","county",59337,3.71,0.7273,0,0.1818
2004,35,"Lenoir","county",59091,5.92,0.8,0,0.0571
2005,36,"Lenoir","county",58378,6.17,0.8056,0,0.0278
2006,37,"Lenoir","county",58170,6.36,0.8108,0,0.027
2007,29,"Lenoir","county",57642,5.03,0.8621,0,0.0345
2008,41,"Lenoir","county",57535,7.13,0.878,0,0.0732
2009,42,"Lenoir","county",57232,7.34,0.881,0,0.0952
2010,42,"Lenoir","county",59493,7.06,0.9048,0,0.119
2011,41,"Lenoir","county",59314,6.91,0.9024,0,0.122
2012,37,"Lenoir","county",59401,6.23,0.9189,0,0.1622
