"year","total","region","type","population","providerRate"
2013,9,"Vance","county",45056,2
2014,10,"Vance","county",45077,2.22
2015,7,"Vance","county",45097,1.55
2016,8,"Vance","county",44945,1.78
2017,6,"Vance","county",44862,1.34
2011,246,"Wake","county",925938,2.66
2012,255,"Wake","county",945603,2.7
2013,217,"Wake","county",964616,2.25
2014,222,"Wake","county",985310,2.25
2015,220,"Wake","county",1007631,2.18
2016,219,"Wake","county",1026748,2.13
2017,235,"Wake","county",1048771,2.24
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,2,"Washington","county",13060,1.53
2012,1,"Washington","county",12821,0.78
2013,1,"Washington","county",12826,0.78
2014,1,"Washington","county",12679,0.79
2015,1,"Washington","county",12589,0.79
2016,2,"Washington","county",12425,1.61
2017,1,"Washington","county",12349,0.81
2011,10,"Watauga","county",52111,1.92
2012,10,"Watauga","county",52517,1.9
2013,11,"Watauga","county",52682,2.09
2014,9,"Watauga","county",52923,1.7
2015,8,"Watauga","county",53737,1.49
2016,6,"Watauga","county",54992,1.09
2017,7,"Watauga","county",56170,1.25
2011,17,"Wayne","county",123710,1.37
2012,16,"Wayne","county",124915,1.28
2013,13,"Wayne","county",125101,1.04
2014,15,"Wayne","county",125681,1.19
2015,16,"Wayne","county",124984,1.28
2016,16,"Wayne","county",124808,1.28
2017,18,"Wayne","county",124945,1.44
2011,17,"Wilkes","county",69592,2.44
2012,16,"Wilkes","county",69755,2.29
2013,10,"Wilkes","county",69754,1.43
2014,13,"Wilkes","county",69883,1.86
2015,12,"Wilkes","county",69663,1.72
2016,10,"Wilkes","county",70027,1.43
2017,11,"Wilkes","county",70536,1.56
2011,18,"Wilson","county",81380,2.21
2012,18,"Wilson","county",81796,2.2
2013,16,"Wilson","county",81397,1.97
2014,17,"Wilson","county",81410,2.09
2015,18,"Wilson","county",81689,2.2
2016,20,"Wilson","county",81758,2.45
2017,21,"Wilson","county",82035,2.56
2011,3,"Yadkin","county",38442,0.78
2012,3,"Yadkin","county",38247,0.78
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,1,"Yadkin","county",37705,0.27
2016,1,"Yadkin","county",37725,0.27
2017,0,"Yadkin","county",37687,0
2011,1,"Yancey","county",18069,0.55
2012,1,"Yancey","county",17874,0.56
2013,1,"Yancey","county",17921,0.56
2014,1,"Yancey","county",17907,0.56
2015,1,"Yancey","county",17959,0.56
2016,1,"Yancey","county",18142,0.55
2017,1,"Yancey","county",18199,0.55
2011,2450,"North Carolina","state",9669244,2.53
2012,2378,"North Carolina","state",9765229,2.44
2013,2056,"North Carolina","state",9861952,2.08
2014,2024,"North Carolina","state",9953687,2.03
2015,1973,"North Carolina","state",10056683,1.96
2016,1974,"North Carolina","state",10155942,1.94
2017,1998,"North Carolina","state",10272692,1.94
