"year","total","region","type","population","providerRate"
2013,71,"Union","county",211539,3.36
2014,84,"Union","county",215933,3.89
2015,89,"Union","county",219992,4.05
2016,93,"Union","county",223915,4.15
2017,99,"Union","county",228171,4.34
2011,35,"Vance","county",45558,7.68
2012,32,"Vance","county",45530,7.03
2013,33,"Vance","county",45056,7.32
2014,38,"Vance","county",45077,8.43
2015,33,"Vance","county",45097,7.32
2016,29,"Vance","county",44945,6.45
2017,30,"Vance","county",44862,6.69
2011,809,"Wake","county",925938,8.74
2012,811,"Wake","county",945603,8.58
2013,752,"Wake","county",964616,7.8
2014,785,"Wake","county",985310,7.97
2015,810,"Wake","county",1007631,8.04
2016,820,"Wake","county",1026748,7.99
2017,862,"Wake","county",1048771,8.22
2011,1,"Warren","county",20883,0.48
2012,2,"Warren","county",20674,0.97
2013,1,"Warren","county",20453,0.49
2014,1,"Warren","county",20514,0.49
2015,1,"Warren","county",20473,0.49
2016,1,"Warren","county",20121,0.5
2017,1,"Warren","county",20133,0.5
2011,4,"Washington","county",13060,3.06
2012,4,"Washington","county",12821,3.12
2013,5,"Washington","county",12826,3.9
2014,5,"Washington","county",12679,3.94
2015,5,"Washington","county",12589,3.97
2016,4,"Washington","county",12425,3.22
2017,2,"Washington","county",12349,1.62
2011,44,"Watauga","county",52111,8.44
2012,39,"Watauga","county",52517,7.43
2013,34,"Watauga","county",52682,6.45
2014,31,"Watauga","county",52923,5.86
2015,28,"Watauga","county",53737,5.21
2016,29,"Watauga","county",54992,5.27
2017,29,"Watauga","county",56170,5.16
2011,74,"Wayne","county",123710,5.98
2012,72,"Wayne","county",124915,5.76
2013,58,"Wayne","county",125101,4.64
2014,67,"Wayne","county",125681,5.33
2015,71,"Wayne","county",124984,5.68
2016,70,"Wayne","county",124808,5.61
2017,67,"Wayne","county",124945,5.36
2011,40,"Wilkes","county",69592,5.75
2012,41,"Wilkes","county",69755,5.88
2013,33,"Wilkes","county",69754,4.73
2014,38,"Wilkes","county",69883,5.44
2015,41,"Wilkes","county",69663,5.89
2016,34,"Wilkes","county",70027,4.86
2017,35,"Wilkes","county",70536,4.96
2011,40,"Wilson","county",81380,4.92
2012,38,"Wilson","county",81796,4.65
2013,37,"Wilson","county",81397,4.55
2014,37,"Wilson","county",81410,4.54
2015,38,"Wilson","county",81689,4.65
2016,46,"Wilson","county",81758,5.63
2017,48,"Wilson","county",82035,5.85
2011,15,"Yadkin","county",38442,3.9
2012,15,"Yadkin","county",38247,3.92
2013,10,"Yadkin","county",38131,2.62
2014,10,"Yadkin","county",37842,2.64
2015,11,"Yadkin","county",37705,2.92
2016,12,"Yadkin","county",37725,3.18
2017,12,"Yadkin","county",37687,3.18
2011,12,"Yancey","county",18069,6.64
2012,11,"Yancey","county",17874,6.15
2013,11,"Yancey","county",17921,6.14
2014,13,"Yancey","county",17907,7.26
2015,12,"Yancey","county",17959,6.68
2016,11,"Yancey","county",18142,6.06
2017,10,"Yancey","county",18199,5.49
2011,7527,"North Carolina","state",9669244,7.78
2012,7411,"North Carolina","state",9765229,7.59
2013,6709,"North Carolina","state",9861952,6.8
2014,6942,"North Carolina","state",9953687,6.97
2015,6996,"North Carolina","state",10056683,6.96
2016,7060,"North Carolina","state",10155942,6.95
2017,7164,"North Carolina","state",10272692,6.97
