"year","total","region","type","population","providerRate"
2012,227,"Wake","county",945603,2.4
2013,229,"Wake","county",964616,2.37
2014,234,"Wake","county",985310,2.37
2015,246,"Wake","county",1007631,2.44
2016,249,"Wake","county",1026748,2.43
2017,246,"Wake","county",1048771,2.35
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,0,"Washington","county",12821,0
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,7,"Watauga","county",52111,1.34
2012,7,"Watauga","county",52517,1.33
2013,9,"Watauga","county",52682,1.71
2014,8,"Watauga","county",52923,1.51
2015,8,"Watauga","county",53737,1.49
2016,7,"Watauga","county",54992,1.27
2017,6,"Watauga","county",56170,1.07
2011,15,"Wayne","county",123710,1.21
2012,15,"Wayne","county",124915,1.2
2013,14,"Wayne","county",125101,1.12
2014,16,"Wayne","county",125681,1.27
2015,17,"Wayne","county",124984,1.36
2016,15,"Wayne","county",124808,1.2
2017,16,"Wayne","county",124945,1.28
2011,6,"Wilkes","county",69592,0.86
2012,9,"Wilkes","county",69755,1.29
2013,8,"Wilkes","county",69754,1.15
2014,7,"Wilkes","county",69883,1
2015,7,"Wilkes","county",69663,1
2016,7,"Wilkes","county",70027,1
2017,8,"Wilkes","county",70536,1.13
2011,5,"Wilson","county",81380,0.61
2012,5,"Wilson","county",81796,0.61
2013,8,"Wilson","county",81397,0.98
2014,7,"Wilson","county",81410,0.86
2015,6,"Wilson","county",81689,0.73
2016,6,"Wilson","county",81758,0.73
2017,5,"Wilson","county",82035,0.61
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,2,"Yancey","county",18069,1.11
2012,2,"Yancey","county",17874,1.12
2013,2,"Yancey","county",17921,1.12
2014,1,"Yancey","county",17907,0.56
2015,1,"Yancey","county",17959,0.56
2016,1,"Yancey","county",18142,0.55
2017,1,"Yancey","county",18199,0.55
2011,1472,"North Carolina","state",9669244,1.52
2012,1566,"North Carolina","state",9765229,1.6
2013,1618,"North Carolina","state",9861952,1.64
2014,1603,"North Carolina","state",9953687,1.61
2015,1578,"North Carolina","state",10056683,1.57
2016,1578,"North Carolina","state",10155942,1.55
2017,1579,"North Carolina","state",10272692,1.54
