"year","total","region","type","population","providerRate"
2013,21,"Chatham","county",67620,3.11
2014,12,"Chatham","county",68725,1.75
2015,11,"Chatham","county",71815,1.53
2016,11,"Chatham","county",73286,1.5
2017,12,"Chatham","county",74835,1.6
2000,8,"Cherokee","county",24298,3.29
2001,8,"Cherokee","county",24704,3.24
2002,10,"Cherokee","county",25082,3.99
2003,8,"Cherokee","county",25460,3.14
2004,7,"Cherokee","county",25694,2.72
2005,8,"Cherokee","county",26063,3.07
2006,7,"Cherokee","county",26727,2.62
2007,8,"Cherokee","county",27026,2.96
2008,5,"Cherokee","county",26869,1.86
2009,7,"Cherokee","county",26798,2.61
2010,7,"Cherokee","county",27527,2.54
2011,7,"Cherokee","county",27300,2.56
2012,7,"Cherokee","county",27030,2.59
2013,8,"Cherokee","county",27471,2.91
2014,7,"Cherokee","county",27451,2.55
2015,7,"Cherokee","county",27770,2.52
2016,7,"Cherokee","county",28591,2.45
2017,8,"Cherokee","county",29216,2.74
2000,3,"Chowan","county",14526,2.07
2001,3,"Chowan","county",14492,2.07
2002,3,"Chowan","county",14602,2.05
2003,3,"Chowan","county",14710,2.04
2004,3,"Chowan","county",14453,2.08
2005,4,"Chowan","county",14515,2.76
2006,4,"Chowan","county",14677,2.73
2007,5,"Chowan","county",14660,3.41
2008,5,"Chowan","county",14688,3.4
2009,5,"Chowan","county",14818,3.37
2010,5,"Chowan","county",14761,3.39
2011,6,"Chowan","county",14796,4.06
2012,6,"Chowan","county",14743,4.07
2013,4,"Chowan","county",14815,2.7
2014,4,"Chowan","county",14636,2.73
2015,4,"Chowan","county",14541,2.75
2016,5,"Chowan","county",14410,3.47
2017,5,"Chowan","county",14292,3.5
2000,1,"Clay","county",8775,1.14
2001,2,"Clay","county",9022,2.22
2002,2,"Clay","county",9139,2.19
2003,2,"Clay","county",9255,2.16
2004,2,"Clay","county",9499,2.11
2005,3,"Clay","county",9811,3.06
2006,3,"Clay","county",10116,2.97
2007,3,"Clay","county",10326,2.91
2008,2,"Clay","county",10310,1.94
2009,2,"Clay","county",10370,1.93
2010,3,"Clay","county",10622,2.82
2011,3,"Clay","county",10460,2.87
2012,4,"Clay","county",10520,3.8
2013,4,"Clay","county",10794,3.71
2014,4,"Clay","county",10794,3.71
2015,3,"Clay","county",11036,2.72
2016,4,"Clay","county",11320,3.53
2017,5,"Clay","county",11488,4.35
2000,32,"Cleveland","county",96287,3.32
2001,31,"Cleveland","county",96810,3.2
2002,32,"Cleveland","county",97921,3.27
2003,27,"Cleveland","county",99032,2.73
2004,29,"Cleveland","county",98497,2.94
2005,28,"Cleveland","county",97810,2.86
2006,27,"Cleveland","county",96720,2.79
2007,27,"Cleveland","county",97144,2.78
2008,28,"Cleveland","county",97953,2.86
2009,27,"Cleveland","county",98638,2.74
2010,29,"Cleveland","county",98249,2.95
2011,31,"Cleveland","county",98209,3.16
2012,32,"Cleveland","county",97702,3.28
2013,33,"Cleveland","county",97429,3.39
2014,34,"Cleveland","county",97920,3.47
2015,32,"Cleveland","county",97871,3.27
2016,31,"Cleveland","county",98244,3.16
2017,29,"Cleveland","county",98580,2.94
2000,10,"Columbus","county",54749,1.83
2001,8,"Columbus","county",54840,1.46
2002,9,"Columbus","county",55401,1.62
2003,9,"Columbus","county",55961,1.61
2004,8,"Columbus","county",54917,1.46
2005,8,"Columbus","county",54643,1.46
2006,9,"Columbus","county",54666,1.65
2007,8,"Columbus","county",54460,1.47
2008,8,"Columbus","county",54758,1.46
2009,8,"Columbus","county",56299,1.42
2010,9,"Columbus","county",58204,1.55
2011,8,"Columbus","county",57657,1.39
2012,7,"Columbus","county",57862,1.21
2013,7,"Columbus","county",57739,1.21
2014,8,"Columbus","county",57632,1.39
2015,7,"Columbus","county",57206,1.22
2016,9,"Columbus","county",57182,1.57
2017,8,"Columbus","county",56941,1.4
2000,32,"Craven","county",91436,3.5
2001,31,"Craven","county",91969,3.37
2002,31,"Craven","county",92602,3.35
2003,31,"Craven","county",93236,3.32
2004,27,"Craven","county",93454,2.89
2005,28,"Craven","county",92151,3.04
2006,28,"Craven","county",95566,2.93
2007,30,"Craven","county",96406,3.11
2008,32,"Craven","county",97766,3.27
2009,30,"Craven","county",100271,2.99
2010,30,"Craven","county",103951,2.89
2011,31,"Craven","county",104965,2.95
2012,31,"Craven","county",105179,2.95
2013,31,"Craven","county",104421,2.97
2014,31,"Craven","county",104520,2.97
2015,34,"Craven","county",103691,3.28
2016,37,"Craven","county",103737,3.57
2017,38,"Craven","county",103735,3.66
2000,72,"Cumberland","county",302963,2.38
2001,73,"Cumberland","county",301089,2.42
2002,79,"Cumberland","county",304855,2.59
2003,71,"Cumberland","county",308620,2.3
2004,77,"Cumberland","county",311526,2.47
2005,80,"Cumberland","county",313000,2.56
2006,85,"Cumberland","county",306545,2.77
2007,86,"Cumberland","county",313616,2.74
2008,83,"Cumberland","county",316945,2.62
2009,84,"Cumberland","county",321121,2.62
2010,84,"Cumberland","county",321018,2.62
2011,100,"Cumberland","county",327643,3.05
2012,107,"Cumberland","county",330754,3.24
2013,113,"Cumberland","county",332553,3.4
2014,115,"Cumberland","county",329403,3.49
2015,122,"Cumberland","county",328860,3.71
2016,128,"Cumberland","county",329824,3.88
2017,134,"Cumberland","county",329604,4.07
2000,1,"Currituck","county",18190,0.55
2001,1,"Currituck","county",18861,0.53
2002,2,"Currituck","county",19293,1.04
2003,2,"Currituck","county",19726,1.01
2004,4,"Currituck","county",21059,1.9
2005,4,"Currituck","county",22617,1.77
2006,3,"Currituck","county",23580,1.27
2007,4,"Currituck","county",23731,1.69
2008,4,"Currituck","county",23486,1.7
2009,4,"Currituck","county",23502,1.7
2010,3,"Currituck","county",23559,1.27
2011,4,"Currituck","county",23643,1.69
2012,3,"Currituck","county",23767,1.26
2013,4,"Currituck","county",24506,1.63
2014,6,"Currituck","county",25072,2.39
2015,7,"Currituck","county",25627,2.73
2016,8,"Currituck","county",26101,3.07
2017,6,"Currituck","county",26604,2.26
2000,11,"Dare","county",29967,3.67
2001,12,"Dare","county",31184,3.85
2002,13,"Dare","county",31812,4.09
2003,14,"Dare","county",32440,4.32
2004,14,"Dare","county",33906,4.13
2005,15,"Dare","county",35145,4.27
2006,17,"Dare","county",34730,4.89
2007,17,"Dare","county",34272,4.96
2008,17,"Dare","county",33812,5.03
2009,17,"Dare","county",34253,4.96
2010,16,"Dare","county",33886,4.72
2011,15,"Dare","county",34216,4.38
2012,15,"Dare","county",34810,4.31
2013,15,"Dare","county",35273,4.25
2014,15,"Dare","county",35415,4.24
2015,16,"Dare","county",36001,4.44
2016,17,"Dare","county",36387,4.67
2017,17,"Dare","county",36792,4.62
2000,25,"Davidson","county",147246,1.7
2001,26,"Davidson","county",149098,1.74
2002,27,"Davidson","county",151125,1.79
2003,26,"Davidson","county",153152,1.7
2004,26,"Davidson","county",153897,1.69
2005,25,"Davidson","county",154796,1.62
2006,25,"Davidson","county",155343,1.61
