"year","total","region","type","population","providerRate"
2015,45,"Union","county",219992,2.05
2016,49,"Union","county",223915,2.19
2017,52,"Union","county",228171,2.28
2011,21,"Vance","county",45558,4.61
2012,19,"Vance","county",45530,4.17
2013,14,"Vance","county",45056,3.11
2014,16,"Vance","county",45077,3.55
2015,17,"Vance","county",45097,3.77
2016,14,"Vance","county",44945,3.11
2017,14,"Vance","county",44862,3.12
2011,240,"Wake","county",925938,2.59
2012,237,"Wake","county",945603,2.51
2013,219,"Wake","county",964616,2.27
2014,236,"Wake","county",985310,2.4
2015,250,"Wake","county",1007631,2.48
2016,250,"Wake","county",1026748,2.43
2017,268,"Wake","county",1048771,2.56
2011,1,"Warren","county",20883,0.48
2012,2,"Warren","county",20674,0.97
2013,1,"Warren","county",20453,0.49
2014,1,"Warren","county",20514,0.49
2015,1,"Warren","county",20473,0.49
2016,1,"Warren","county",20121,0.5
2017,1,"Warren","county",20133,0.5
2011,2,"Washington","county",13060,1.53
2012,3,"Washington","county",12821,2.34
2013,4,"Washington","county",12826,3.12
2014,4,"Washington","county",12679,3.15
2015,4,"Washington","county",12589,3.18
2016,2,"Washington","county",12425,1.61
2017,1,"Washington","county",12349,0.81
2011,18,"Watauga","county",52111,3.45
2012,18,"Watauga","county",52517,3.43
2013,10,"Watauga","county",52682,1.9
2014,10,"Watauga","county",52923,1.89
2015,7,"Watauga","county",53737,1.3
2016,11,"Watauga","county",54992,2
2017,11,"Watauga","county",56170,1.96
2011,32,"Wayne","county",123710,2.59
2012,33,"Wayne","county",124915,2.64
2013,26,"Wayne","county",125101,2.08
2014,31,"Wayne","county",125681,2.47
2015,32,"Wayne","county",124984,2.56
2016,32,"Wayne","county",124808,2.56
2017,25,"Wayne","county",124945,2
2011,13,"Wilkes","county",69592,1.87
2012,14,"Wilkes","county",69755,2.01
2013,12,"Wilkes","county",69754,1.72
2014,14,"Wilkes","county",69883,2
2015,17,"Wilkes","county",69663,2.44
2016,13,"Wilkes","county",70027,1.86
2017,11,"Wilkes","county",70536,1.56
2011,13,"Wilson","county",81380,1.6
2012,11,"Wilson","county",81796,1.34
2013,9,"Wilson","county",81397,1.11
2014,9,"Wilson","county",81410,1.11
2015,9,"Wilson","county",81689,1.1
2016,15,"Wilson","county",81758,1.83
2017,17,"Wilson","county",82035,2.07
2011,12,"Yadkin","county",38442,3.12
2012,13,"Yadkin","county",38247,3.4
2013,8,"Yadkin","county",38131,2.1
2014,8,"Yadkin","county",37842,2.11
2015,10,"Yadkin","county",37705,2.65
2016,11,"Yadkin","county",37725,2.92
2017,12,"Yadkin","county",37687,3.18
2011,9,"Yancey","county",18069,4.98
2012,8,"Yancey","county",17874,4.48
2013,7,"Yancey","county",17921,3.91
2014,10,"Yancey","county",17907,5.58
2015,9,"Yancey","county",17959,5.01
2016,9,"Yancey","county",18142,4.96
2017,8,"Yancey","county",18199,4.4
2011,2695,"North Carolina","state",9669244,2.79
2012,2660,"North Carolina","state",9765229,2.72
2013,2283,"North Carolina","state",9861952,2.31
2014,2506,"North Carolina","state",9953687,2.52
2015,2602,"North Carolina","state",10056683,2.59
2016,2641,"North Carolina","state",10155942,2.6
2017,2700,"North Carolina","state",10272692,2.63
