"year","total","region","type","population","providerRate"
2011,5,"Brunswick","county",110140,0.45
2012,5,"Brunswick","county",112597,0.44
2013,6,"Brunswick","county",115716,0.52
2014,6,"Brunswick","county",117834,0.51
2015,4,"Brunswick","county",123535,0.32
2016,4,"Brunswick","county",127750,0.31
2017,5,"Brunswick","county",131726,0.38
2011,35,"Buncombe","county",243855,1.44
2012,34,"Buncombe","county",245535,1.38
2013,33,"Buncombe","county",248872,1.33
2014,35,"Buncombe","county",251275,1.39
2015,35,"Buncombe","county",254836,1.37
2016,39,"Buncombe","county",258406,1.51
2017,40,"Buncombe","county",261532,1.53
2011,4,"Burke","county",90722,0.44
2012,5,"Burke","county",89977,0.56
2013,2,"Burke","county",89519,0.22
2014,3,"Burke","county",89197,0.34
2015,3,"Burke","county",89114,0.34
2016,4,"Burke","county",89814,0.45
2017,4,"Burke","county",90246,0.44
2011,14,"Cabarrus","county",181253,0.77
2012,14,"Cabarrus","county",183565,0.76
2013,14,"Cabarrus","county",186457,0.75
2014,15,"Cabarrus","county",191060,0.79
2015,16,"Cabarrus","county",195714,0.82
2016,15,"Cabarrus","county",200663,0.75
2017,15,"Cabarrus","county",205473,0.73
2011,4,"Caldwell","county",83117,0.48
2012,4,"Caldwell","county",82605,0.48
2013,5,"Caldwell","county",82504,0.61
2014,4,"Caldwell","county",82445,0.49
2015,4,"Caldwell","county",82577,0.48
2016,4,"Caldwell","county",82793,0.48
2017,3,"Caldwell","county",83303,0.36
2011,0,"Camden","county",9921,0
2012,0,"Camden","county",9922,0
2013,0,"Camden","county",10174,0
2014,0,"Camden","county",10251,0
2015,0,"Camden","county",10224,0
2016,0,"Camden","county",10287,0
2017,0,"Camden","county",10359,0
2011,6,"Carteret","county",67696,0.89
2012,5,"Carteret","county",68362,0.73
2013,4,"Carteret","county",69239,0.58
2014,4,"Carteret","county",69350,0.58
2015,6,"Carteret","county",69826,0.86
2016,5,"Carteret","county",69881,0.72
2017,5,"Carteret","county",70190,0.71
2011,0,"Caswell","county",23654,0
2012,0,"Caswell","county",23492,0
2013,0,"Caswell","county",23844,0
2014,0,"Caswell","county",23602,0
2015,0,"Caswell","county",23606,0
2016,0,"Caswell","county",23689,0
2017,0,"Caswell","county",23699,0
2011,13,"Catawba","county",154992,0.84
2012,13,"Catawba","county",155494,0.84
2013,13,"Catawba","county",155411,0.84
2014,14,"Catawba","county",155830,0.9
2015,14,"Catawba","county",155828,0.9
2016,13,"Catawba","county",156473,0.83
2017,14,"Catawba","county",156949,0.89
2011,0,"Chatham","county",64553,0
2012,0,"Chatham","county",66545,0
2013,0,"Chatham","county",67620,0
2014,0,"Chatham","county",68725,0
2015,0,"Chatham","county",71815,0
2016,0,"Chatham","county",73286,0
2017,1,"Chatham","county",74835,0.13
2011,1,"Cherokee","county",27300,0.37
2012,1,"Cherokee","county",27030,0.37
2013,1,"Cherokee","county",27471,0.36
2014,1,"Cherokee","county",27451,0.36
2015,1,"Cherokee","county",27770,0.36
2016,1,"Cherokee","county",28591,0.35
2017,1,"Cherokee","county",29216,0.34
2011,1,"Chowan","county",14796,0.68
2012,1,"Chowan","county",14743,0.68
2013,0,"Chowan","county",14815,0
2014,1,"Chowan","county",14636,0.68
2015,1,"Chowan","county",14541,0.69
2016,1,"Chowan","county",14410,0.69
2017,1,"Chowan","county",14292,0.7
2011,0,"Clay","county",10460,0
2012,0,"Clay","county",10520,0
2013,0,"Clay","county",10794,0
2014,0,"Clay","county",10794,0
2015,0,"Clay","county",11036,0
2016,0,"Clay","county",11320,0
2017,0,"Clay","county",11488,0
2011,8,"Cleveland","county",98209,0.81
2012,8,"Cleveland","county",97702,0.82
2013,7,"Cleveland","county",97429,0.72
2014,9,"Cleveland","county",97920,0.92
2015,8,"Cleveland","county",97871,0.82
2016,7,"Cleveland","county",98244,0.71
2017,6,"Cleveland","county",98580,0.61
2011,2,"Columbus","county",57657,0.35
2012,2,"Columbus","county",57862,0.35
2013,2,"Columbus","county",57739,0.35
2014,2,"Columbus","county",57632,0.35
2015,2,"Columbus","county",57206,0.35
2016,2,"Columbus","county",57182,0.35
2017,4,"Columbus","county",56941,0.7
2011,13,"Craven","county",104965,1.24
2012,12,"Craven","county",105179,1.14
2013,10,"Craven","county",104421,0.96
2014,9,"Craven","county",104520,0.86
2015,9,"Craven","county",103691,0.87
2016,14,"Craven","county",103737,1.35
2017,12,"Craven","county",103735,1.16
2011,14,"Cumberland","county",327643,0.43
2012,16,"Cumberland","county",330754,0.48
2013,10,"Cumberland","county",332553,0.3
2014,12,"Cumberland","county",329403,0.36
2015,16,"Cumberland","county",328860,0.49
2016,14,"Cumberland","county",329824,0.42
2017,13,"Cumberland","county",329604,0.39
2011,0,"Currituck","county",23643,0
2012,0,"Currituck","county",23767,0
2013,0,"Currituck","county",24506,0
2014,0,"Currituck","county",25072,0
2015,0,"Currituck","county",25627,0
2016,0,"Currituck","county",26101,0
2017,0,"Currituck","county",26604,0
2011,3,"Dare","county",34216,0.88
2012,3,"Dare","county",34810,0.86
2013,2,"Dare","county",35273,0.57
2014,2,"Dare","county",35415,0.56
2015,2,"Dare","county",36001,0.56
2016,4,"Dare","county",36387,1.1
2017,4,"Dare","county",36792,1.09
2011,4,"Davidson","county",163364,0.24
2012,4,"Davidson","county",163410,0.24
2013,4,"Davidson","county",163770,0.24
2014,5,"Davidson","county",164454,0.3
2015,5,"Davidson","county",165193,0.3
2016,5,"Davidson","county",166137,0.3
2017,6,"Davidson","county",167105,0.36
2011,0,"Davie","county",41560,0
2012,0,"Davie","county",41412,0
2013,0,"Davie","county",41507,0
2014,2,"Davie","county",41476,0.48
2015,4,"Davie","county",41743,0.96
2016,4,"Davie","county",42211,0.95
2017,3,"Davie","county",42727,0.7
2011,2,"Duplin","county",59476,0.34
2012,2,"Duplin","county",60059,0.33
2013,1,"Duplin","county",60104,0.17
2014,1,"Duplin","county",60126,0.17
2015,1,"Duplin","county",59868,0.17
2016,2,"Duplin","county",59597,0.34
2017,2,"Duplin","county",59513,0.34
2011,61,"Durham","county",272314,2.24
2012,57,"Durham","county",282511,2.02
2013,50,"Durham","county",286053,1.75
2014,57,"Durham","county",292191,1.95
2015,53,"Durham","county",297219,1.78
2016,59,"Durham","county",301520,1.96
2017,58,"Durham","county",306184,1.89
2011,2,"Edgecombe","county",56089,0.36
2012,2,"Edgecombe","county",56085,0.36
2013,2,"Edgecombe","county",55704,0.36
2014,2,"Edgecombe","county",55483,0.36
2015,2,"Edgecombe","county",54367,0.37
2016,2,"Edgecombe","county",53502,0.37
2017,2,"Edgecombe","county",52856,0.38
2011,49,"Forsyth","county",354878,1.38
2012,50,"Forsyth","county",357767,1.4
2013,43,"Forsyth","county",360471,1.19
2014,52,"Forsyth","county",364248,1.43
2015,51,"Forsyth","county",366543,1.39
2016,55,"Forsyth","county",369144,1.49
2017,58,"Forsyth","county",372651,1.56
2011,0,"Franklin","county",61651,0
2012,0,"Franklin","county",61840,0
2013,0,"Franklin","county",62697,0
2014,0,"Franklin","county",63225,0
2015,0,"Franklin","county",64206,0
2016,0,"Franklin","county",65445,0
2017,0,"Franklin","county",66514,0
2011,11,"Gaston","county",207506,0.53
2012,11,"Gaston","county",208582,0.53
2013,8,"Gaston","county",209571,0.38
2014,9,"Gaston","county",210735,0.43
2015,11,"Gaston","county",212636,0.52
2016,9,"Gaston","county",215489,0.42
2017,11,"Gaston","county",218527,0.5
2011,0,"Gates","county",11944,0
2012,0,"Gates","county",11830,0
2013,0,"Gates","county",11880,0
2014,0,"Gates","county",11912,0
2015,0,"Gates","county",11739,0
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,0,"Graham","county",8942,0
2012,0,"Graham","county",8850,0
2013,0,"Graham","county",8854,0
2014,0,"Graham","county",8829,0
2015,0,"Graham","county",8761,0
2016,0,"Graham","county",8835,0
2017,0,"Graham","county",8837,0
2011,1,"Granville","county",60863,0.16
2012,1,"Granville","county",56748,0.18
2013,2,"Granville","county",57910,0.35
2014,2,"Granville","county",58104,0.34
2015,1,"Granville","county",58547,0.17
2016,3,"Granville","county",59433,0.5
2017,2,"Granville","county",59975,0.33
2011,0,"Greene","county",21489,0
2012,0,"Greene","county",21363,0
2013,0,"Greene","county",21073,0
2014,0,"Greene","county",21286,0
2015,0,"Greene","county",21158,0
2016,0,"Greene","county",21421,0
2017,0,"Greene","county",21522,0
2011,47,"Guilford","county",495231,0.95
2012,47,"Guilford","county",502190,0.94
2013,43,"Guilford","county",507419,0.85
2014,44,"Guilford","county",512273,0.86
2015,37,"Guilford","county",517124,0.72
2016,38,"Guilford","county",520230,0.73
2017,37,"Guilford","county",523962,0.71
2011,2,"Halifax","county",54397,0.37
2012,2,"Halifax","county",54237,0.37
2013,2,"Halifax","county",53705,0.37
2014,3,"Halifax","county",53190,0.56
2015,2,"Halifax","county",52423,0.38
2016,2,"Halifax","county",52160,0.38
2017,2,"Halifax","county",51815,0.39
2011,1,"Harnett","county",118615,0.08
2012,1,"Harnett","county",121264,0.08
2013,0,"Harnett","county",123316,0
2014,0,"Harnett","county",125730,0
2015,1,"Harnett","county",127127,0.08
2016,2,"Harnett","county",128783,0.16
2017,2,"Harnett","county",130847,0.15
2011,4,"Haywood","county",59684,0.67
2012,3,"Haywood","county",59291,0.51
2013,4,"Haywood","county",59674,0.67
2014,4,"Haywood","county",59913,0.67
2015,4,"Haywood","county",60631,0.66
2016,5,"Haywood","county",61771,0.81
2017,5,"Haywood","county",62277,0.8
2011,10,"Henderson","county",108448,0.92
2012,8,"Henderson","county",108183,0.74
2013,9,"Henderson","county",109287,0.82
2014,9,"Henderson","county",110897,0.81
2015,8,"Henderson","county",112511,0.71
2016,7,"Henderson","county",114385,0.61
2017,6,"Henderson","county",116173,0.52
2011,1,"Hertford","county",24466,0.41
2012,1,"Hertford","county",24451,0.41
2013,1,"Hertford","county",24621,0.41
2014,1,"Hertford","county",24578,0.41
2015,1,"Hertford","county",24426,0.41
2016,1,"Hertford","county",24038,0.42
2017,1,"Hertford","county",23947,0.42
2011,0,"Hoke","county",49065,0
2012,0,"Hoke","county",50036,0
2013,0,"Hoke","county",50672,0
2014,0,"Hoke","county",50982,0
2015,0,"Hoke","county",51776,0
2016,0,"Hoke","county",52214,0
2017,0,"Hoke","county",53343,0
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2011,19,"Iredell","county",161522,1.18
2012,18,"Iredell","county",163043,1.1
2013,11,"Iredell","county",164974,0.67
2014,15,"Iredell","county",167157,0.9
2015,16,"Iredell","county",170230,0.94
2016,16,"Iredell","county",173391,0.92
2017,17,"Iredell","county",176563,0.96
2011,5,"Jackson","county",40606,1.23
2012,5,"Jackson","county",40788,1.23
2013,3,"Jackson","county",40810,0.74
2014,4,"Jackson","county",41039,0.97
2015,5,"Jackson","county",41597,1.2
2016,3,"Jackson","county",42574,0.7
2017,5,"Jackson","county",43116,1.16
2011,4,"Johnston","county",172570,0.23
2012,6,"Johnston","county",174839,0.34
2013,5,"Johnston","county",177308,0.28
2014,4,"Johnston","county",180048,0.22
2015,4,"Johnston","county",184519,0.22
2016,4,"Johnston","county",189460,0.21
2017,4,"Johnston","county",194705,0.21
2011,0,"Jones","county",10327,0
2012,0,"Jones","county",10615,0
2013,0,"Jones","county",10554,0
2014,0,"Jones","county",10468,0
2015,0,"Jones","county",10423,0
2016,0,"Jones","county",10354,0
2017,0,"Jones","county",10356,0
2011,3,"Lee","county",58304,0.51
2012,2,"Lee","county",59111,0.34
2013,1,"Lee","county",59344,0.17
2014,2,"Lee","county",59194,0.34
2015,1,"Lee","county",58908,0.17
2016,1,"Lee","county",59244,0.17
2017,0,"Lee","county",59337,0
2011,3,"Lenoir","county",59314,0.51
2012,4,"Lenoir","county",59401,0.67
2013,3,"Lenoir","county",59046,0.51
2014,3,"Lenoir","county",58830,0.51
2015,4,"Lenoir","county",58338,0.69
2016,3,"Lenoir","county",57587,0.52
2017,4,"Lenoir","county",57477,0.7
2011,3,"Lincoln","county",79026,0.38
2012,3,"Lincoln","county",79267,0.38
2013,4,"Lincoln","county",79745,0.5
2014,3,"Lincoln","county",80202,0.37
2015,3,"Lincoln","county",81397,0.37
2016,3,"Lincoln","county",82033,0.37
2017,2,"Lincoln","county",83251,0.24
2011,3,"Macon","county",34459,0.87
2012,3,"Macon","county",33985,0.88
2013,2,"Macon","county",34151,0.59
2014,4,"Macon","county",34428,1.16
2015,4,"Macon","county",34771,1.15
2016,4,"Macon","county",35047,1.14
2017,4,"Macon","county",35413,1.13
2011,0,"Madison","county",21193,0
2012,0,"Madison","county",21192,0
2013,0,"Madison","county",21372,0
2014,0,"Madison","county",21584,0
2015,0,"Madison","county",21663,0
2016,0,"Madison","county",21979,0
2017,0,"Madison","county",22240,0
2011,1,"Martin","county",24083,0.42
2012,1,"Martin","county",24020,0.42
2013,1,"Martin","county",23750,0.42
2014,2,"Martin","county",23714,0.84
2015,1,"Martin","county",23746,0.42
2016,0,"Martin","county",23606,0
2017,2,"Martin","county",23510,0.85
2011,2,"McDowell","county",45462,0.44
2012,2,"McDowell","county",45288,0.44
2013,3,"McDowell","county",45231,0.66
2014,4,"McDowell","county",45320,0.88
2015,2,"McDowell","county",45370,0.44
2016,1,"McDowell","county",45510,0.22
2017,0,"McDowell","county",45716,0
2011,99,"Mecklenburg","county",940697,1.05
2012,106,"Mecklenburg","county",963165,1.1
2013,111,"Mecklenburg","county",991867,1.12
2014,111,"Mecklenburg","county",1013199,1.1
2015,118,"Mecklenburg","county",1035605,1.14
2016,111,"Mecklenburg","county",1053545,1.05
2017,127,"Mecklenburg","county",1077301,1.18
2011,2,"Mitchell","county",15501,1.29
2012,2,"Mitchell","county",15396,1.3
2013,3,"Mitchell","county",15407,1.95
2014,2,"Mitchell","county",15825,1.26
2015,2,"Mitchell","county",15335,1.3
2016,1,"Mitchell","county",15266,0.66
2017,1,"Mitchell","county",15237,0.66
2011,0,"Montgomery","county",27864,0
2012,0,"Montgomery","county",27914,0
2013,0,"Montgomery","county",27768,0
2014,0,"Montgomery","county",27820,0
2015,0,"Montgomery","county",27826,0
2016,0,"Montgomery","county",27768,0
2017,0,"Montgomery","county",27865,0
2011,11,"Moore","county",89395,1.23
2012,13,"Moore","county",90707,1.43
2013,10,"Moore","county",91937,1.09
2014,12,"Moore","county",93078,1.29
2015,12,"Moore","county",94492,1.27
2016,12,"Moore","county",96102,1.25
2017,12,"Moore","county",97597,1.23
2011,6,"Nash","county",96122,0.62
2012,6,"Nash","county",95533,0.63
2013,5,"Nash","county",94744,0.53
2014,5,"Nash","county",94525,0.53
2015,4,"Nash","county",94370,0.42
2016,4,"Nash","county",94421,0.42
2017,4,"Nash","county",94365,0.42
2011,30,"New Hanover","county",206774,1.45
2012,27,"New Hanover","county",209964,1.29
2013,22,"New Hanover","county",213809,1.03
2014,22,"New Hanover","county",216955,1.01
2015,22,"New Hanover","county",220231,1
2016,23,"New Hanover","county",223608,1.03
2017,22,"New Hanover","county",227261,0.97
2011,0,"Northampton","county",21844,0
2012,0,"Northampton","county",21514,0
2013,0,"Northampton","county",21244,0
2014,0,"Northampton","county",21233,0
2015,0,"Northampton","county",21073,0
2016,0,"Northampton","county",20788,0
2017,0,"Northampton","county",20709,0
2011,5,"Onslow","county",184228,0.27
2012,3,"Onslow","county",191030,0.16
2013,3,"Onslow","county",193925,0.15
2014,4,"Onslow","county",193204,0.21
2015,3,"Onslow","county",194636,0.15
2016,2,"Onslow","county",193914,0.1
2017,2,"Onslow","county",195621,0.1
2011,14,"Orange","county",135776,1.03
2012,17,"Orange","county",138575,1.23
2013,20,"Orange","county",139694,1.43
2014,18,"Orange","county",139933,1.29
2015,17,"Orange","county",140144,1.21
2016,18,"Orange","county",140853,1.28
2017,16,"Orange","county",142365,1.12
2011,2,"Pamlico","county",13214,1.51
2012,1,"Pamlico","county",13190,0.76
2013,1,"Pamlico","county",13071,0.77
2014,1,"Pamlico","county",13137,0.76
2015,1,"Pamlico","county",13174,0.76
2016,0,"Pamlico","county",13336,0
2017,0,"Pamlico","county",13268,0
2011,2,"Pasquotank","county",40438,0.49
2012,2,"Pasquotank","county",39941,0.5
2013,2,"Pasquotank","county",39458,0.51
2014,2,"Pasquotank","county",39691,0.5
2015,0,"Pasquotank","county",39731,0
2016,2,"Pasquotank","county",40284,0.5
2017,3,"Pasquotank","county",40598,0.74
2011,0,"Pender","county",53437,0
2012,0,"Pender","county",54390,0
2013,0,"Pender","county",55568,0
2014,0,"Pender","county",56533,0
2015,0,"Pender","county",57941,0
2016,0,"Pender","county",59459,0
2017,0,"Pender","county",60999,0
2011,0,"Perquimans","county",13537,0
2012,0,"Perquimans","county",13660,0
2013,0,"Perquimans","county",13771,0
2014,0,"Perquimans","county",13638,0
2015,0,"Perquimans","county",13648,0
2016,0,"Perquimans","county",13561,0
2017,0,"Perquimans","county",13546,0
2011,3,"Person","county",39700,0.76
2012,2,"Person","county",39197,0.51
2013,2,"Person","county",39192,0.51
2014,2,"Person","county",39265,0.51
2015,2,"Person","county",39574,0.51
2016,1,"Person","county",39728,0.25
2017,1,"Person","county",39868,0.25
2011,15,"Pitt","county",170263,0.88
2012,14,"Pitt","county",172618,0.81
2013,15,"Pitt","county",173879,0.86
2014,16,"Pitt","county",174424,0.92
2015,15,"Pitt","county",175532,0.85
2016,15,"Pitt","county",175885,0.85
2017,11,"Pitt","county",176424,0.62
2011,1,"Polk","county",20453,0.49
2012,1,"Polk","county",20262,0.49
2013,1,"Polk","county",20603,0.49
2014,1,"Polk","county",20740,0.48
2015,1,"Polk","county",20828,0.48
2016,2,"Polk","county",21030,0.95
2017,2,"Polk","county",21154,0.95
2011,5,"Randolph","county",142901,0.35
2012,6,"Randolph","county",142594,0.42
2013,4,"Randolph","county",142561,0.28
2014,3,"Randolph","county",143079,0.21
2015,4,"Randolph","county",142943,0.28
2016,4,"Randolph","county",143711,0.28
2017,4,"Randolph","county",144672,0.28
2011,2,"Richmond","county",46459,0.43
2012,2,"Richmond","county",46258,0.43
2013,2,"Richmond","county",46041,0.43
2014,2,"Richmond","county",45545,0.44
2015,2,"Richmond","county",45353,0.44
2016,2,"Richmond","county",44912,0.45
2017,0,"Richmond","county",44892,0
2011,6,"Robeson","county",134651,0.45
2012,5,"Robeson","county",134433,0.37
2013,4,"Robeson","county",134010,0.3
2014,6,"Robeson","county",133567,0.45
2015,6,"Robeson","county",133375,0.45
2016,6,"Robeson","county",132657,0.45
2017,4,"Robeson","county",132020,0.3
2011,4,"Rockingham","county",93558,0.43
2012,4,"Rockingham","county",92873,0.43
2013,4,"Rockingham","county",92254,0.43
2014,4,"Rockingham","county",92543,0.43
2015,4,"Rockingham","county",92084,0.43
2016,4,"Rockingham","county",91891,0.44
2017,4,"Rockingham","county",91790,0.44
2011,11,"Rowan","county",138309,0.8
2012,9,"Rowan","county",138242,0.65
2013,9,"Rowan","county",138666,0.65
2014,9,"Rowan","county",138710,0.65
2015,10,"Rowan","county",140122,0.71
2016,9,"Rowan","county",140970,0.64
2017,8,"Rowan","county",141917,0.56
2011,4,"Rutherford","county",68392,0.58
2012,4,"Rutherford","county",67932,0.59
2013,3,"Rutherford","county",67807,0.44
2014,3,"Rutherford","county",67606,0.44
2015,2,"Rutherford","county",67617,0.3
2016,2,"Rutherford","county",67703,0.3
2017,2,"Rutherford","county",67796,0.3
2011,1,"Sampson","county",63746,0.16
2012,1,"Sampson","county",64151,0.16
2013,0,"Sampson","county",64313,0
2014,2,"Sampson","county",64398,0.31
2015,2,"Sampson","county",63993,0.31
2016,2,"Sampson","county",63499,0.31
2017,2,"Sampson","county",63143,0.32
2011,4,"Scotland","county",36029,1.11
2012,4,"Scotland","county",36366,1.1
2013,4,"Scotland","county",36223,1.1
2014,5,"Scotland","county",36058,1.39
2015,5,"Scotland","county",35821,1.4
2016,5,"Scotland","county",35789,1.4
2017,4,"Scotland","county",35686,1.12
2011,4,"Stanly","county",60936,0.66
2012,4,"Stanly","county",60477,0.66
2013,3,"Stanly","county",60612,0.49
2014,3,"Stanly","county",61056,0.49
2015,4,"Stanly","county",61234,0.65
2016,2,"Stanly","county",61751,0.32
2017,3,"Stanly","county",62443,0.48
2011,0,"Stokes","county",47551,0
2012,0,"Stokes","county",47068,0
2013,0,"Stokes","county",46731,0
2014,1,"Stokes","county",46786,0.21
2015,0,"Stokes","county",46763,0
2016,0,"Stokes","county",46751,0
2017,0,"Stokes","county",46728,0
2011,5,"Surry","county",73575,0.68
2012,5,"Surry","county",73718,0.68
2013,2,"Surry","county",73344,0.27
2014,4,"Surry","county",73834,0.54
2015,6,"Surry","county",73195,0.82
2016,7,"Surry","county",72843,0.96
2017,5,"Surry","county",72843,0.69
2011,0,"Swain","county",14263,0
2012,0,"Swain","county",14494,0
2013,0,"Swain","county",14590,0
2014,0,"Swain","county",14831,0
2015,0,"Swain","county",14953,0
2016,0,"Swain","county",14852,0
2017,0,"Swain","county",14999,0
2011,2,"Transylvania","county",33275,0.6
2012,4,"Transylvania","county",33022,1.21
2013,1,"Transylvania","county",33220,0.3
2014,1,"Transylvania","county",33428,0.3
2015,1,"Transylvania","county",33745,0.3
2016,2,"Transylvania","county",34139,0.59
2017,2,"Transylvania","county",34464,0.58
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,7,"Union","county",205717,0.34
2012,7,"Union","county",207872,0.34
2013,7,"Union","county",211539,0.33
2014,7,"Union","county",215933,0.32
2015,8,"Union","county",219992,0.36
2016,11,"Union","county",223915,0.49
2017,11,"Union","county",228171,0.48
2011,2,"Vance","county",45558,0.44
2012,3,"Vance","county",45530,0.66
2013,2,"Vance","county",45056,0.44
2014,2,"Vance","county",45077,0.44
2015,1,"Vance","county",45097,0.22
2016,2,"Vance","county",44945,0.44
2017,2,"Vance","county",44862,0.45
2011,65,"Wake","county",925938,0.7
2012,59,"Wake","county",945603,0.62
2013,61,"Wake","county",964616,0.63
2014,66,"Wake","county",985310,0.67
2015,67,"Wake","county",1007631,0.66
2016,64,"Wake","county",1026748,0.62
2017,74,"Wake","county",1048771,0.71
2011,0,"Warren","county",20883,0
