"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2015,2,"Dare","county",36001,0.56,-9,-9,-9
2016,4,"Dare","county",36387,1.1,-9,-9,-9
2017,4,"Dare","county",36792,1.09,-9,-9,-9
2006,15,"Davidson","county",155343,0.97,0.9333,0,0
2007,21,"Davidson","county",156400,1.34,0.9524,0,0.0476
2008,24,"Davidson","county",158897,1.51,0.875,0,0
2009,24,"Davidson","county",159987,1.5,0.9167,0,0
2010,25,"Davidson","county",163488,1.53,0.92,0,0.12
2011,25,"Davidson","county",163364,1.53,0.88,0,0.08
2012,25,"Davidson","county",163410,1.53,0.92,0,0.04
2013,23,"Davidson","county",163770,1.4,0.8696,0,0.087
2014,27,"Davidson","county",164454,1.64,0.8148,0,0.037
2015,33,"Davidson","county",165193,2,0.9091,0,0.0606
2016,37,"Davidson","county",166137,2.23,0.8649,0,0.0541
2017,42,"Davidson","county",167105,2.51,0.881,0,0.0952
2006,4,"Davie","county",39838,1,-9,-9,-9
2007,5,"Davie","county",40447,1.24,0.8,0,0
2008,4,"Davie","county",40980,0.98,-9,-9,-9
2009,5,"Davie","county",41760,1.2,0.8,0.2,0
2010,5,"Davie","county",41378,1.21,1,0.2,0
2011,7,"Davie","county",41560,1.68,1,0.1429,0
2012,8,"Davie","county",41412,1.93,1,0.125,0
2013,10,"Davie","county",41507,2.41,1,0.1,0
2014,10,"Davie","county",41476,2.41,1,0.1,0
2015,9,"Davie","county",41743,2.16,1,0.1111,0
2016,10,"Davie","county",42211,2.37,1,0.1,0.1
2017,13,"Davie","county",42727,3.04,1,0.0769,0.0769
2006,3,"Duplin","county",52708,0.57,-9,-9,-9
2007,8,"Duplin","county",53133,1.51,1,0,0
2008,6,"Duplin","county",53442,1.12,1,0,0
2009,8,"Duplin","county",53672,1.49,0.875,0,0.125
2010,5,"Duplin","county",58729,0.85,1,0,0
2011,7,"Duplin","county",59476,1.18,1,0,0
2012,8,"Duplin","county",60059,1.33,1,0,0.125
2013,8,"Duplin","county",60104,1.33,1,0,0.125
2014,8,"Duplin","county",60126,1.33,1,0,0.125
2015,9,"Duplin","county",59868,1.5,1,0,0
2016,11,"Duplin","county",59597,1.85,1,0,0
2017,10,"Duplin","county",59513,1.68,0.9,0,0
2006,26,"Durham","county",246825,1.05,0.8846,0,0.2308
2007,26,"Durham","county",254740,1.02,0.9231,0,0.2308
2008,30,"Durham","county",260471,1.15,0.9333,0,0.2
2009,28,"Durham","county",266189,1.05,0.9643,0,0.1429
2010,33,"Durham","county",268925,1.23,0.9091,0,0.1818
2011,34,"Durham","county",272314,1.25,0.9706,0,0.1765
2012,42,"Durham","county",282511,1.49,0.9762,0,0.2143
2013,47,"Durham","county",286053,1.64,0.9149,0.0213,0.2128
2014,48,"Durham","county",292191,1.64,0.9375,0.0417,0.1667
2015,47,"Durham","county",297219,1.58,0.9149,0.0213,0.1277
2016,51,"Durham","county",301520,1.69,0.9412,0.0392,0.1569
2017,53,"Durham","county",306184,1.73,0.9434,0.0377,0.1698
2006,6,"Edgecombe","county",52641,1.14,1,0,0.1667
2007,6,"Edgecombe","county",51813,1.16,1,0,0.1667
2008,7,"Edgecombe","county",51811,1.35,1,0,0.1429
2009,9,"Edgecombe","county",51339,1.75,1,0,0.2222
2010,6,"Edgecombe","county",56681,1.06,1,0,0.1667
2011,6,"Edgecombe","county",56089,1.07,1,0,0.1667
2012,8,"Edgecombe","county",56085,1.43,1,0,0.125
2013,9,"Edgecombe","county",55704,1.62,0.8889,0,0.1111
2014,9,"Edgecombe","county",55483,1.62,1,0,0.1111
2015,7,"Edgecombe","county",54367,1.29,1,0,0.1429
2016,9,"Edgecombe","county",53502,1.68,1,0,0.1111
2017,9,"Edgecombe","county",52856,1.7,0.8889,0,0.1111
2006,21,"Forsyth","county",331851,0.63,0.7619,0.0476,0.0952
2007,18,"Forsyth","county",338679,0.53,0.8333,0.0556,0.1667
2008,16,"Forsyth","county",343786,0.47,0.9375,0.0625,0.1875
2009,25,"Forsyth","county",355640,0.7,0.88,0,0.28
2010,28,"Forsyth","county",351798,0.8,0.7857,0,0.2143
2011,28,"Forsyth","county",354878,0.79,0.7857,0,0.2143
2012,35,"Forsyth","county",357767,0.98,0.7714,0,0.2
2013,33,"Forsyth","county",360471,0.92,0.8485,0,0.2424
2014,31,"Forsyth","county",364248,0.85,0.8387,0,0.2903
2015,39,"Forsyth","county",366543,1.06,0.8718,0,0.2564
2016,46,"Forsyth","county",369144,1.25,0.7826,0,0.2174
2017,41,"Forsyth","county",372651,1.1,0.8049,0.0244,0.2683
2006,2,"Franklin","county",55316,0.36,-9,-9,-9
2007,1,"Franklin","county",56456,0.18,-9,-9,-9
2008,1,"Franklin","county",57911,0.17,-9,-9,-9
2009,2,"Franklin","county",59199,0.34,-9,-9,-9
2010,3,"Franklin","county",60978,0.49,-9,-9,-9
2011,4,"Franklin","county",61651,0.65,-9,-9,-9
2012,3,"Franklin","county",61840,0.49,-9,-9,-9
2013,4,"Franklin","county",62697,0.64,-9,-9,-9
2014,4,"Franklin","county",63225,0.63,-9,-9,-9
2015,5,"Franklin","county",64206,0.78,0.8,0,0.2
2016,6,"Franklin","county",65445,0.92,0.8333,0,0.1667
2017,6,"Franklin","county",66514,0.9,0.8333,0,0.1667
2006,16,"Gaston","county",197232,0.81,1,0,0
2007,20,"Gaston","county",200972,1,0.95,0.05,0.05
2008,23,"Gaston","county",205014,1.12,0.9565,0.087,0.087
2009,25,"Gaston","county",207270,1.21,0.88,0.04,0.16
2010,26,"Gaston","county",206384,1.26,0.8077,0.0385,0.1538
2011,23,"Gaston","county",207506,1.11,0.913,0.0435,0.087
2012,33,"Gaston","county",208582,1.58,0.8788,0.0606,0.1212
2013,31,"Gaston","county",209571,1.48,0.9032,0.0323,0.1613
2014,34,"Gaston","county",210735,1.61,0.9412,0.0588,0.2059
2015,34,"Gaston","county",212636,1.6,0.9412,0.0294,0.1765
2016,35,"Gaston","county",215489,1.62,0.9143,0.0286,0.2286
2017,37,"Gaston","county",218527,1.69,0.9189,0.0541,0.1892
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,0,"Gates","county",11944,0,-9,-9,-9
2012,0,"Gates","county",11830,0,-9,-9,-9
2013,1,"Gates","county",11880,0.84,-9,-9,-9
2014,2,"Gates","county",11912,1.68,-9,-9,-9
2015,1,"Gates","county",11739,0.85,-9,-9,-9
2016,1,"Gates","county",11891,0.84,-9,-9,-9
2017,0,"Gates","county",11960,0,-9,-9,-9
2006,2,"Graham","county",8106,2.47,-9,-9,-9
2007,2,"Graham","county",8144,2.46,-9,-9,-9
2008,1,"Graham","county",8087,1.24,-9,-9,-9
2009,1,"Graham","county",8327,1.2,-9,-9,-9
2010,2,"Graham","county",8888,2.25,-9,-9,-9
2011,2,"Graham","county",8942,2.24,-9,-9,-9
2012,3,"Graham","county",8850,3.39,-9,-9,-9
2013,1,"Graham","county",8854,1.13,-9,-9,-9
2014,1,"Graham","county",8829,1.13,-9,-9,-9
2015,1,"Graham","county",8761,1.14,-9,-9,-9
2016,1,"Graham","county",8835,1.13,-9,-9,-9
2017,2,"Graham","county",8837,2.26,-9,-9,-9
2006,5,"Granville","county",53837,0.93,0.8,0,0.2
2007,4,"Granville","county",55667,0.72,-9,-9,-9
2008,5,"Granville","county",56254,0.89,1,0,0.4
2009,5,"Granville","county",57439,0.87,1,0,0.4
2010,3,"Granville","county",60122,0.5,-9,-9,-9
2011,6,"Granville","county",60863,0.99,1,0,0.1667
2012,6,"Granville","county",56748,1.06,1,0,0.1667
2013,6,"Granville","county",57910,1.04,1,0,0.1667
2014,4,"Granville","county",58104,0.69,-9,-9,-9
2015,4,"Granville","county",58547,0.68,-9,-9,-9
2016,3,"Granville","county",59433,0.5,-9,-9,-9
2017,1,"Granville","county",59975,0.17,-9,-9,-9
2006,1,"Greene","county",20839,0.48,-9,-9,-9
2007,1,"Greene","county",21110,0.47,-9,-9,-9
2008,1,"Greene","county",21210,0.47,-9,-9,-9
2009,2,"Greene","county",21389,0.94,-9,-9,-9
2010,2,"Greene","county",21382,0.94,-9,-9,-9
2011,2,"Greene","county",21489,0.93,-9,-9,-9
2012,2,"Greene","county",21363,0.94,-9,-9,-9
2013,3,"Greene","county",21073,1.42,-9,-9,-9
2014,3,"Greene","county",21286,1.41,-9,-9,-9
2015,3,"Greene","county",21158,1.42,-9,-9,-9
2016,2,"Greene","county",21421,0.93,-9,-9,-9
2017,4,"Greene","county",21522,1.86,-9,-9,-9
2006,35,"Guilford","county",449071,0.78,0.7714,0,0.1714
2007,42,"Guilford","county",460780,0.91,0.8095,0,0.1429
2008,45,"Guilford","county",468439,0.96,0.7778,0,0.1556
2009,46,"Guilford","county",476038,0.97,0.7826,0,0.1304
2010,45,"Guilford","county",490371,0.92,0.7778,0,0.1556
2011,46,"Guilford","county",495231,0.93,0.7391,0,0.1957
2012,49,"Guilford","county",502190,0.98,0.7755,0,0.1224
2013,43,"Guilford","county",507419,0.85,0.7442,0,0.186
2014,43,"Guilford","county",512273,0.84,0.7442,0.0233,0.2558
2015,44,"Guilford","county",517124,0.85,0.7727,0.0227,0.25
2016,43,"Guilford","county",520230,0.83,0.7674,0.0233,0.2326
2017,41,"Guilford","county",523962,0.78,0.7805,0.0732,0.1707
2006,2,"Halifax","county",55601,0.36,-9,-9,-9
2007,5,"Halifax","county",55352,0.9,0.8,0,0
2008,4,"Halifax","county",55218,0.72,-9,-9,-9
2009,5,"Halifax","county",55179,0.91,0.8,0,0
2010,6,"Halifax","county",54627,1.1,0.8333,0,0.1667
2011,6,"Halifax","county",54397,1.1,0.8333,0,0.1667
2012,8,"Halifax","county",54237,1.48,0.875,0,0
2013,6,"Halifax","county",53705,1.12,0.8333,0,0.3333
2014,5,"Halifax","county",53190,0.94,0.8,0,0.2
2015,7,"Halifax","county",52423,1.34,0.8571,0,0.1429
2016,8,"Halifax","county",52160,1.53,0.875,0,0.125
2017,5,"Halifax","county",51815,0.96,0.8,0,0.2
2006,7,"Harnett","county",103717,0.67,1,0,0
2007,12,"Harnett","county",106506,1.13,0.9167,0.0833,0
2008,6,"Harnett","county",109659,0.55,0.8333,0,0
2009,17,"Harnett","county",112864,1.51,0.7647,0,0.0588
2010,18,"Harnett","county",115579,1.56,0.8333,0,0.0556
2011,14,"Harnett","county",118615,1.18,0.8571,0,0.0714
2012,12,"Harnett","county",121264,0.99,0.9167,0,0.0833
2013,8,"Harnett","county",123316,0.65,0.875,0,0.125
2014,16,"Harnett","county",125730,1.27,0.9375,0,0.125
2015,17,"Harnett","county",127127,1.34,1,0,0.1765
2016,21,"Harnett","county",128783,1.63,0.9524,0,0.1429
2017,22,"Harnett","county",130847,1.68,0.9091,0,0.1364
2006,11,"Haywood","county",56664,1.94,1,0,0
2007,10,"Haywood","county",57031,1.75,1,0.1,0
2008,8,"Haywood","county",57120,1.4,1,0.125,0
2009,11,"Haywood","county",58043,1.9,0.9091,0.1818,0
2010,11,"Haywood","county",59148,1.86,0.9091,0.1818,0
2011,12,"Haywood","county",59684,2.01,0.9167,0.1667,0
2012,14,"Haywood","county",59291,2.36,0.8571,0.1429,0
2013,14,"Haywood","county",59674,2.35,0.7857,0.0714,0.0714
2014,15,"Haywood","county",59913,2.5,0.8667,0.0667,0
2015,10,"Haywood","county",60631,1.65,0.9,0.1,0
2016,13,"Haywood","county",61771,2.1,1,0,0
2017,20,"Haywood","county",62277,3.21,1,0.05,0
2006,12,"Henderson","county",100106,1.2,0.75,0.0833,0
2007,12,"Henderson","county",102142,1.17,0.8333,0,0
2008,16,"Henderson","county",103855,1.54,0.875,0,0.0625
2009,14,"Henderson","county",105246,1.33,0.8571,0,0
2010,13,"Henderson","county",107177,1.21,0.9231,0,0
2011,15,"Henderson","county",108448,1.38,0.9333,0.0667,0
2012,15,"Henderson","county",108183,1.39,0.8667,0.1333,0
2013,18,"Henderson","county",109287,1.65,0.8889,0.1667,0
2014,19,"Henderson","county",110897,1.71,0.8421,0.1579,0
2015,29,"Henderson","county",112511,2.58,0.7586,0.069,0
2016,29,"Henderson","county",114385,2.54,0.7931,0.069,0
2017,28,"Henderson","county",116173,2.41,0.8571,0.1071,0
2006,2,"Hertford","county",23901,0.84,-9,-9,-9
2007,1,"Hertford","county",23730,0.42,-9,-9,-9
2008,3,"Hertford","county",23697,1.27,-9,-9,-9
2009,2,"Hertford","county",23960,0.83,-9,-9,-9
2010,3,"Hertford","county",24711,1.21,-9,-9,-9
2011,1,"Hertford","county",24466,0.41,-9,-9,-9
2012,2,"Hertford","county",24451,0.82,-9,-9,-9
2013,2,"Hertford","county",24621,0.81,-9,-9,-9
2014,1,"Hertford","county",24578,0.41,-9,-9,-9
2015,2,"Hertford","county",24426,0.82,-9,-9,-9
2016,3,"Hertford","county",24038,1.25,-9,-9,-9
2017,2,"Hertford","county",23947,0.84,-9,-9,-9
2006,1,"Hoke","county",42186,0.24,-9,-9,-9
2007,2,"Hoke","county",42932,0.47,-9,-9,-9
2008,2,"Hoke","county",44442,0.45,-9,-9,-9
2009,2,"Hoke","county",46141,0.43,-9,-9,-9
2010,2,"Hoke","county",47298,0.42,-9,-9,-9
2011,3,"Hoke","county",49065,0.61,-9,-9,-9
2012,3,"Hoke","county",50036,0.6,-9,-9,-9
2013,3,"Hoke","county",50672,0.59,-9,-9,-9
2014,3,"Hoke","county",50982,0.59,-9,-9,-9
2015,3,"Hoke","county",51776,0.58,-9,-9,-9
2016,4,"Hoke","county",52214,0.77,-9,-9,-9
2017,4,"Hoke","county",53343,0.75,-9,-9,-9
2006,0,"Hyde","county",5511,0,-9,-9,-9
2007,0,"Hyde","county",5447,0,-9,-9,-9
2008,0,"Hyde","county",5512,0,-9,-9,-9
2009,1,"Hyde","county",5388,1.86,-9,-9,-9
2010,1,"Hyde","county",5813,1.72,-9,-9,-9
2011,1,"Hyde","county",5815,1.72,-9,-9,-9
2012,1,"Hyde","county",5742,1.74,-9,-9,-9
2013,1,"Hyde","county",5806,1.72,-9,-9,-9
2014,1,"Hyde","county",5738,1.74,-9,-9,-9
2015,1,"Hyde","county",5631,1.78,-9,-9,-9
2016,1,"Hyde","county",5621,1.78,-9,-9,-9
2017,1,"Hyde","county",5644,1.77,-9,-9,-9
2006,16,"Iredell","county",145232,1.1,0.9375,0,0.0625
2007,17,"Iredell","county",150421,1.13,0.9412,0,0
2008,20,"Iredell","county",154169,1.3,0.9,0,0.15
2009,19,"Iredell","county",157039,1.21,0.9474,0,0.1053
2010,19,"Iredell","county",160107,1.19,0.9474,0,0.0526
2011,19,"Iredell","county",161522,1.18,0.8947,0,0.0526
2012,20,"Iredell","county",163043,1.23,0.9,0,0.1
2013,25,"Iredell","county",164974,1.52,0.88,0,0.08
2014,30,"Iredell","county",167157,1.79,0.9,0,0.1
2015,28,"Iredell","county",170230,1.64,0.8929,0.0357,0.1071
2016,31,"Iredell","county",173391,1.79,0.9032,0.0323,0.0645
2017,28,"Iredell","county",176563,1.59,0.9286,0.0357,0.1071
2006,1,"Jackson","county",36312,0.28,-9,-9,-9
2007,4,"Jackson","county",36815,1.09,-9,-9,-9
2008,3,"Jackson","county",36998,0.81,-9,-9,-9
2009,4,"Jackson","county",37999,1.05,-9,-9,-9
2010,5,"Jackson","county",40480,1.24,1,0,0
2011,4,"Jackson","county",40606,0.99,-9,-9,-9
2012,5,"Jackson","county",40788,1.23,1,0,0
2013,5,"Jackson","county",40810,1.23,1,0.2,0
2014,4,"Jackson","county",41039,0.97,-9,-9,-9
2015,4,"Jackson","county",41597,0.96,-9,-9,-9
2016,7,"Jackson","county",42574,1.64,0.8571,0.1429,0
2017,8,"Jackson","county",43116,1.86,0.875,0,0
2006,6,"Johnston","county",151589,0.4,0.6667,0,0.1667
2007,7,"Johnston","county",157296,0.45,0.7143,0,0.1429
2008,8,"Johnston","county",162776,0.49,0.75,0.125,0
2009,8,"Johnston","county",168253,0.48,0.75,0.125,0
2010,11,"Johnston","county",170151,0.65,0.8182,0.0909,0.0909
2011,12,"Johnston","county",172570,0.7,0.8333,0.0833,0.0833
2012,12,"Johnston","county",174839,0.69,0.8333,0.0833,0.0833
2013,12,"Johnston","county",177308,0.68,0.8333,0.0833,0.1667
2014,12,"Johnston","county",180048,0.67,0.8333,0.0833,0.0833
2015,10,"Johnston","county",184519,0.54,0.9,0,0.2
2016,14,"Johnston","county",189460,0.74,0.8571,0,0.0714
2017,16,"Johnston","county",194705,0.82,0.9375,0,0.0625
2006,1,"Jones","county",10318,0.97,-9,-9,-9
2007,1,"Jones","county",10315,0.97,-9,-9,-9
2008,1,"Jones","county",10294,0.97,-9,-9,-9
2009,1,"Jones","county",10153,0.98,-9,-9,-9
2010,1,"Jones","county",10159,0.98,-9,-9,-9
2011,2,"Jones","county",10327,1.94,-9,-9,-9
2012,1,"Jones","county",10615,0.94,-9,-9,-9
2013,2,"Jones","county",10554,1.9,-9,-9,-9
2014,2,"Jones","county",10468,1.91,-9,-9,-9
2015,2,"Jones","county",10423,1.92,-9,-9,-9
2016,3,"Jones","county",10354,2.9,-9,-9,-9
2017,3,"Jones","county",10356,2.9,-9,-9,-9
2006,1,"Lee","county",55282,0.18,-9,-9,-9
2007,5,"Lee","county",56376,0.89,0.8,0,0
2008,3,"Lee","county",57511,0.52,-9,-9,-9
2009,2,"Lee","county",58574,0.34,-9,-9,-9
2010,4,"Lee","county",58059,0.69,-9,-9,-9
2011,6,"Lee","county",58304,1.03,1,0,0.5
2012,11,"Lee","county",59111,1.86,0.8182,0,0.2727
2013,7,"Lee","county",59344,1.18,0.8571,0.1429,0.2857
2014,7,"Lee","county",59194,1.18,0.8571,0.1429,0.2857
2015,6,"Lee","county",58908,1.02,0.8333,0.1667,0.3333
2016,8,"Lee","county",59244,1.35,0.875,0.125,0.25
2017,6,"Lee","county",59337,1.01,0.8333,0.1667,0.3333
2006,11,"Lenoir","county",58170,1.89,0.9091,0.0909,0.1818
2007,13,"Lenoir","county",57642,2.26,0.9231,0.0769,0.2308
2008,11,"Lenoir","county",57535,1.91,0.9091,0,0.1818
2009,10,"Lenoir","county",57232,1.75,0.9,0,0.2
2010,11,"Lenoir","county",59493,1.85,0.9091,0,0.1818
2011,11,"Lenoir","county",59314,1.85,0.9091,0,0.1818
2012,13,"Lenoir","county",59401,2.19,1,0,0.1538
2013,12,"Lenoir","county",59046,2.03,1,0,0.1667
2014,13,"Lenoir","county",58830,2.21,1,0,0.1538
2015,15,"Lenoir","county",58338,2.57,1,0,0.1333
2016,13,"Lenoir","county",57587,2.26,1,0,0.1538
2017,13,"Lenoir","county",57477,2.26,0.9231,0,0.2308
2006,7,"Lincoln","county",71298,0.98,0.7143,0,0
2007,7,"Lincoln","county",72776,0.96,0.8571,0,0
2008,6,"Lincoln","county",74552,0.8,1,0,0
2009,9,"Lincoln","county",75718,1.19,1,0,0
2010,8,"Lincoln","county",78684,1.02,1,0,0.125
2011,6,"Lincoln","county",79026,0.76,1,0,0.1667
2012,6,"Lincoln","county",79267,0.76,1,0,0
2013,8,"Lincoln","county",79745,1,1,0,0
2014,10,"Lincoln","county",80202,1.25,1,0,0
2015,11,"Lincoln","county",81397,1.35,0.9091,0,0.0909
2016,12,"Lincoln","county",82033,1.46,1,0,0
2017,8,"Lincoln","county",83251,0.96,1,0,0.125
2006,4,"Macon","county",33078,1.21,-9,-9,-9
2007,4,"Macon","county",20495,1.95,-9,-9,-9
2008,4,"Macon","county",34225,1.17,-9,-9,-9
2009,2,"Macon","county",34480,0.58,-9,-9,-9
2010,4,"Macon","county",33946,1.18,-9,-9,-9
2011,5,"Macon","county",34459,1.45,1,0,0
2012,5,"Macon","county",33985,1.47,1,0,0
2013,4,"Macon","county",34151,1.17,-9,-9,-9
2014,7,"Macon","county",34428,2.03,1,0,0.1429
2015,8,"Macon","county",34771,2.3,1,0,0.125
2016,9,"Macon","county",35047,2.57,1,0,0.1111
2017,10,"Macon","county",35413,2.82,0.9,0,0
2006,3,"Madison","county",20449,1.47,-9,-9,-9
2007,1,"Madison","county",23906,0.42,-9,-9,-9
2008,2,"Madison","county",20814,0.96,-9,-9,-9
2009,2,"Madison","county",20846,0.96,-9,-9,-9
2010,3,"Madison","county",20795,1.44,-9,-9,-9
2011,3,"Madison","county",21193,1.42,-9,-9,-9
2012,5,"Madison","county",21192,2.36,0.8,0,0
2013,3,"Madison","county",21372,1.4,-9,-9,-9
2014,2,"Madison","county",21584,0.93,-9,-9,-9
2015,3,"Madison","county",21663,1.38,-9,-9,-9
2016,2,"Madison","county",21979,0.91,-9,-9,-9
2017,4,"Madison","county",22240,1.8,-9,-9,-9
2006,4,"Martin","county",24396,1.64,-9,-9,-9
2007,4,"Martin","county",44064,0.91,-9,-9,-9
2008,3,"Martin","county",23873,1.26,-9,-9,-9
2009,4,"Martin","county",23859,1.68,-9,-9,-9
2010,5,"Martin","county",24498,2.04,0.8,0,0
2011,4,"Martin","county",24083,1.66,-9,-9,-9
2012,4,"Martin","county",24020,1.67,-9,-9,-9
2013,4,"Martin","county",23750,1.68,-9,-9,-9
2014,4,"Martin","county",23714,1.69,-9,-9,-9
2015,7,"Martin","county",23746,2.95,0.8571,0,0
2016,6,"Martin","county",23606,2.54,0.8333,0,0
2017,5,"Martin","county",23510,2.13,0.8,0,0
2006,5,"McDowell","county",43636,1.15,1,0,0.2
2007,7,"McDowell","county",33626,2.08,1,0,0.2857
2008,5,"McDowell","county",44570,1.12,1,0,0.2
2009,4,"McDowell","county",44749,0.89,-9,-9,-9
2010,4,"McDowell","county",45031,0.89,-9,-9,-9
2011,5,"McDowell","county",45462,1.1,0.8,0,0.2
2012,6,"McDowell","county",45288,1.32,0.6667,0,0.1667
2013,6,"McDowell","county",45231,1.33,0.6667,0,0.1667
2014,7,"McDowell","county",45320,1.54,1,0,0.1429
2015,5,"McDowell","county",45370,1.1,1,0,0.2
2016,7,"McDowell","county",45510,1.54,1,0,0.1429
2017,6,"McDowell","county",45716,1.31,1,0,0.1667
2006,75,"Mecklenburg","county",826897,0.91,0.9333,0.0133,0.16
2007,84,"Mecklenburg","county",863147,0.97,0.9167,0.0119,0.2024
2008,94,"Mecklenburg","county",877173,1.07,0.9043,0,0.1915
2009,84,"Mecklenburg","county",894445,0.94,0.9167,0.0119,0.1429
2010,100,"Mecklenburg","county",923944,1.08,0.93,0.01,0.15
2011,107,"Mecklenburg","county",940697,1.14,0.9065,0.0093,0.1589
2012,117,"Mecklenburg","county",963165,1.21,0.9231,0.0171,0.188
2013,127,"Mecklenburg","county",991867,1.28,0.9134,0.0157,0.1811
2014,136,"Mecklenburg","county",1013199,1.34,0.9118,0.0221,0.1765
2015,141,"Mecklenburg","county",1035605,1.36,0.9149,0.0284,0.1986
2016,147,"Mecklenburg","county",1053545,1.4,0.9048,0.0068,0.2109
2017,156,"Mecklenburg","county",1077301,1.45,0.9038,0.0128,0.1731
2006,2,"Mitchell","county",15894,1.26,-9,-9,-9
2007,2,"Mitchell","county",15950,1.25,-9,-9,-9
2008,2,"Mitchell","county",16034,1.25,-9,-9,-9
2009,3,"Mitchell","county",15974,1.88,-9,-9,-9
2010,3,"Mitchell","county",15588,1.92,-9,-9,-9
2011,3,"Mitchell","county",15501,1.94,-9,-9,-9
2012,1,"Mitchell","county",15396,0.65,-9,-9,-9
2013,1,"Mitchell","county",15407,0.65,-9,-9,-9
2014,1,"Mitchell","county",15825,0.63,-9,-9,-9
2015,2,"Mitchell","county",15335,1.3,-9,-9,-9
2016,1,"Mitchell","county",15266,0.66,-9,-9,-9
2017,2,"Mitchell","county",15237,1.31,-9,-9,-9
2006,2,"Montgomery","county",27505,0.73,-9,-9,-9
2007,2,"Montgomery","county",27588,0.72,-9,-9,-9
2008,3,"Montgomery","county",27656,1.08,-9,-9,-9
2009,4,"Montgomery","county",27988,1.43,-9,-9,-9
2010,2,"Montgomery","county",27796,0.72,-9,-9,-9
2011,3,"Montgomery","county",27864,1.08,-9,-9,-9
2012,3,"Montgomery","county",27914,1.07,-9,-9,-9
2013,4,"Montgomery","county",27768,1.44,-9,-9,-9
2014,3,"Montgomery","county",27820,1.08,-9,-9,-9
2015,3,"Montgomery","county",27826,1.08,-9,-9,-9
2016,3,"Montgomery","county",27768,1.08,-9,-9,-9
2017,4,"Montgomery","county",27865,1.44,-9,-9,-9
2006,13,"Moore","county",82288,1.58,1,0,0.1538
2007,13,"Moore","county",83932,1.55,1,0,0.0769
2008,18,"Moore","county",85293,2.11,1,0,0.1667
2009,13,"Moore","county",86958,1.49,0.9231,0,0.2308
2010,13,"Moore","county",88594,1.47,0.9231,0,0.0769
2011,19,"Moore","county",89395,2.13,0.8947,0,0.0526
2012,16,"Moore","county",90707,1.76,1,0,0
2013,16,"Moore","county",91937,1.74,1,0,0
2014,18,"Moore","county",93078,1.93,0.9444,0,0
2015,16,"Moore","county",94492,1.69,0.875,0,0
2016,21,"Moore","county",96102,2.19,0.9048,0,0
2017,23,"Moore","county",97597,2.36,0.8696,0,0.0435
2006,10,"Nash","county",92223,1.08,0.9,0,0
2007,13,"Nash","county",92915,1.4,0.8462,0,0
2008,11,"Nash","county",93999,1.17,0.8182,0,0.0909
2009,11,"Nash","county",95814,1.15,0.8182,0,0.0909
2010,16,"Nash","county",96215,1.66,0.8125,0,0.0625
2011,15,"Nash","county",96122,1.56,0.8667,0,0.0667
2012,17,"Nash","county",95533,1.78,0.7647,0,0.1765
2013,18,"Nash","county",94744,1.9,0.7778,0,0.1667
2014,19,"Nash","county",94525,2.01,0.8421,0,0.2105
2015,19,"Nash","county",94370,2.01,0.8421,0,0.1579
2016,19,"Nash","county",94421,2.01,0.8421,0,0.2105
2017,19,"Nash","county",94365,2.01,0.8947,0,0.2632
2006,34,"New Hanover","county",184116,1.85,0.9412,0,0.0294
2007,38,"New Hanover","county",189922,2,0.9211,0,0.0526
2008,44,"New Hanover","county",192279,2.29,0.9091,0.0227,0.0682
2009,53,"New Hanover","county",194099,2.73,0.9057,0.0189,0.0566
2010,57,"New Hanover","county",203439,2.8,0.9123,0.0175,0.0702
2011,53,"New Hanover","county",206774,2.56,0.9057,0,0.0566
2012,50,"New Hanover","county",209964,2.38,0.9,0,0.04
2013,67,"New Hanover","county",213809,3.13,0.8358,0,0.0299
2014,72,"New Hanover","county",216955,3.32,0.8472,0,0.0278
2015,73,"New Hanover","county",220231,3.31,0.8767,0,0.0274
2016,80,"New Hanover","county",223608,3.58,0.8625,0.0125,0.025
2017,82,"New Hanover","county",227261,3.61,0.8659,0.0122,0.0366
2006,2,"Northampton","county",21522,0.93,-9,-9,-9
2007,1,"Northampton","county",21235,0.47,-9,-9,-9
2008,2,"Northampton","county",21132,0.95,-9,-9,-9
2009,3,"Northampton","county",21000,1.43,-9,-9,-9
2010,2,"Northampton","county",22102,0.9,-9,-9,-9
2011,2,"Northampton","county",21844,0.92,-9,-9,-9
2012,1,"Northampton","county",21514,0.46,-9,-9,-9
2013,2,"Northampton","county",21244,0.94,-9,-9,-9
2014,2,"Northampton","county",21233,0.94,-9,-9,-9
2015,2,"Northampton","county",21073,0.95,-9,-9,-9
2016,2,"Northampton","county",20788,0.96,-9,-9,-9
2017,3,"Northampton","county",20709,1.45,-9,-9,-9
2006,9,"Onslow","county",161224,0.56,1,0,0.2222
2007,9,"Onslow","county",169302,0.53,1,0,0.2222
2008,12,"Onslow","county",176014,0.68,1,0,0.1667
2009,14,"Onslow","county",179447,0.78,1,0,0.1429
2010,15,"Onslow","county",177912,0.84,1,0,0.1333
2011,19,"Onslow","county",184228,1.03,1,0,0.1053
