"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2001,36,"Caldwell","county",77618,4.64,0.3056,0.0556,0.0278
2002,38,"Caldwell","county",78237,4.86,0.2895,0.0263,0.0263
2003,36,"Caldwell","county",78856,4.57,0.3333,0.0278,0.0278
2004,38,"Caldwell","county",78606,4.83,0.2632,0.0526,0
2005,42,"Caldwell","county",78816,5.33,0.3571,0.0714,0
2006,43,"Caldwell","county",79297,5.42,0.4186,0.0465,0.0233
2007,46,"Caldwell","county",79376,5.8,0.4565,0.0652,0.0217
2008,49,"Caldwell","county",80038,6.12,0.4082,0.0816,0.0204
2009,51,"Caldwell","county",80141,6.36,0.4314,0.1176,0.0392
2010,50,"Caldwell","county",83176,6.01,0.48,0.12,0.02
2011,54,"Caldwell","county",83117,6.5,0.5,0.0556,0.037
2012,56,"Caldwell","county",82605,6.78,0.5357,0.0536,0.0357
2013,57,"Caldwell","county",82504,6.91,0.5263,0.0702,0.0351
2014,58,"Caldwell","county",82445,7.03,0.5172,0.1207,0.069
2015,63,"Caldwell","county",82577,7.63,0.5397,0.0952,0.0635
2016,67,"Caldwell","county",82793,8.09,0.5522,0.1045,0.0597
2017,68,"Caldwell","county",83303,8.16,0.5294,0.1324,0.0441
2000,0,"Camden","county",6885,0,-9,-9,-9
2001,0,"Camden","county",7075,0,-9,-9,-9
2002,0,"Camden","county",7170,0,-9,-9,-9
2003,0,"Camden","county",7265,0,-9,-9,-9
2004,0,"Camden","county",7852,0,-9,-9,-9
2005,0,"Camden","county",8881,0,-9,-9,-9
2006,0,"Camden","county",9298,0,-9,-9,-9
2007,0,"Camden","county",9519,0,-9,-9,-9
2008,0,"Camden","county",9657,0,-9,-9,-9
2009,0,"Camden","county",9655,0,-9,-9,-9
2010,0,"Camden","county",10000,0,-9,-9,-9
2011,0,"Camden","county",9921,0,-9,-9,-9
2012,2,"Camden","county",9922,2.02,-9,-9,-9
2013,1,"Camden","county",10174,0.98,-9,-9,-9
2014,1,"Camden","county",10251,0.98,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,2,"Camden","county",10287,1.94,-9,-9,-9
2017,1,"Camden","county",10359,0.97,-9,-9,-9
2000,45,"Carteret","county",59383,7.58,0.5111,0.0222,0.0222
2001,45,"Carteret","county",59600,7.55,0.4889,0.0222,0.0222
2002,46,"Carteret","county",60157,7.65,0.5217,0.0652,0.0217
2003,50,"Carteret","county",60712,8.24,0.5,0.08,0.02
2004,54,"Carteret","county",61122,8.83,0.537,0.0926,0.0185
2005,52,"Carteret","county",62436,8.33,0.5,0.1154,0.0192
2006,55,"Carteret","county",63557,8.65,0.4727,0.1455,0.0182
2007,61,"Carteret","county",63294,9.64,0.5082,0.0984,0.0164
2008,69,"Carteret","county",63535,10.86,0.4783,0.1449,0.0145
2009,64,"Carteret","county",64724,9.89,0.4688,0.125,0.0156
2010,75,"Carteret","county",66712,11.24,0.48,0.12,0.0133
2011,75,"Carteret","county",67696,11.08,0.48,0.1467,0.0133
2012,79,"Carteret","county",68362,11.56,0.5063,0.1266,0.0127
2013,73,"Carteret","county",69239,10.54,0.5479,0.1096,0.0137
2014,87,"Carteret","county",69350,12.55,0.4943,0.1149,0.0115
2015,92,"Carteret","county",69826,13.18,0.5326,0.1304,0.0109
2016,97,"Carteret","county",69881,13.88,0.567,0.1546,0.0103
2017,82,"Carteret","county",70190,11.68,0.561,0.1341,0.0122
2000,8,"Caswell","county",23501,3.4,0.25,0,0
2001,7,"Caswell","county",23718,2.95,0.2857,0,0
2002,7,"Caswell","county",24014,2.91,0.4286,0,0
2003,7,"Caswell","county",24310,2.88,0.4286,0.1429,0
2004,6,"Caswell","county",23965,2.5,0.5,0.1667,0
2005,6,"Caswell","county",23857,2.51,0.5,0.1667,0
2006,6,"Caswell","county",23541,2.55,0.5,0.1667,0
2007,7,"Caswell","county",23508,2.98,0.5714,0.1429,0
2008,10,"Caswell","county",23356,4.28,0.6,0.2,0
2009,8,"Caswell","county",23464,3.41,0.5,0.25,0
2010,10,"Caswell","county",23676,4.22,0.6,0.2,0
2011,11,"Caswell","county",23654,4.65,0.5455,0.1818,0
2012,14,"Caswell","county",23492,5.96,0.6429,0.1429,0
2013,11,"Caswell","county",23844,4.61,0.6364,0.0909,0
2014,12,"Caswell","county",23602,5.08,0.6667,0.1667,0.0833
2015,13,"Caswell","county",23606,5.51,0.6154,0.1538,0.0769
2016,12,"Caswell","county",23689,5.07,0.5833,0.1667,0.0833
2017,9,"Caswell","county",23699,3.8,0.6667,0.1111,0.1111
2000,126,"Catawba","county",141685,8.89,0.373,0.1111,0
2001,118,"Catawba","county",145106,8.13,0.3814,0.1102,0
2002,120,"Catawba","county",147428,8.14,0.3833,0.125,0.0167
2003,132,"Catawba","county",149750,8.81,0.3636,0.1212,0.0152
2004,135,"Catawba","county",148797,9.07,0.363,0.1185,0.0222
2005,130,"Catawba","county",149416,8.7,0.3538,0.1231,0.0154
2006,140,"Catawba","county",151126,9.26,0.3786,0.1143,0.0214
2007,132,"Catawba","county",153404,8.6,0.4242,0.0985,0.0379
2008,139,"Catawba","county",154972,8.97,0.4388,0.1079,0.036
2009,129,"Catawba","county",157034,8.21,0.4419,0.093,0.0388
2010,143,"Catawba","county",154654,9.25,0.4615,0.0979,0.0629
2011,156,"Catawba","county",154992,10.07,0.4679,0.0962,0.0385
2012,153,"Catawba","county",155494,9.84,0.4641,0.1242,0.0261
2013,156,"Catawba","county",155411,10.04,0.4936,0.109,0.0321
2014,154,"Catawba","county",155830,9.88,0.4935,0.1429,0.0195
2015,166,"Catawba","county",155828,10.65,0.4578,0.1325,0.0422
2016,181,"Catawba","county",156473,11.57,0.4751,0.1215,0.0663
2017,191,"Catawba","county",156949,12.17,0.4817,0.1361,0.0628
2000,19,"Chatham","county",49329,3.85,0.6316,0.0526,0
2001,22,"Chatham","county",50952,4.32,0.5455,0,0.0455
2002,27,"Chatham","county",51964,5.2,0.4074,0.1481,0
2003,28,"Chatham","county",52976,5.29,0.3571,0.1429,0
2004,27,"Chatham","county",54645,4.94,0.4815,0.1111,0.037
2005,28,"Chatham","county",56274,4.98,0.3214,0.1429,0
2006,32,"Chatham","county",57708,5.55,0.4688,0.1563,0
2007,33,"Chatham","county",59168,5.58,0.4848,0.1818,0
2008,41,"Chatham","county",60895,6.73,0.4634,0.122,0
2009,36,"Chatham","county",62492,5.76,0.5556,0.1667,0
2010,43,"Chatham","county",63870,6.73,0.5116,0.093,0
2011,40,"Chatham","county",64553,6.2,0.575,0.05,0.05
2012,41,"Chatham","county",66545,6.16,0.5854,0.122,0.0488
2013,42,"Chatham","county",67620,6.21,0.619,0.1429,0.0476
2014,31,"Chatham","county",68725,4.51,0.7097,0.129,0.0645
2015,43,"Chatham","county",71815,5.99,0.6279,0.1395,0.0698
2016,46,"Chatham","county",73286,6.28,0.6087,0.1087,0.1087
2017,35,"Chatham","county",74835,4.68,0.6286,0.0571,0.1143
2000,25,"Cherokee","county",24298,10.29,0.36,0.04,0
2001,23,"Cherokee","county",24704,9.31,0.3478,0.087,0
2002,24,"Cherokee","county",25082,9.57,0.375,0.0417,0
2003,25,"Cherokee","county",25460,9.82,0.48,0.04,0
2004,23,"Cherokee","county",25694,8.95,0.4348,0.087,0
2005,27,"Cherokee","county",26063,10.36,0.5185,0.1111,0
2006,26,"Cherokee","county",26727,9.73,0.4615,0.0769,0
2007,23,"Cherokee","county",27026,8.51,0.4783,0.087,0
2008,25,"Cherokee","county",26869,9.3,0.44,0.2,0
2009,25,"Cherokee","county",26798,9.33,0.48,0.16,0
2010,25,"Cherokee","county",27527,9.08,0.48,0.16,0
2011,25,"Cherokee","county",27300,9.16,0.44,0.16,0
2012,23,"Cherokee","county",27030,8.51,0.5217,0.1304,0
2013,27,"Cherokee","county",27471,9.83,0.5185,0.1481,0
2014,25,"Cherokee","county",27451,9.11,0.52,0.12,0
2015,23,"Cherokee","county",27770,8.28,0.6087,0.1304,0
2016,25,"Cherokee","county",28591,8.74,0.68,0.08,0.04
2017,21,"Cherokee","county",29216,7.19,0.5714,0.0476,0.0476
2000,11,"Chowan","county",14526,7.57,0.2727,0,0.0909
2001,10,"Chowan","county",14492,6.9,0.3,0,0.1
2002,9,"Chowan","county",14602,6.16,0.3333,0.1111,0.1111
2003,10,"Chowan","county",14710,6.8,0.4,0.1,0.1
2004,11,"Chowan","county",14453,7.61,0.3636,0.0909,0.0909
2005,8,"Chowan","county",14515,5.51,0.375,0,0.125
2006,8,"Chowan","county",14677,5.45,0.375,0.125,0.125
2007,8,"Chowan","county",14660,5.46,0.5,0,0.125
2008,11,"Chowan","county",14688,7.49,0.4545,0.0909,0.0909
2009,13,"Chowan","county",14818,8.77,0.4615,0.0769,0.0769
2010,17,"Chowan","county",14761,11.52,0.4118,0.1176,0.0588
2011,14,"Chowan","county",14796,9.46,0.6429,0.0714,0.0714
2012,13,"Chowan","county",14743,8.82,0.6154,0.0769,0.0769
2013,12,"Chowan","county",14815,8.1,0.5,0.0833,0.0833
2014,13,"Chowan","county",14636,8.88,0.4615,0.0769,0.0769
2015,14,"Chowan","county",14541,9.63,0.4286,0.0714,0.0714
2016,14,"Chowan","county",14410,9.72,0.5,0.0714,0.0714
2017,14,"Chowan","county",14292,9.8,0.5,0.0714,0.2143
2000,5,"Clay","county",8775,5.7,0.8,0,0
2001,5,"Clay","county",9022,5.54,0.8,0,0
2002,5,"Clay","county",9139,5.47,0.6,0,0
2003,5,"Clay","county",9255,5.4,0.6,0,0
2004,6,"Clay","county",9499,6.32,0.6667,0,0
2005,8,"Clay","county",9811,8.15,0.625,0,0
2006,6,"Clay","county",10116,5.93,0.5,0.1667,0
2007,6,"Clay","county",10326,5.81,0.5,0,0
2008,7,"Clay","county",10310,6.79,0.7143,0,0
2009,7,"Clay","county",10370,6.75,0.7143,0.1429,0
2010,8,"Clay","county",10622,7.53,0.75,0.125,0
2011,8,"Clay","county",10460,7.65,0.75,0.125,0
2012,8,"Clay","county",10520,7.6,0.625,0.25,0
2013,8,"Clay","county",10794,7.41,0.625,0.25,0
2014,9,"Clay","county",10794,8.34,0.6667,0.2222,0
2015,13,"Clay","county",11036,11.78,0.6923,0.1538,0.0769
2016,13,"Clay","county",11320,11.48,0.6154,0.3077,0
2017,13,"Clay","county",11488,11.32,0.6154,0.3077,0
2000,55,"Cleveland","county",96287,5.71,0.4545,0.0364,0.0364
2001,61,"Cleveland","county",96810,6.3,0.4918,0.0984,0.0492
2002,58,"Cleveland","county",97921,5.92,0.4828,0.0345,0.0517
2003,58,"Cleveland","county",99032,5.86,0.4655,0.0345,0.0345
2004,62,"Cleveland","county",98497,6.29,0.4839,0.0806,0.0161
2005,56,"Cleveland","county",97810,5.73,0.5179,0.0893,0.0179
2006,61,"Cleveland","county",96720,6.31,0.5574,0.1148,0.0328
2007,69,"Cleveland","county",97144,7.1,0.5362,0.1449,0.0435
2008,76,"Cleveland","county",97953,7.76,0.6053,0.0789,0.0526
2009,71,"Cleveland","county",98638,7.2,0.5915,0.0704,0.0423
2010,71,"Cleveland","county",98249,7.23,0.6197,0.0704,0.0423
2011,71,"Cleveland","county",98209,7.23,0.5775,0.0986,0.0423
2012,76,"Cleveland","county",97702,7.78,0.6316,0.0526,0.0395
2013,83,"Cleveland","county",97429,8.52,0.6506,0.0602,0.0241
2014,77,"Cleveland","county",97920,7.86,0.6104,0.0519,0.013
2015,88,"Cleveland","county",97871,8.99,0.5682,0.0455,0
2016,88,"Cleveland","county",98244,8.96,0.5795,0.0341,0.0114
2017,85,"Cleveland","county",98580,8.62,0.5647,0.0353,0.0235
2000,51,"Columbus","county",54749,9.32,0.4118,0.098,0
2001,57,"Columbus","county",54840,10.39,0.4211,0.1053,0
2002,52,"Columbus","county",55401,9.39,0.3846,0.0962,0
2003,43,"Columbus","county",55961,7.68,0.4186,0.0698,0
2004,49,"Columbus","county",54917,8.92,0.3673,0.0612,0.0204
2005,51,"Columbus","county",54643,9.33,0.451,0.0784,0.0196
2006,52,"Columbus","county",54666,9.51,0.4615,0.0962,0
2007,51,"Columbus","county",54460,9.36,0.451,0.098,0
2008,54,"Columbus","county",54758,9.86,0.4815,0.1111,0
2009,54,"Columbus","county",56299,9.59,0.463,0.1111,0.0185
2010,60,"Columbus","county",58204,10.31,0.5333,0.0833,0.0333
2011,64,"Columbus","county",57657,11.1,0.5938,0.1406,0.0313
2012,68,"Columbus","county",57862,11.75,0.5294,0.1471,0.0294
2013,62,"Columbus","county",57739,10.74,0.5484,0.1613,0.0161
2014,64,"Columbus","county",57632,11.1,0.5938,0.1563,0.0156
2015,69,"Columbus","county",57206,12.06,0.5797,0.1884,0.0145
2016,68,"Columbus","county",57182,11.89,0.5588,0.1765,0.0147
2017,65,"Columbus","county",56941,11.42,0.5692,0.1385,0.0154
2000,63,"Craven","county",91436,6.89,0.3968,0.0952,0.0635
2001,57,"Craven","county",91969,6.2,0.386,0.1053,0.0526
2002,55,"Craven","county",92602,5.94,0.3636,0.1091,0.0364
2003,64,"Craven","county",93236,6.86,0.4219,0.0781,0.0625
2004,70,"Craven","county",93454,7.49,0.4429,0.0857,0.0429
2005,69,"Craven","county",92151,7.49,0.4348,0.087,0.058
2006,78,"Craven","county",95566,8.16,0.4231,0.0769,0.0513
2007,82,"Craven","county",96406,8.51,0.4268,0.0488,0.0366
2008,78,"Craven","county",97766,7.98,0.4487,0.0385,0.0513
2009,80,"Craven","county",100271,7.98,0.45,0.075,0.05
2010,80,"Craven","county",103951,7.7,0.4375,0.0625,0.05
2011,81,"Craven","county",104965,7.72,0.4815,0.0617,0.037
2012,79,"Craven","county",105179,7.51,0.5063,0.0886,0.0127
2013,87,"Craven","county",104421,8.33,0.5632,0.069,0.0115
2014,84,"Craven","county",104520,8.04,0.5714,0.0952,0.0357
2015,87,"Craven","county",103691,8.39,0.6092,0.1034,0.0345
2016,95,"Craven","county",103737,9.16,0.6421,0.1053,0.0211
2017,100,"Craven","county",103735,9.64,0.66,0.09,0.02
2000,180,"Cumberland","county",302963,5.94,0.5722,0.0556,0.0889
2001,177,"Cumberland","county",301089,5.88,0.5932,0.0621,0.0847
2002,182,"Cumberland","county",304855,5.97,0.5989,0.0604,0.0769
2003,183,"Cumberland","county",308620,5.93,0.5792,0.0656,0.071
2004,189,"Cumberland","county",311526,6.07,0.582,0.0847,0.0794
2005,202,"Cumberland","county",313000,6.45,0.5792,0.0941,0.099
2006,199,"Cumberland","county",306545,6.49,0.5879,0.0955,0.1005
2007,205,"Cumberland","county",313616,6.54,0.6049,0.0829,0.1024
2008,199,"Cumberland","county",316945,6.28,0.603,0.1005,0.1256
2009,226,"Cumberland","county",321121,7.04,0.6018,0.0708,0.115
2010,213,"Cumberland","county",321018,6.64,0.6009,0.0751,0.1221
2011,233,"Cumberland","county",327643,7.11,0.6094,0.0687,0.1459
2012,256,"Cumberland","county",330754,7.74,0.6406,0.0547,0.1367
2013,285,"Cumberland","county",332553,8.57,0.6491,0.0421,0.1298
2014,286,"Cumberland","county",329403,8.68,0.6364,0.042,0.1294
2015,276,"Cumberland","county",328860,8.39,0.6449,0.0507,0.1486
2016,293,"Cumberland","county",329824,8.88,0.6553,0.0478,0.1672
2017,375,"Cumberland","county",329604,11.38,0.648,0.0453,0.1627
2000,3,"Currituck","county",18190,1.65,-9,-9,-9
2001,2,"Currituck","county",18861,1.06,-9,-9,-9
2002,2,"Currituck","county",19293,1.04,-9,-9,-9
2003,3,"Currituck","county",19726,1.52,-9,-9,-9
2004,4,"Currituck","county",21059,1.9,-9,-9,-9
2005,4,"Currituck","county",22617,1.77,-9,-9,-9
2006,4,"Currituck","county",23580,1.7,-9,-9,-9
2007,4,"Currituck","county",23731,1.69,-9,-9,-9
2008,4,"Currituck","county",23486,1.7,-9,-9,-9
2009,4,"Currituck","county",23502,1.7,-9,-9,-9
2010,4,"Currituck","county",23559,1.7,-9,-9,-9
2011,3,"Currituck","county",23643,1.27,-9,-9,-9
2012,3,"Currituck","county",23767,1.26,-9,-9,-9
2013,4,"Currituck","county",24506,1.63,-9,-9,-9
2014,3,"Currituck","county",25072,1.2,-9,-9,-9
2015,4,"Currituck","county",25627,1.56,-9,-9,-9
2016,4,"Currituck","county",26101,1.53,-9,-9,-9
2017,5,"Currituck","county",26604,1.88,0.6,0,0.2
2000,22,"Dare","county",29967,7.34,0.5,0.0455,0
2001,22,"Dare","county",31184,7.05,0.5,0.0455,0
2002,24,"Dare","county",31812,7.54,0.5417,0.0833,0
2003,31,"Dare","county",32440,9.56,0.5161,0.0645,0.0645
2004,34,"Dare","county",33906,10.03,0.5294,0.0588,0.0588
2005,32,"Dare","county",35145,9.11,0.4688,0.0938,0
2006,27,"Dare","county",34730,7.77,0.4074,0.037,0
2007,32,"Dare","county",34272,9.34,0.4688,0.0313,0.0313
2008,35,"Dare","county",33812,10.35,0.4571,0.1143,0.0286
2009,36,"Dare","county",34253,10.51,0.4167,0.0833,0
2010,33,"Dare","county",33886,9.74,0.4545,0.1212,0
2011,37,"Dare","county",34216,10.81,0.4054,0.1081,0
2012,39,"Dare","county",34810,11.2,0.3846,0.1282,0
2013,38,"Dare","county",35273,10.77,0.4211,0.0789,0
2014,35,"Dare","county",35415,9.88,0.4286,0.0286,0
2015,34,"Dare","county",36001,9.44,0.4706,0.0294,0
2016,33,"Dare","county",36387,9.07,0.4848,0.1212,0
2017,31,"Dare","county",36792,8.43,0.5161,0.0645,0
2000,77,"Davidson","county",147246,5.23,0.3117,0.0909,0.039
2001,83,"Davidson","county",149098,5.57,0.3133,0.1084,0.0482
2002,89,"Davidson","county",151125,5.89,0.3258,0.1011,0.0112
2003,84,"Davidson","county",153152,5.48,0.3214,0.131,0.0119
2004,88,"Davidson","county",153897,5.72,0.3636,0.125,0.0227
2005,83,"Davidson","county",154796,5.36,0.3373,0.1446,0.0241
2006,71,"Davidson","county",155343,4.57,0.3239,0.1549,0.0423
2007,77,"Davidson","county",156400,4.92,0.4026,0.1169,0.0519
2008,75,"Davidson","county",158897,4.72,0.3333,0.16,0.04
2009,77,"Davidson","county",159987,4.81,0.3506,0.1688,0.026
2010,75,"Davidson","county",163488,4.59,0.4,0.1467,0.04
2011,92,"Davidson","county",163364,5.63,0.4783,0.087,0.087
2012,87,"Davidson","county",163410,5.32,0.4713,0.069,0.0805
2013,82,"Davidson","county",163770,5.01,0.4878,0.1098,0.0732
2014,81,"Davidson","county",164454,4.93,0.5185,0.0864,0.0741
2015,85,"Davidson","county",165193,5.15,0.5294,0.0824,0.0706
2016,78,"Davidson","county",166137,4.69,0.4615,0.0769,0.0513
2017,80,"Davidson","county",167105,4.79,0.4625,0.075,0.0375
2000,14,"Davie","county",34835,4.02,0.1429,0.1429,0
2001,17,"Davie","county",36232,4.69,0.2353,0.1176,0
2002,18,"Davie","county",36883,4.88,0.2222,0.0556,0
2003,23,"Davie","county",37535,6.13,0.2174,0.087,0
2004,25,"Davie","county",37871,6.6,0.32,0.12,0
2005,23,"Davie","county",38644,5.95,0.5217,0.1304,0
2006,22,"Davie","county",39838,5.52,0.5455,0.1364,0
2007,27,"Davie","county",40447,6.68,0.4815,0.1852,0
2008,27,"Davie","county",40980,6.59,0.4815,0.1852,0
2009,26,"Davie","county",41760,6.23,0.5385,0.1538,0
2010,26,"Davie","county",41378,6.28,0.5769,0.1538,0
2011,31,"Davie","county",41560,7.46,0.5806,0.1613,0
2012,33,"Davie","county",41412,7.97,0.5455,0.2121,0
2013,27,"Davie","county",41507,6.5,0.4815,0.1852,0
2014,32,"Davie","county",41476,7.72,0.4688,0.1875,0.0625
2015,37,"Davie","county",41743,8.86,0.4595,0.2432,0.0541
2016,41,"Davie","county",42211,9.71,0.4878,0.1707,0.0488
2017,37,"Davie","county",42727,8.66,0.5405,0.1622,0.0541
2000,26,"Duplin","county",49063,5.3,0.3077,0.0769,0
2001,26,"Duplin","county",49595,5.24,0.3846,0.0769,0
2002,25,"Duplin","county",50703,4.93,0.36,0.12,0.04
2003,30,"Duplin","county",51812,5.79,0.4333,0.1333,0.0667
2004,28,"Duplin","county",51821,5.4,0.4643,0.1429,0.0714
2005,25,"Duplin","county",52141,4.79,0.44,0.16,0.08
2006,30,"Duplin","county",52708,5.69,0.4333,0.1333,0.0333
2007,33,"Duplin","county",53133,6.21,0.4545,0.0909,0.0606
2008,37,"Duplin","county",53442,6.92,0.5135,0.1622,0.0811
2009,37,"Duplin","county",53672,6.89,0.5676,0.1892,0.1081
2010,33,"Duplin","county",58729,5.62,0.5758,0.1818,0.0909
2011,31,"Duplin","county",59476,5.21,0.6129,0.0968,0.0645
2012,30,"Duplin","county",60059,5,0.5667,0.1,0.0667
2013,32,"Duplin","county",60104,5.32,0.6875,0.0625,0.0938
2014,58,"Duplin","county",60126,9.65,0.7241,0.0862,0.0517
2015,33,"Duplin","county",59868,5.51,0.7576,0.0909,0.0606
2016,34,"Duplin","county",59597,5.7,0.7059,0.1176,0.0588
2017,33,"Duplin","county",59513,5.55,0.697,0.1515,0.0909
2000,642,"Durham","county",223314,28.75,0.6012,0.0078,0.0483
2001,651,"Durham","county",228087,28.54,0.5991,0.0077,0.0522
2002,653,"Durham","county",231434,28.22,0.6003,0.0077,0.0597
2003,615,"Durham","county",234780,26.19,0.6098,0.0114,0.0602
2004,639,"Durham","county",239662,26.66,0.5994,0.0125,0.0657
2005,647,"Durham","county",242527,26.68,0.6028,0.0201,0.0665
2006,637,"Durham","county",246825,25.81,0.6122,0.0204,0.0675
2007,676,"Durham","county",254740,26.54,0.6228,0.0178,0.0636
2008,634,"Durham","county",260471,24.34,0.6057,0.0221,0.0741
2009,662,"Durham","county",266189,24.87,0.6057,0.0242,0.074
2010,588,"Durham","county",268925,21.86,0.602,0.0289,0.0765
2011,640,"Durham","county",272314,23.5,0.5891,0.0344,0.0875
2012,706,"Durham","county",282511,24.99,0.602,0.0382,0.0722
2013,738,"Durham","county",286053,25.8,0.6247,0.0352,0.0799
2014,716,"Durham","county",292191,24.5,0.6131,0.0307,0.074
2015,629,"Durham","county",297219,21.16,0.62,0.0493,0.1049
2016,644,"Durham","county",301520,21.36,0.6165,0.0481,0.104
2017,815,"Durham","county",306184,26.62,0.6196,0.0466,0.0773
2000,27,"Edgecombe","county",55606,4.86,0.4444,0.037,0.0741
2001,21,"Edgecombe","county",54713,3.84,0.381,0.0952,0.0476
2002,22,"Edgecombe","county",54630,4.03,0.4545,0.0455,0.0909
2003,21,"Edgecombe","county",54547,3.85,0.381,0.0476,0.0476
2004,22,"Edgecombe","county",53777,4.09,0.4091,0.0455,0.0455
2005,21,"Edgecombe","county",53554,3.92,0.4286,0.0952,0
2006,24,"Edgecombe","county",52641,4.56,0.5833,0.125,0.0417
2007,25,"Edgecombe","county",51813,4.83,0.56,0.16,0
2008,25,"Edgecombe","county",51811,4.83,0.48,0.16,0.04
2009,28,"Edgecombe","county",51339,5.45,0.4643,0.1429,0.0714
2010,26,"Edgecombe","county",56681,4.59,0.5385,0.1154,0.0385
2011,24,"Edgecombe","county",56089,4.28,0.5833,0.0833,0
2012,26,"Edgecombe","county",56085,4.64,0.5385,0.0769,0
2013,28,"Edgecombe","county",55704,5.03,0.5357,0.0714,0.0357
2014,26,"Edgecombe","county",55483,4.69,0.5,0.1154,0.0769
2015,29,"Edgecombe","county",54367,5.33,0.5862,0.1034,0.069
2016,31,"Edgecombe","county",53502,5.79,0.6452,0.129,0.0645
2017,32,"Edgecombe","county",52856,6.05,0.6875,0.1563,0.0625
2000,372,"Forsyth","county",306067,12.15,0.5134,0.0323,0.0349
2001,377,"Forsyth","county",310331,12.15,0.5225,0.0371,0.0318
2002,379,"Forsyth","county",314540,12.05,0.5356,0.0396,0.0317
2003,395,"Forsyth","county",318751,12.39,0.5392,0.0481,0.0354
2004,406,"Forsyth","county",321852,12.61,0.5394,0.0567,0.0296
2005,433,"Forsyth","county",324361,13.35,0.5473,0.0554,0.0439
2006,452,"Forsyth","county",331851,13.62,0.5597,0.0509,0.0619
2007,457,"Forsyth","county",338679,13.49,0.5536,0.0525,0.0635
2008,476,"Forsyth","county",343786,13.85,0.5588,0.0525,0.0651
2009,497,"Forsyth","county",355640,13.97,0.5634,0.0503,0.0664
2010,498,"Forsyth","county",351798,14.16,0.5582,0.0502,0.0602
2011,522,"Forsyth","county",354878,14.71,0.569,0.0287,0.0517
2012,569,"Forsyth","county",357767,15.9,0.58,0.0422,0.0633
2013,582,"Forsyth","county",360471,16.15,0.6031,0.0464,0.0653
2014,621,"Forsyth","county",364248,17.05,0.591,0.0451,0.0741
2015,666,"Forsyth","county",366543,18.17,0.5976,0.0435,0.0736
2016,691,"Forsyth","county",369144,18.72,0.5904,0.0478,0.0738
2017,713,"Forsyth","county",372651,19.13,0.6017,0.0547,0.0757
2000,14,"Franklin","county",47260,2.96,0.5714,0.0714,0
2001,17,"Franklin","county",48813,3.48,0.5882,0.1176,0
2002,15,"Franklin","county",49946,3,0.6,0,0
2003,20,"Franklin","county",51079,3.92,0.65,0,0
2004,18,"Franklin","county",52855,3.41,0.6667,0,0
2005,16,"Franklin","county",54181,2.95,0.5,0,0
2006,20,"Franklin","county",55316,3.62,0.5,0,0
2007,19,"Franklin","county",56456,3.37,0.4737,0,0
2008,21,"Franklin","county",57911,3.63,0.4286,0.0476,0.0476
2009,22,"Franklin","county",59199,3.72,0.6364,0.0455,0.0455
2010,26,"Franklin","county",60978,4.26,0.5769,0.0769,0.0385
2011,27,"Franklin","county",61651,4.38,0.6296,0.1111,0.0741
2012,28,"Franklin","county",61840,4.53,0.6071,0.1429,0.0714
2013,23,"Franklin","county",62697,3.67,0.5652,0.087,0.0435
2014,27,"Franklin","county",63225,4.27,0.5185,0.1481,0.0741
2015,36,"Franklin","county",64206,5.61,0.6389,0.1389,0.0833
2016,33,"Franklin","county",65445,5.04,0.5758,0.1515,0.0303
2017,26,"Franklin","county",66514,3.91,0.7308,0.1154,0.0385
2000,142,"Gaston","county",190365,7.46,0.4296,0.0493,0.0775
2001,145,"Gaston","county",191112,7.59,0.4276,0.0621,0.0897
2002,154,"Gaston","county",192603,8,0.4221,0.0455,0.0714
2003,152,"Gaston","county",194094,7.83,0.4671,0.0329,0.0789
2004,155,"Gaston","county",192650,8.05,0.4839,0.0581,0.0581
2005,155,"Gaston","county",192641,8.05,0.4903,0.0774,0.071
2006,160,"Gaston","county",197232,8.11,0.4625,0.0813,0.0625
2007,171,"Gaston","county",200972,8.51,0.4737,0.1053,0.0877
2008,180,"Gaston","county",205014,8.78,0.4722,0.1,0.0889
2009,181,"Gaston","county",207270,8.73,0.4365,0.1105,0.0994
2010,184,"Gaston","county",206384,8.92,0.4674,0.087,0.087
2011,180,"Gaston","county",207506,8.67,0.4778,0.0722,0.1056
2012,199,"Gaston","county",208582,9.54,0.4975,0.0704,0.1206
2013,200,"Gaston","county",209571,9.54,0.49,0.075,0.115
2014,226,"Gaston","county",210735,10.72,0.5398,0.0841,0.1283
2015,235,"Gaston","county",212636,11.05,0.5532,0.0809,0.1319
2016,251,"Gaston","county",215489,11.65,0.5737,0.0837,0.1235
2017,241,"Gaston","county",218527,11.03,0.5809,0.083,0.1286
2000,3,"Gates","county",10516,2.85,-9,-9,-9
2001,1,"Gates","county",10492,0.95,-9,-9,-9
2002,2,"Gates","county",10609,1.89,-9,-9,-9
2003,2,"Gates","county",10726,1.86,-9,-9,-9
2004,3,"Gates","county",10882,2.76,-9,-9,-9
2005,3,"Gates","county",11071,2.71,-9,-9,-9
2006,3,"Gates","county",11563,2.59,-9,-9,-9
2007,3,"Gates","county",11819,2.54,-9,-9,-9
2008,3,"Gates","county",11584,2.59,-9,-9,-9
2009,2,"Gates","county",11623,1.72,-9,-9,-9
2010,1,"Gates","county",12214,0.82,-9,-9,-9
