"year","total","region","type","population","providerRate"
2011,1,"Chowan","county",14796,0.68
2012,1,"Chowan","county",14743,0.68
2013,2,"Chowan","county",14815,1.35
2014,2,"Chowan","county",14636,1.37
2015,2,"Chowan","county",14541,1.38
2016,1,"Chowan","county",14410,0.69
2017,1,"Chowan","county",14292,0.7
2011,0,"Clay","county",10460,0
2012,0,"Clay","county",10520,0
2013,0,"Clay","county",10794,0
2014,0,"Clay","county",10794,0
2015,0,"Clay","county",11036,0
2016,0,"Clay","county",11320,0
2017,0,"Clay","county",11488,0
2011,3,"Cleveland","county",98209,0.31
2012,6,"Cleveland","county",97702,0.61
2013,5,"Cleveland","county",97429,0.51
2014,7,"Cleveland","county",97920,0.71
2015,8,"Cleveland","county",97871,0.82
2016,8,"Cleveland","county",98244,0.81
2017,13,"Cleveland","county",98580,1.32
2011,6,"Columbus","county",57657,1.04
2012,5,"Columbus","county",57862,0.86
2013,4,"Columbus","county",57739,0.69
2014,4,"Columbus","county",57632,0.69
2015,8,"Columbus","county",57206,1.4
2016,7,"Columbus","county",57182,1.22
2017,6,"Columbus","county",56941,1.05
2011,15,"Craven","county",104965,1.43
2012,16,"Craven","county",105179,1.52
2013,8,"Craven","county",104421,0.77
2014,10,"Craven","county",104520,0.96
2015,14,"Craven","county",103691,1.35
2016,19,"Craven","county",103737,1.83
2017,22,"Craven","county",103735,2.12
2011,21,"Cumberland","county",327643,0.64
2012,25,"Cumberland","county",330754,0.76
2013,26,"Cumberland","county",332553,0.78
2014,37,"Cumberland","county",329403,1.12
2015,47,"Cumberland","county",328860,1.43
2016,54,"Cumberland","county",329824,1.64
2017,51,"Cumberland","county",329604,1.55
2011,0,"Currituck","county",23643,0
2012,0,"Currituck","county",23767,0
2013,0,"Currituck","county",24506,0
2014,0,"Currituck","county",25072,0
2015,0,"Currituck","county",25627,0
2016,0,"Currituck","county",26101,0
2017,0,"Currituck","county",26604,0
2011,1,"Dare","county",34216,0.29
2012,2,"Dare","county",34810,0.57
2013,3,"Dare","county",35273,0.85
2014,4,"Dare","county",35415,1.13
2015,4,"Dare","county",36001,1.11
2016,5,"Dare","county",36387,1.37
2017,5,"Dare","county",36792,1.36
2011,3,"Davidson","county",163364,0.18
2012,5,"Davidson","county",163410,0.31
2013,2,"Davidson","county",163770,0.12
2014,3,"Davidson","county",164454,0.18
2015,5,"Davidson","county",165193,0.3
2016,6,"Davidson","county",166137,0.36
2017,7,"Davidson","county",167105,0.42
2011,0,"Davie","county",41560,0
2012,0,"Davie","county",41412,0
2013,0,"Davie","county",41507,0
2014,0,"Davie","county",41476,0
2015,0,"Davie","county",41743,0
2016,0,"Davie","county",42211,0
2017,0,"Davie","county",42727,0
2011,1,"Duplin","county",59476,0.17
2012,1,"Duplin","county",60059,0.17
2013,4,"Duplin","county",60104,0.67
2014,3,"Duplin","county",60126,0.5
2015,3,"Duplin","county",59868,0.5
2016,3,"Duplin","county",59597,0.5
2017,3,"Duplin","county",59513,0.5
2011,42,"Durham","county",272314,1.54
2012,53,"Durham","county",282511,1.88
2013,52,"Durham","county",286053,1.82
2014,61,"Durham","county",292191,2.09
2015,61,"Durham","county",297219,2.05
2016,69,"Durham","county",301520,2.29
2017,82,"Durham","county",306184,2.68
2011,3,"Edgecombe","county",56089,0.53
2012,4,"Edgecombe","county",56085,0.71
2013,3,"Edgecombe","county",55704,0.54
2014,2,"Edgecombe","county",55483,0.36
2015,3,"Edgecombe","county",54367,0.55
2016,3,"Edgecombe","county",53502,0.56
2017,3,"Edgecombe","county",52856,0.57
2011,35,"Forsyth","county",354878,0.99
2012,58,"Forsyth","county",357767,1.62
2013,53,"Forsyth","county",360471,1.47
2014,65,"Forsyth","county",364248,1.78
2015,80,"Forsyth","county",366543,2.18
2016,94,"Forsyth","county",369144,2.55
2017,93,"Forsyth","county",372651,2.5
2011,1,"Franklin","county",61651,0.16
2012,0,"Franklin","county",61840,0
2013,3,"Franklin","county",62697,0.48
2014,2,"Franklin","county",63225,0.32
2015,1,"Franklin","county",64206,0.16
2016,0,"Franklin","county",65445,0
2017,0,"Franklin","county",66514,0
2011,19,"Gaston","county",207506,0.92
2012,19,"Gaston","county",208582,0.91
2013,11,"Gaston","county",209571,0.52
2014,23,"Gaston","county",210735,1.09
2015,24,"Gaston","county",212636,1.13
2016,26,"Gaston","county",215489,1.21
2017,31,"Gaston","county",218527,1.42
2011,0,"Gates","county",11944,0
2012,0,"Gates","county",11830,0
2013,0,"Gates","county",11880,0
2014,0,"Gates","county",11912,0
2015,0,"Gates","county",11739,0
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,0,"Graham","county",8942,0
2012,0,"Graham","county",8850,0
2013,0,"Graham","county",8854,0
2014,0,"Graham","county",8829,0
2015,0,"Graham","county",8761,0
2016,0,"Graham","county",8835,0
2017,0,"Graham","county",8837,0
2011,1,"Granville","county",60863,0.16
2012,3,"Granville","county",56748,0.53
2013,6,"Granville","county",57910,1.04
2014,4,"Granville","county",58104,0.69
2015,5,"Granville","county",58547,0.85
2016,3,"Granville","county",59433,0.5
2017,5,"Granville","county",59975,0.83
2011,0,"Greene","county",21489,0
2012,0,"Greene","county",21363,0
2013,0,"Greene","county",21073,0
2014,0,"Greene","county",21286,0
2015,0,"Greene","county",21158,0
2016,0,"Greene","county",21421,0
2017,0,"Greene","county",21522,0
2011,38,"Guilford","county",495231,0.77
2012,35,"Guilford","county",502190,0.7
2013,42,"Guilford","county",507419,0.83
2014,52,"Guilford","county",512273,1.02
2015,52,"Guilford","county",517124,1.01
2016,61,"Guilford","county",520230,1.17
2017,76,"Guilford","county",523962,1.45
2011,2,"Halifax","county",54397,0.37
2012,3,"Halifax","county",54237,0.55
2013,5,"Halifax","county",53705,0.93
2014,7,"Halifax","county",53190,1.32
2015,7,"Halifax","county",52423,1.34
2016,8,"Halifax","county",52160,1.53
2017,7,"Halifax","county",51815,1.35
2011,3,"Harnett","county",118615,0.25
2012,4,"Harnett","county",121264,0.33
2013,6,"Harnett","county",123316,0.49
2014,5,"Harnett","county",125730,0.4
2015,4,"Harnett","county",127127,0.31
2016,5,"Harnett","county",128783,0.39
2017,7,"Harnett","county",130847,0.53
2011,6,"Haywood","county",59684,1.01
2012,7,"Haywood","county",59291,1.18
2013,5,"Haywood","county",59674,0.84
2014,4,"Haywood","county",59913,0.67
2015,5,"Haywood","county",60631,0.82
2016,6,"Haywood","county",61771,0.97
2017,4,"Haywood","county",62277,0.64
2011,7,"Henderson","county",108448,0.65
2012,8,"Henderson","county",108183,0.74
2013,8,"Henderson","county",109287,0.73
2014,13,"Henderson","county",110897,1.17
2015,13,"Henderson","county",112511,1.16
2016,13,"Henderson","county",114385,1.14
2017,13,"Henderson","county",116173,1.12
2011,3,"Hertford","county",24466,1.23
2012,3,"Hertford","county",24451,1.23
2013,3,"Hertford","county",24621,1.22
2014,5,"Hertford","county",24578,2.03
2015,4,"Hertford","county",24426,1.64
2016,4,"Hertford","county",24038,1.66
2017,4,"Hertford","county",23947,1.67
2011,0,"Hoke","county",49065,0
2012,0,"Hoke","county",50036,0
2013,0,"Hoke","county",50672,0
2014,0,"Hoke","county",50982,0
2015,0,"Hoke","county",51776,0
2016,1,"Hoke","county",52214,0.19
2017,2,"Hoke","county",53343,0.37
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2011,7,"Iredell","county",161522,0.43
2012,10,"Iredell","county",163043,0.61
2013,8,"Iredell","county",164974,0.48
2014,10,"Iredell","county",167157,0.6
2015,13,"Iredell","county",170230,0.76
2016,15,"Iredell","county",173391,0.87
2017,13,"Iredell","county",176563,0.74
2011,2,"Jackson","county",40606,0.49
2012,3,"Jackson","county",40788,0.74
2013,4,"Jackson","county",40810,0.98
2014,5,"Jackson","county",41039,1.22
2015,4,"Jackson","county",41597,0.96
2016,4,"Jackson","county",42574,0.94
2017,6,"Jackson","county",43116,1.39
2011,4,"Johnston","county",172570,0.23
2012,4,"Johnston","county",174839,0.23
2013,3,"Johnston","county",177308,0.17
2014,6,"Johnston","county",180048,0.33
2015,11,"Johnston","county",184519,0.6
2016,13,"Johnston","county",189460,0.69
2017,16,"Johnston","county",194705,0.82
2011,0,"Jones","county",10327,0
2012,0,"Jones","county",10615,0
2013,0,"Jones","county",10554,0
2014,0,"Jones","county",10468,0
2015,0,"Jones","county",10423,0
2016,0,"Jones","county",10354,0
2017,0,"Jones","county",10356,0
2011,1,"Lee","county",58304,0.17
2012,5,"Lee","county",59111,0.85
2013,1,"Lee","county",59344,0.17
2014,4,"Lee","county",59194,0.68
2015,5,"Lee","county",58908,0.85
2016,4,"Lee","county",59244,0.68
2017,5,"Lee","county",59337,0.84
2011,3,"Lenoir","county",59314,0.51
2012,3,"Lenoir","county",59401,0.51
2013,5,"Lenoir","county",59046,0.85
2014,5,"Lenoir","county",58830,0.85
2015,6,"Lenoir","county",58338,1.03
2016,11,"Lenoir","county",57587,1.91
2017,12,"Lenoir","county",57477,2.09
2011,2,"Lincoln","county",79026,0.25
2012,2,"Lincoln","county",79267,0.25
2013,4,"Lincoln","county",79745,0.5
2014,4,"Lincoln","county",80202,0.5
2015,6,"Lincoln","county",81397,0.74
2016,6,"Lincoln","county",82033,0.73
2017,6,"Lincoln","county",83251,0.72
2011,1,"Macon","county",34459,0.29
2012,1,"Macon","county",33985,0.29
2013,4,"Macon","county",34151,1.17
2014,4,"Macon","county",34428,1.16
2015,4,"Macon","county",34771,1.15
2016,5,"Macon","county",35047,1.43
2017,5,"Macon","county",35413,1.41
2011,0,"Madison","county",21193,0
2012,0,"Madison","county",21192,0
2013,0,"Madison","county",21372,0
2014,0,"Madison","county",21584,0
2015,0,"Madison","county",21663,0
2016,0,"Madison","county",21979,0
2017,0,"Madison","county",22240,0
2011,0,"Martin","county",24083,0
2012,0,"Martin","county",24020,0
2013,1,"Martin","county",23750,0.42
2014,1,"Martin","county",23714,0.42
2015,1,"Martin","county",23746,0.42
2016,0,"Martin","county",23606,0
2017,0,"Martin","county",23510,0
2011,0,"McDowell","county",45462,0
2012,1,"McDowell","county",45288,0.22
2013,1,"McDowell","county",45231,0.22
2014,2,"McDowell","county",45320,0.44
2015,2,"McDowell","county",45370,0.44
2016,1,"McDowell","county",45510,0.22
2017,2,"McDowell","county",45716,0.44
2011,69,"Mecklenburg","county",940697,0.73
2012,85,"Mecklenburg","county",963165,0.88
2013,92,"Mecklenburg","county",991867,0.93
2014,109,"Mecklenburg","county",1013199,1.08
2015,133,"Mecklenburg","county",1035605,1.28
2016,162,"Mecklenburg","county",1053545,1.54
2017,176,"Mecklenburg","county",1077301,1.63
2011,1,"Mitchell","county",15501,0.65
2012,1,"Mitchell","county",15396,0.65
2013,0,"Mitchell","county",15407,0
2014,1,"Mitchell","county",15825,0.63
2015,2,"Mitchell","county",15335,1.3
2016,3,"Mitchell","county",15266,1.97
2017,4,"Mitchell","county",15237,2.63
2011,1,"Montgomery","county",27864,0.36
2012,1,"Montgomery","county",27914,0.36
2013,2,"Montgomery","county",27768,0.72
2014,1,"Montgomery","county",27820,0.36
2015,0,"Montgomery","county",27826,0
2016,0,"Montgomery","county",27768,0
2017,0,"Montgomery","county",27865,0
2011,16,"Moore","county",89395,1.79
2012,19,"Moore","county",90707,2.09
2013,12,"Moore","county",91937,1.31
2014,23,"Moore","county",93078,2.47
2015,33,"Moore","county",94492,3.49
2016,38,"Moore","county",96102,3.95
2017,36,"Moore","county",97597,3.69
2011,8,"Nash","county",96122,0.83
2012,9,"Nash","county",95533,0.94
2013,10,"Nash","county",94744,1.06
2014,10,"Nash","county",94525,1.06
2015,10,"Nash","county",94370,1.06
2016,13,"Nash","county",94421,1.38
2017,14,"Nash","county",94365,1.48
2011,17,"New Hanover","county",206774,0.82
2012,22,"New Hanover","county",209964,1.05
2013,26,"New Hanover","county",213809,1.22
2014,28,"New Hanover","county",216955,1.29
2015,33,"New Hanover","county",220231,1.5
2016,35,"New Hanover","county",223608,1.57
2017,36,"New Hanover","county",227261,1.58
2011,0,"Northampton","county",21844,0
2012,0,"Northampton","county",21514,0
2013,0,"Northampton","county",21244,0
2014,0,"Northampton","county",21233,0
2015,0,"Northampton","county",21073,0
2016,0,"Northampton","county",20788,0
2017,0,"Northampton","county",20709,0
2011,4,"Onslow","county",184228,0.22
2012,5,"Onslow","county",191030,0.26
2013,6,"Onslow","county",193925,0.31
2014,6,"Onslow","county",193204,0.31
2015,7,"Onslow","county",194636,0.36
2016,7,"Onslow","county",193914,0.36
2017,5,"Onslow","county",195621,0.26
2011,13,"Orange","county",135776,0.96
2012,16,"Orange","county",138575,1.15
2013,29,"Orange","county",139694,2.08
2014,31,"Orange","county",139933,2.22
2015,32,"Orange","county",140144,2.28
2016,36,"Orange","county",140853,2.56
2017,40,"Orange","county",142365,2.81
2011,0,"Pamlico","county",13214,0
2012,0,"Pamlico","county",13190,0
2013,0,"Pamlico","county",13071,0
2014,0,"Pamlico","county",13137,0
2015,0,"Pamlico","county",13174,0
2016,0,"Pamlico","county",13336,0
2017,0,"Pamlico","county",13268,0
2011,2,"Pasquotank","county",40438,0.49
2012,5,"Pasquotank","county",39941,1.25
2013,6,"Pasquotank","county",39458,1.52
2014,9,"Pasquotank","county",39691,2.27
2015,10,"Pasquotank","county",39731,2.52
2016,12,"Pasquotank","county",40284,2.98
2017,10,"Pasquotank","county",40598,2.46
2011,0,"Pender","county",53437,0
2012,0,"Pender","county",54390,0
2013,1,"Pender","county",55568,0.18
2014,0,"Pender","county",56533,0
2015,0,"Pender","county",57941,0
2016,0,"Pender","county",59459,0
2017,1,"Pender","county",60999,0.16
2011,0,"Perquimans","county",13537,0
2012,0,"Perquimans","county",13660,0
2013,0,"Perquimans","county",13771,0
2014,0,"Perquimans","county",13638,0
2015,0,"Perquimans","county",13648,0
2016,0,"Perquimans","county",13561,0
2017,1,"Perquimans","county",13546,0.74
2011,1,"Person","county",39700,0.25
2012,1,"Person","county",39197,0.26
2013,2,"Person","county",39192,0.51
2014,2,"Person","county",39265,0.51
2015,3,"Person","county",39574,0.76
2016,7,"Person","county",39728,1.76
2017,4,"Person","county",39868,1
2011,20,"Pitt","county",170263,1.17
2012,23,"Pitt","county",172618,1.33
2013,32,"Pitt","county",173879,1.84
2014,39,"Pitt","county",174424,2.24
2015,37,"Pitt","county",175532,2.11
2016,36,"Pitt","county",175885,2.05
2017,41,"Pitt","county",176424,2.32
2011,1,"Polk","county",20453,0.49
2012,1,"Polk","county",20262,0.49
2013,3,"Polk","county",20603,1.46
2014,2,"Polk","county",20740,0.96
2015,2,"Polk","county",20828,0.96
2016,2,"Polk","county",21030,0.95
2017,2,"Polk","county",21154,0.95
2011,5,"Randolph","county",142901,0.35
2012,6,"Randolph","county",142594,0.42
2013,5,"Randolph","county",142561,0.35
2014,7,"Randolph","county",143079,0.49
2015,6,"Randolph","county",142943,0.42
2016,6,"Randolph","county",143711,0.42
2017,11,"Randolph","county",144672,0.76
2011,0,"Richmond","county",46459,0
2012,1,"Richmond","county",46258,0.22
2013,1,"Richmond","county",46041,0.22
2014,3,"Richmond","county",45545,0.66
2015,2,"Richmond","county",45353,0.44
2016,1,"Richmond","county",44912,0.22
2017,3,"Richmond","county",44892,0.67
2011,6,"Robeson","county",134651,0.45
2012,8,"Robeson","county",134433,0.6
2013,20,"Robeson","county",134010,1.49
2014,22,"Robeson","county",133567,1.65
2015,20,"Robeson","county",133375,1.5
2016,17,"Robeson","county",132657,1.28
2017,18,"Robeson","county",132020,1.36
2011,5,"Rockingham","county",93558,0.53
2012,4,"Rockingham","county",92873,0.43
2013,5,"Rockingham","county",92254,0.54
2014,6,"Rockingham","county",92543,0.65
2015,6,"Rockingham","county",92084,0.65
2016,5,"Rockingham","county",91891,0.54
2017,3,"Rockingham","county",91790,0.33
2011,2,"Rowan","county",138309,0.14
2012,1,"Rowan","county",138242,0.07
2013,3,"Rowan","county",138666,0.22
2014,6,"Rowan","county",138710,0.43
2015,6,"Rowan","county",140122,0.43
2016,6,"Rowan","county",140970,0.43
2017,11,"Rowan","county",141917,0.78
2011,3,"Rutherford","county",68392,0.44
2012,4,"Rutherford","county",67932,0.59
2013,4,"Rutherford","county",67807,0.59
2014,4,"Rutherford","county",67606,0.59
2015,5,"Rutherford","county",67617,0.74
2016,5,"Rutherford","county",67703,0.74
2017,4,"Rutherford","county",67796,0.59
2011,2,"Sampson","county",63746,0.31
2012,3,"Sampson","county",64151,0.47
2013,4,"Sampson","county",64313,0.62
2014,3,"Sampson","county",64398,0.47
2015,3,"Sampson","county",63993,0.47
2016,4,"Sampson","county",63499,0.63
2017,3,"Sampson","county",63143,0.48
2011,5,"Scotland","county",36029,1.39
2012,4,"Scotland","county",36366,1.1
2013,6,"Scotland","county",36223,1.66
2014,7,"Scotland","county",36058,1.94
2015,7,"Scotland","county",35821,1.95
2016,6,"Scotland","county",35789,1.68
2017,6,"Scotland","county",35686,1.68
2011,6,"Stanly","county",60936,0.98
2012,5,"Stanly","county",60477,0.83
2013,4,"Stanly","county",60612,0.66
2014,5,"Stanly","county",61056,0.82
2015,6,"Stanly","county",61234,0.98
2016,6,"Stanly","county",61751,0.97
2017,6,"Stanly","county",62443,0.96
2011,0,"Stokes","county",47551,0
2012,0,"Stokes","county",47068,0
2013,0,"Stokes","county",46731,0
2014,0,"Stokes","county",46786,0
2015,0,"Stokes","county",46763,0
2016,1,"Stokes","county",46751,0.21
2017,0,"Stokes","county",46728,0
2011,7,"Surry","county",73575,0.95
2012,7,"Surry","county",73718,0.95
2013,5,"Surry","county",73344,0.68
2014,6,"Surry","county",73834,0.81
2015,7,"Surry","county",73195,0.96
2016,6,"Surry","county",72843,0.82
2017,7,"Surry","county",72843,0.96
2011,1,"Swain","county",14263,0.7
2012,0,"Swain","county",14494,0
2013,1,"Swain","county",14590,0.69
2014,1,"Swain","county",14831,0.67
2015,1,"Swain","county",14953,0.67
2016,3,"Swain","county",14852,2.02
2017,2,"Swain","county",14999,1.33
2011,1,"Transylvania","county",33275,0.3
2012,2,"Transylvania","county",33022,0.61
2013,4,"Transylvania","county",33220,1.2
2014,4,"Transylvania","county",33428,1.2
2015,2,"Transylvania","county",33745,0.59
2016,1,"Transylvania","county",34139,0.29
2017,2,"Transylvania","county",34464,0.58
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,5,"Union","county",205717,0.24
2012,5,"Union","county",207872,0.24
2013,7,"Union","county",211539,0.33
2014,9,"Union","county",215933,0.42
2015,10,"Union","county",219992,0.45
2016,10,"Union","county",223915,0.45
2017,12,"Union","county",228171,0.53
2011,2,"Vance","county",45558,0.44
2012,4,"Vance","county",45530,0.88
2013,3,"Vance","county",45056,0.67
2014,5,"Vance","county",45077,1.11
2015,4,"Vance","county",45097,0.89
2016,5,"Vance","county",44945,1.11
2017,5,"Vance","county",44862,1.11
2011,53,"Wake","county",925938,0.57
2012,58,"Wake","county",945603,0.61
2013,61,"Wake","county",964616,0.63
2014,80,"Wake","county",985310,0.81
2015,87,"Wake","county",1007631,0.86
2016,94,"Wake","county",1026748,0.92
