"year","total","region","type","population","providerRate"
2011,1,"Wayne","county",123710,0.08
2012,1,"Wayne","county",124915,0.08
2013,4,"Wayne","county",125101,0.32
2014,2,"Wayne","county",125681,0.16
2015,2,"Wayne","county",124984,0.16
2016,2,"Wayne","county",124808,0.16
2017,1,"Wayne","county",124945,0.08
2011,0,"Wilkes","county",69592,0
2012,0,"Wilkes","county",69755,0
2013,1,"Wilkes","county",69754,0.14
2014,0,"Wilkes","county",69883,0
2015,0,"Wilkes","county",69663,0
2016,0,"Wilkes","county",70027,0
2017,0,"Wilkes","county",70536,0
2011,0,"Wilson","county",81380,0
2012,0,"Wilson","county",81796,0
2013,0,"Wilson","county",81397,0
2014,0,"Wilson","county",81410,0
2015,0,"Wilson","county",81689,0
2016,0,"Wilson","county",81758,0
2017,0,"Wilson","county",82035,0
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,217,"North Carolina","state",9669244,0.22
2012,229,"North Carolina","state",9765229,0.23
2013,323,"North Carolina","state",9861952,0.33
2014,306,"North Carolina","state",9953687,0.31
2015,307,"North Carolina","state",10056683,0.31
2016,322,"North Carolina","state",10155942,0.32
2017,316,"North Carolina","state",10272692,0.31
