"year","total","region","type","population","providerRate"
2015,1,"Granville","county",58547,0.17
2016,2,"Granville","county",59433,0.34
2017,2,"Granville","county",59975,0.33
2011,0,"Greene","county",21489,0
2012,0,"Greene","county",21363,0
2013,0,"Greene","county",21073,0
2014,0,"Greene","county",21286,0
2015,0,"Greene","county",21158,0
2016,0,"Greene","county",21421,0
2017,0,"Greene","county",21522,0
2011,30,"Guilford","county",495231,0.61
2012,27,"Guilford","county",502190,0.54
2013,27,"Guilford","county",507419,0.53
2014,27,"Guilford","county",512273,0.53
2015,25,"Guilford","county",517124,0.48
2016,27,"Guilford","county",520230,0.52
2017,28,"Guilford","county",523962,0.53
2011,4,"Halifax","county",54397,0.74
2012,2,"Halifax","county",54237,0.37
2013,3,"Halifax","county",53705,0.56
2014,3,"Halifax","county",53190,0.56
2015,4,"Halifax","county",52423,0.76
2016,3,"Halifax","county",52160,0.58
2017,4,"Halifax","county",51815,0.77
2011,3,"Harnett","county",118615,0.25
2012,3,"Harnett","county",121264,0.25
2013,2,"Harnett","county",123316,0.16
2014,1,"Harnett","county",125730,0.08
2015,1,"Harnett","county",127127,0.08
2016,2,"Harnett","county",128783,0.16
2017,2,"Harnett","county",130847,0.15
2011,4,"Haywood","county",59684,0.67
2012,4,"Haywood","county",59291,0.67
2013,5,"Haywood","county",59674,0.84
2014,4,"Haywood","county",59913,0.67
2015,4,"Haywood","county",60631,0.66
2016,5,"Haywood","county",61771,0.81
2017,4,"Haywood","county",62277,0.64
2011,7,"Henderson","county",108448,0.65
2012,8,"Henderson","county",108183,0.74
2013,6,"Henderson","county",109287,0.55
2014,9,"Henderson","county",110897,0.81
2015,10,"Henderson","county",112511,0.89
2016,8,"Henderson","county",114385,0.7
2017,10,"Henderson","county",116173,0.86
2011,2,"Hertford","county",24466,0.82
2012,2,"Hertford","county",24451,0.82
2013,2,"Hertford","county",24621,0.81
2014,2,"Hertford","county",24578,0.81
2015,2,"Hertford","county",24426,0.82
2016,2,"Hertford","county",24038,0.83
2017,2,"Hertford","county",23947,0.84
2011,0,"Hoke","county",49065,0
2012,0,"Hoke","county",50036,0
2013,0,"Hoke","county",50672,0
2014,0,"Hoke","county",50982,0
2015,0,"Hoke","county",51776,0
2016,0,"Hoke","county",52214,0
2017,0,"Hoke","county",53343,0
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2011,13,"Iredell","county",161522,0.8
2012,13,"Iredell","county",163043,0.8
2013,16,"Iredell","county",164974,0.97
2014,13,"Iredell","county",167157,0.78
2015,11,"Iredell","county",170230,0.65
2016,10,"Iredell","county",173391,0.58
2017,11,"Iredell","county",176563,0.62
2011,2,"Jackson","county",40606,0.49
2012,1,"Jackson","county",40788,0.25
2013,3,"Jackson","county",40810,0.74
2014,3,"Jackson","county",41039,0.73
2015,2,"Jackson","county",41597,0.48
2016,3,"Jackson","county",42574,0.7
2017,2,"Jackson","county",43116,0.46
2011,5,"Johnston","county",172570,0.29
2012,5,"Johnston","county",174839,0.29
2013,5,"Johnston","county",177308,0.28
2014,6,"Johnston","county",180048,0.33
2015,6,"Johnston","county",184519,0.33
2016,5,"Johnston","county",189460,0.26
2017,5,"Johnston","county",194705,0.26
2011,0,"Jones","county",10327,0
2012,0,"Jones","county",10615,0
2013,0,"Jones","county",10554,0
2014,0,"Jones","county",10468,0
2015,0,"Jones","county",10423,0
2016,0,"Jones","county",10354,0
2017,0,"Jones","county",10356,0
2011,3,"Lee","county",58304,0.51
2012,3,"Lee","county",59111,0.51
2013,3,"Lee","county",59344,0.51
2014,3,"Lee","county",59194,0.51
2015,2,"Lee","county",58908,0.34
2016,2,"Lee","county",59244,0.34
2017,2,"Lee","county",59337,0.34
2011,2,"Lenoir","county",59314,0.34
2012,4,"Lenoir","county",59401,0.67
2013,2,"Lenoir","county",59046,0.34
2014,4,"Lenoir","county",58830,0.68
2015,4,"Lenoir","county",58338,0.69
2016,5,"Lenoir","county",57587,0.87
2017,3,"Lenoir","county",57477,0.52
2011,3,"Lincoln","county",79026,0.38
2012,2,"Lincoln","county",79267,0.25
2013,1,"Lincoln","county",79745,0.13
2014,2,"Lincoln","county",80202,0.25
2015,3,"Lincoln","county",81397,0.37
2016,3,"Lincoln","county",82033,0.37
2017,3,"Lincoln","county",83251,0.36
2011,5,"Macon","county",34459,1.45
2012,4,"Macon","county",33985,1.18
2013,2,"Macon","county",34151,0.59
2014,1,"Macon","county",34428,0.29
2015,3,"Macon","county",34771,0.86
2016,3,"Macon","county",35047,0.86
2017,1,"Macon","county",35413,0.28
2011,0,"Madison","county",21193,0
2012,0,"Madison","county",21192,0
2013,0,"Madison","county",21372,0
2014,0,"Madison","county",21584,0
2015,0,"Madison","county",21663,0
2016,0,"Madison","county",21979,0
2017,0,"Madison","county",22240,0
2011,2,"Martin","county",24083,0.83
2012,2,"Martin","county",24020,0.83
2013,0,"Martin","county",23750,0
2014,0,"Martin","county",23714,0
2015,0,"Martin","county",23746,0
2016,1,"Martin","county",23606,0.42
2017,1,"Martin","county",23510,0.43
2011,3,"McDowell","county",45462,0.66
2012,3,"McDowell","county",45288,0.66
2013,2,"McDowell","county",45231,0.44
2014,1,"McDowell","county",45320,0.22
2015,1,"McDowell","county",45370,0.22
2016,2,"McDowell","county",45510,0.44
2017,2,"McDowell","county",45716,0.44
2011,72,"Mecklenburg","county",940697,0.77
2012,71,"Mecklenburg","county",963165,0.74
2013,69,"Mecklenburg","county",991867,0.7
2014,67,"Mecklenburg","county",1013199,0.66
2015,64,"Mecklenburg","county",1035605,0.62
2016,67,"Mecklenburg","county",1053545,0.64
2017,74,"Mecklenburg","county",1077301,0.69
2011,1,"Mitchell","county",15501,0.65
2012,1,"Mitchell","county",15396,0.65
2013,1,"Mitchell","county",15407,0.65
2014,2,"Mitchell","county",15825,1.26
2015,1,"Mitchell","county",15335,0.65
2016,2,"Mitchell","county",15266,1.31
2017,1,"Mitchell","county",15237,0.66
2011,0,"Montgomery","county",27864,0
2012,0,"Montgomery","county",27914,0
2013,0,"Montgomery","county",27768,0
2014,0,"Montgomery","county",27820,0
2015,0,"Montgomery","county",27826,0
2016,0,"Montgomery","county",27768,0
2017,0,"Montgomery","county",27865,0
2011,7,"Moore","county",89395,0.78
2012,9,"Moore","county",90707,0.99
2013,6,"Moore","county",91937,0.65
2014,6,"Moore","county",93078,0.64
2015,7,"Moore","county",94492,0.74
2016,6,"Moore","county",96102,0.62
2017,6,"Moore","county",97597,0.61
2011,7,"Nash","county",96122,0.73
2012,7,"Nash","county",95533,0.73
2013,6,"Nash","county",94744,0.63
2014,6,"Nash","county",94525,0.63
2015,7,"Nash","county",94370,0.74
2016,6,"Nash","county",94421,0.64
2017,8,"Nash","county",94365,0.85
2011,19,"New Hanover","county",206774,0.92
2012,16,"New Hanover","county",209964,0.76
2013,17,"New Hanover","county",213809,0.8
2014,17,"New Hanover","county",216955,0.78
2015,18,"New Hanover","county",220231,0.82
2016,19,"New Hanover","county",223608,0.85
2017,20,"New Hanover","county",227261,0.88
2011,0,"Northampton","county",21844,0
2012,0,"Northampton","county",21514,0
2013,0,"Northampton","county",21244,0
2014,0,"Northampton","county",21233,0
2015,0,"Northampton","county",21073,0
2016,0,"Northampton","county",20788,0
2017,0,"Northampton","county",20709,0
2011,8,"Onslow","county",184228,0.43
2012,7,"Onslow","county",191030,0.37
2013,6,"Onslow","county",193925,0.31
2014,4,"Onslow","county",193204,0.21
2015,5,"Onslow","county",194636,0.26
2016,4,"Onslow","county",193914,0.21
2017,4,"Onslow","county",195621,0.2
2011,33,"Orange","county",135776,2.43
2012,22,"Orange","county",138575,1.59
2013,35,"Orange","county",139694,2.51
2014,32,"Orange","county",139933,2.29
2015,30,"Orange","county",140144,2.14
2016,34,"Orange","county",140853,2.41
2017,31,"Orange","county",142365,2.18
2011,0,"Pamlico","county",13214,0
2012,0,"Pamlico","county",13190,0
2013,0,"Pamlico","county",13071,0
2014,0,"Pamlico","county",13137,0
2015,0,"Pamlico","county",13174,0
2016,0,"Pamlico","county",13336,0
2017,0,"Pamlico","county",13268,0
2011,6,"Pasquotank","county",40438,1.48
2012,5,"Pasquotank","county",39941,1.25
2013,5,"Pasquotank","county",39458,1.27
2014,5,"Pasquotank","county",39691,1.26
2015,4,"Pasquotank","county",39731,1.01
2016,8,"Pasquotank","county",40284,1.99
2017,8,"Pasquotank","county",40598,1.97
2011,2,"Pender","county",53437,0.37
2012,2,"Pender","county",54390,0.37
2013,2,"Pender","county",55568,0.36
2014,2,"Pender","county",56533,0.35
2015,1,"Pender","county",57941,0.17
2016,1,"Pender","county",59459,0.17
2017,0,"Pender","county",60999,0
2011,0,"Perquimans","county",13537,0
2012,0,"Perquimans","county",13660,0
2013,0,"Perquimans","county",13771,0
2014,0,"Perquimans","county",13638,0
2015,0,"Perquimans","county",13648,0
2016,0,"Perquimans","county",13561,0
2017,0,"Perquimans","county",13546,0
2011,2,"Person","county",39700,0.5
2012,2,"Person","county",39197,0.51
2013,2,"Person","county",39192,0.51
2014,2,"Person","county",39265,0.51
2015,3,"Person","county",39574,0.76
2016,2,"Person","county",39728,0.5
2017,2,"Person","county",39868,0.5
2011,27,"Pitt","county",170263,1.59
2012,28,"Pitt","county",172618,1.62
2013,21,"Pitt","county",173879,1.21
2014,21,"Pitt","county",174424,1.2
2015,19,"Pitt","county",175532,1.08
2016,20,"Pitt","county",175885,1.14
2017,22,"Pitt","county",176424,1.25
2011,1,"Polk","county",20453,0.49
2012,2,"Polk","county",20262,0.99
2013,2,"Polk","county",20603,0.97
2014,2,"Polk","county",20740,0.96
2015,2,"Polk","county",20828,0.96
2016,3,"Polk","county",21030,1.43
2017,3,"Polk","county",21154,1.42
2011,6,"Randolph","county",142901,0.42
2012,6,"Randolph","county",142594,0.42
2013,4,"Randolph","county",142561,0.28
2014,5,"Randolph","county",143079,0.35
2015,6,"Randolph","county",142943,0.42
2016,6,"Randolph","county",143711,0.42
2017,5,"Randolph","county",144672,0.35
2011,3,"Richmond","county",46459,0.65
2012,1,"Richmond","county",46258,0.22
2013,0,"Richmond","county",46041,0
2014,1,"Richmond","county",45545,0.22
2015,1,"Richmond","county",45353,0.22
2016,1,"Richmond","county",44912,0.22
2017,1,"Richmond","county",44892,0.22
2011,4,"Robeson","county",134651,0.3
2012,4,"Robeson","county",134433,0.3
2013,5,"Robeson","county",134010,0.37
2014,5,"Robeson","county",133567,0.37
2015,6,"Robeson","county",133375,0.45
2016,4,"Robeson","county",132657,0.3
2017,6,"Robeson","county",132020,0.45
2011,5,"Rockingham","county",93558,0.53
2012,6,"Rockingham","county",92873,0.65
2013,5,"Rockingham","county",92254,0.54
2014,6,"Rockingham","county",92543,0.65
2015,7,"Rockingham","county",92084,0.76
2016,5,"Rockingham","county",91891,0.54
2017,4,"Rockingham","county",91790,0.44
2011,5,"Rowan","county",138309,0.36
2012,6,"Rowan","county",138242,0.43
2013,3,"Rowan","county",138666,0.22
2014,4,"Rowan","county",138710,0.29
2015,5,"Rowan","county",140122,0.36
2016,4,"Rowan","county",140970,0.28
2017,4,"Rowan","county",141917,0.28
2011,3,"Rutherford","county",68392,0.44
2012,3,"Rutherford","county",67932,0.44
2013,3,"Rutherford","county",67807,0.44
2014,2,"Rutherford","county",67606,0.3
2015,3,"Rutherford","county",67617,0.44
2016,4,"Rutherford","county",67703,0.59
2017,3,"Rutherford","county",67796,0.44
2011,2,"Sampson","county",63746,0.31
2012,2,"Sampson","county",64151,0.31
2013,1,"Sampson","county",64313,0.16
2014,1,"Sampson","county",64398,0.16
2015,4,"Sampson","county",63993,0.63
2016,4,"Sampson","county",63499,0.63
2017,5,"Sampson","county",63143,0.79
2011,2,"Scotland","county",36029,0.56
2012,3,"Scotland","county",36366,0.82
2013,4,"Scotland","county",36223,1.1
2014,5,"Scotland","county",36058,1.39
2015,6,"Scotland","county",35821,1.67
2016,5,"Scotland","county",35789,1.4
2017,4,"Scotland","county",35686,1.12
2011,3,"Stanly","county",60936,0.49
2012,4,"Stanly","county",60477,0.66
2013,4,"Stanly","county",60612,0.66
2014,4,"Stanly","county",61056,0.66
2015,5,"Stanly","county",61234,0.82
2016,5,"Stanly","county",61751,0.81
2017,5,"Stanly","county",62443,0.8
2011,0,"Stokes","county",47551,0
2012,0,"Stokes","county",47068,0
2013,0,"Stokes","county",46731,0
2014,0,"Stokes","county",46786,0
2015,0,"Stokes","county",46763,0
2016,0,"Stokes","county",46751,0
2017,0,"Stokes","county",46728,0
2011,5,"Surry","county",73575,0.68
2012,5,"Surry","county",73718,0.68
2013,4,"Surry","county",73344,0.55
2014,4,"Surry","county",73834,0.54
2015,4,"Surry","county",73195,0.55
2016,4,"Surry","county",72843,0.55
2017,5,"Surry","county",72843,0.69
2011,0,"Swain","county",14263,0
2012,0,"Swain","county",14494,0
2013,0,"Swain","county",14590,0
2014,1,"Swain","county",14831,0.67
2015,1,"Swain","county",14953,0.67
2016,1,"Swain","county",14852,0.67
2017,1,"Swain","county",14999,0.67
2011,3,"Transylvania","county",33275,0.9
2012,4,"Transylvania","county",33022,1.21
2013,3,"Transylvania","county",33220,0.9
2014,3,"Transylvania","county",33428,0.9
2015,2,"Transylvania","county",33745,0.59
2016,4,"Transylvania","county",34139,1.17
2017,2,"Transylvania","county",34464,0.58
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,7,"Union","county",205717,0.34
2012,6,"Union","county",207872,0.29
2013,8,"Union","county",211539,0.38
2014,9,"Union","county",215933,0.42
2015,8,"Union","county",219992,0.36
2016,5,"Union","county",223915,0.22
2017,6,"Union","county",228171,0.26
2011,3,"Vance","county",45558,0.66
2012,4,"Vance","county",45530,0.88
2013,3,"Vance","county",45056,0.67
2014,3,"Vance","county",45077,0.67
2015,3,"Vance","county",45097,0.67
2016,3,"Vance","county",44945,0.67
2017,3,"Vance","county",44862,0.67
2011,59,"Wake","county",925938,0.64
2012,54,"Wake","county",945603,0.57
2013,44,"Wake","county",964616,0.46
2014,44,"Wake","county",985310,0.45
