"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2014,334,"Greensboro","ahec",1163764,2.87,0.6228,0.2395,0.0419
2015,351,"Greensboro","ahec",1173064,2.99,0.6382,0.2735,0.0484
2016,332,"Greensboro","ahec",1180482,2.81,0.6205,0.2831,0.0452
2017,337,"Greensboro","ahec",1190264,2.83,0.6291,0.3086,0.0445
2000,125,"Mountain","ahec",672306,1.86,0.432,0.088,0.024
2001,133,"Mountain","ahec",681837,1.95,0.4286,0.0827,0.0226
2002,144,"Mountain","ahec",692197,2.08,0.4514,0.0833,0.0208
2003,148,"Mountain","ahec",702555,2.11,0.473,0.0811,0.027
2004,151,"Mountain","ahec",703634,2.15,0.4901,0.0861,0.0265
2005,161,"Mountain","ahec",709033,2.27,0.5155,0.1056,0.0248
2006,173,"Mountain","ahec",717342,2.41,0.4913,0.1156,0.0116
2007,170,"Mountain","ahec",706233,2.41,0.4765,0.1353,0.0059
2008,184,"Mountain","ahec",732921,2.51,0.5217,0.1467,0.0109
2009,191,"Mountain","ahec",739965,2.58,0.5288,0.1832,0.0157
2010,201,"Mountain","ahec",761986,2.64,0.5522,0.209,0.01
2011,207,"Mountain","ahec",770362,2.69,0.5507,0.2222,0.0145
2012,204,"Mountain","ahec",769642,2.65,0.549,0.2402,0.0098
2013,210,"Mountain","ahec",776064,2.71,0.5429,0.2714,0.0095
2014,211,"Mountain","ahec",781867,2.7,0.5403,0.2891,0.0142
2015,218,"Mountain","ahec",789383,2.76,0.5367,0.289,0.0092
2016,218,"Mountain","ahec",799550,2.73,0.5413,0.3119,0.0092
2017,228,"Mountain","ahec",807857,2.82,0.5482,0.3202,0.0132
2000,195,"Northwest","ahec",1395832,1.4,0.3897,0.0564,0.0359
2001,199,"Northwest","ahec",1416307,1.41,0.407,0.0653,0.0452
2002,198,"Northwest","ahec",1437391,1.38,0.4192,0.0657,0.0556
2003,205,"Northwest","ahec",1458480,1.41,0.4439,0.078,0.0439
2004,196,"Northwest","ahec",1459487,1.34,0.4235,0.0663,0.0459
2005,202,"Northwest","ahec",1464768,1.38,0.4257,0.0693,0.0396
2006,203,"Northwest","ahec",1484611,1.37,0.4187,0.0739,0.0443
2007,212,"Northwest","ahec",1504826,1.41,0.4198,0.0991,0.0425
2008,213,"Northwest","ahec",1524295,1.4,0.4601,0.0986,0.0376
2009,213,"Northwest","ahec",1546737,1.38,0.4742,0.1033,0.0329
2010,210,"Northwest","ahec",1558340,1.35,0.4619,0.1143,0.0333
2011,216,"Northwest","ahec",1563589,1.38,0.4676,0.1389,0.037
2012,219,"Northwest","ahec",1566740,1.4,0.4703,0.2009,0.032
2013,228,"Northwest","ahec",1571258,1.45,0.5,0.2325,0.0307
2014,214,"Northwest","ahec",1579059,1.36,0.5374,0.2103,0.0467
2015,233,"Northwest","ahec",1586703,1.47,0.5494,0.2318,0.0386
2016,213,"Northwest","ahec",1598199,1.33,0.5352,0.2488,0.0469
2017,220,"Northwest","ahec",1610400,1.37,0.5273,0.2591,0.0455
2000,55,"South East","ahec",378344,1.45,0.4182,0.0545,0.0182
2001,56,"South East","ahec",387182,1.45,0.4464,0.0536,0.0357
2002,59,"South East","ahec",395768,1.49,0.4915,0.0678,0.0339
2003,62,"South East","ahec",404351,1.53,0.5,0.0645,0.0484
2004,61,"South East","ahec",408125,1.49,0.5082,0.0492,0.0492
2005,64,"South East","ahec",418333,1.53,0.5156,0.0469,0.0469
2006,74,"South East","ahec",435180,1.7,0.527,0.027,0.0676
2007,76,"South East","ahec",447385,1.7,0.5395,0.0263,0.0658
2008,80,"South East","ahec",455190,1.76,0.5625,0.0625,0.075
2009,80,"South East","ahec",464312,1.72,0.5375,0.1,0.075
2010,79,"South East","ahec",481052,1.64,0.519,0.1392,0.0633
2011,83,"South East","ahec",487484,1.7,0.5181,0.1446,0.0602
2012,85,"South East","ahec",494872,1.72,0.5529,0.1882,0.0471
2013,84,"South East","ahec",502936,1.67,0.5595,0.1905,0.0476
2014,84,"South East","ahec",509080,1.65,0.5714,0.1667,0.0238
2015,87,"South East","ahec",518781,1.68,0.6092,0.2184,0.0345
2016,88,"South East","ahec",527596,1.67,0.6023,0.2386,0.0227
2017,91,"South East","ahec",536440,1.7,0.6154,0.2747,0.022
2000,53,"Southern Regional","ahec",800743,0.66,0.4528,0,0.0943
2001,56,"Southern Regional","ahec",805745,0.7,0.4821,0.0179,0.0893
2002,60,"Southern Regional","ahec",819180,0.73,0.45,0.0333,0.1
2003,65,"Southern Regional","ahec",832613,0.78,0.4615,0.0308,0.0923
2004,55,"Southern Regional","ahec",836143,0.66,0.4909,0.0364,0.1091
2005,64,"Southern Regional","ahec",842634,0.76,0.5156,0.0313,0.1094
2006,66,"Southern Regional","ahec",844402,0.78,0.5,0.0758,0.1212
2007,69,"Southern Regional","ahec",856935,0.81,0.4928,0.0725,0.1159
2008,70,"Southern Regional","ahec",868197,0.81,0.5143,0.0714,0.1429
2009,71,"Southern Regional","ahec",879444,0.81,0.5211,0.1127,0.1408
2010,78,"Southern Regional","ahec",888443,0.88,0.5256,0.1154,0.141
2011,81,"Southern Regional","ahec",900751,0.9,0.5309,0.1481,0.1358
2012,81,"Southern Regional","ahec",909169,0.89,0.5556,0.1728,0.1852
2013,86,"Southern Regional","ahec",914274,0.94,0.5814,0.1977,0.1744
2014,85,"Southern Regional","ahec",913874,0.93,0.5529,0.2118,0.1882
2015,90,"Southern Regional","ahec",915808,0.98,0.5667,0.2111,0.1778
2016,96,"Southern Regional","ahec",918447,1.05,0.6146,0.1979,0.1667
2017,106,"Southern Regional","ahec",921525,1.15,0.6226,0.1887,0.1604
2000,428,"Wake AHEC","ahec",1216472,3.52,0.5467,0.0421,0.0584
2001,449,"Wake AHEC","ahec",1261899,3.56,0.5501,0.0423,0.0579
2002,465,"Wake AHEC","ahec",1296091,3.59,0.5699,0.0344,0.071
2003,494,"Wake AHEC","ahec",1330283,3.71,0.581,0.0385,0.0749
2004,490,"Wake AHEC","ahec",1360676,3.6,0.5878,0.0531,0.0776
2005,516,"Wake AHEC","ahec",1395041,3.7,0.5891,0.0562,0.0853
2006,544,"Wake AHEC","ahec",1454152,3.74,0.5919,0.0496,0.0974
2007,568,"Wake AHEC","ahec",1514267,3.75,0.6039,0.0546,0.1004
2008,577,"Wake AHEC","ahec",1560428,3.7,0.6135,0.0572,0.0901
2009,606,"Wake AHEC","ahec",1604088,3.78,0.6221,0.066,0.0891
2010,637,"Wake AHEC","ahec",1631633,3.9,0.6342,0.0754,0.0848
2011,661,"Wake AHEC","ahec",1657781,3.99,0.646,0.0938,0.0832
2012,687,"Wake AHEC","ahec",1686053,4.07,0.6565,0.1179,0.0771
2013,699,"Wake AHEC","ahec",1712629,4.08,0.6609,0.1459,0.0787
2014,724,"Wake AHEC","ahec",1742928,4.15,0.674,0.1616,0.0787
2015,774,"Wake AHEC","ahec",1776174,4.36,0.6873,0.1757,0.0736
2016,758,"Wake AHEC","ahec",1806644,4.2,0.6953,0.1755,0.0699
2017,782,"Wake AHEC","ahec",1840349,4.25,0.6918,0.2033,0.0716
2000,9,"Alamance","county",130800,0.69,0.4444,0.1111,0
2001,9,"Alamance","county",133598,0.67,0.4444,0.1111,0
2002,10,"Alamance","county",136034,0.74,0.5,0.2,0
2003,9,"Alamance","county",138471,0.65,0.5556,0.2222,0
2004,9,"Alamance","county",138754,0.65,0.5556,0.2222,0
2005,9,"Alamance","county",138788,0.65,0.5556,0.2222,0
2006,11,"Alamance","county",139786,0.79,0.4545,0.1818,0
2007,11,"Alamance","county",143154,0.77,0.4545,0.1818,0
2008,9,"Alamance","county",146025,0.62,0.4444,0.1111,0
2009,8,"Alamance","county",148361,0.54,0.5,0.125,0
2010,8,"Alamance","county",151745,0.53,0.5,0.125,0
2011,8,"Alamance","county",152531,0.52,0.5,0.25,0
2012,9,"Alamance","county",153029,0.59,0.4444,0.3333,0
2013,9,"Alamance","county",153595,0.59,0.4444,0.3333,0
2014,7,"Alamance","county",155789,0.45,0.5714,0.2857,0
2015,10,"Alamance","county",157522,0.63,0.7,0.2,0
2016,11,"Alamance","county",159054,0.69,0.7273,0.2727,0
2017,11,"Alamance","county",161076,0.68,0.7273,0.5455,0
2000,0,"Alexander","county",33603,0,-9,-9,-9
2001,0,"Alexander","county",33961,0,-9,-9,-9
2002,0,"Alexander","county",34626,0,-9,-9,-9
2003,0,"Alexander","county",35292,0,-9,-9,-9
2004,0,"Alexander","county",35165,0,-9,-9,-9
2005,1,"Alexander","county",35545,0.28,-9,-9,-9
2006,2,"Alexander","county",36296,0.55,-9,-9,-9
2007,3,"Alexander","county",36656,0.82,-9,-9,-9
2008,4,"Alexander","county",36957,1.08,-9,-9,-9
2009,3,"Alexander","county",37318,0.8,-9,-9,-9
2010,2,"Alexander","county",37254,0.54,-9,-9,-9
2011,2,"Alexander","county",37528,0.53,-9,-9,-9
2012,2,"Alexander","county",37389,0.53,-9,-9,-9
2013,2,"Alexander","county",37436,0.53,-9,-9,-9
2014,1,"Alexander","county",37832,0.26,-9,-9,-9
2015,1,"Alexander","county",37952,0.26,-9,-9,-9
2016,0,"Alexander","county",38284,0,-9,-9,-9
2017,0,"Alexander","county",38452,0,-9,-9,-9
2000,0,"Alleghany","county",10677,0,-9,-9,-9
2001,0,"Alleghany","county",10754,0,-9,-9,-9
2002,0,"Alleghany","county",10866,0,-9,-9,-9
2003,0,"Alleghany","county",10978,0,-9,-9,-9
2004,0,"Alleghany","county",10912,0,-9,-9,-9
2005,0,"Alleghany","county",10913,0,-9,-9,-9
2006,0,"Alleghany","county",11000,0,-9,-9,-9
2007,0,"Alleghany","county",11088,0,-9,-9,-9
2008,0,"Alleghany","county",11075,0,-9,-9,-9
2009,0,"Alleghany","county",11227,0,-9,-9,-9
2010,0,"Alleghany","county",11171,0,-9,-9,-9
2011,0,"Alleghany","county",11069,0,-9,-9,-9
2012,0,"Alleghany","county",10971,0,-9,-9,-9
2013,0,"Alleghany","county",11052,0,-9,-9,-9
2014,1,"Alleghany","county",11099,0.9,-9,-9,-9
2015,1,"Alleghany","county",11190,0.89,-9,-9,-9
2016,1,"Alleghany","county",11202,0.89,-9,-9,-9
2017,1,"Alleghany","county",11233,0.89,-9,-9,-9
2000,0,"Anson","county",25275,0,-9,-9,-9
2001,0,"Anson","county",25323,0,-9,-9,-9
2002,0,"Anson","county",25496,0,-9,-9,-9
2003,0,"Anson","county",25671,0,-9,-9,-9
2004,0,"Anson","county",25384,0,-9,-9,-9
2005,0,"Anson","county",25848,0,-9,-9,-9
2006,1,"Anson","county",25372,0.39,-9,-9,-9
2007,3,"Anson","county",25332,1.18,-9,-9,-9
2008,2,"Anson","county",25368,0.79,-9,-9,-9
2009,3,"Anson","county",25193,1.19,-9,-9,-9
2010,3,"Anson","county",26973,1.11,-9,-9,-9
2011,3,"Anson","county",25822,1.16,-9,-9,-9
2012,3,"Anson","county",26626,1.13,-9,-9,-9
2013,3,"Anson","county",26318,1.14,-9,-9,-9
2014,4,"Anson","county",26468,1.51,-9,-9,-9
2015,3,"Anson","county",26155,1.15,-9,-9,-9
2016,3,"Anson","county",25628,1.17,-9,-9,-9
2017,3,"Anson","county",25626,1.17,-9,-9,-9
2000,1,"Ashe","county",24384,0.41,-9,-9,-9
2001,1,"Ashe","county",24799,0.4,-9,-9,-9
2002,1,"Ashe","county",24970,0.4,-9,-9,-9
2003,1,"Ashe","county",25142,0.4,-9,-9,-9
2004,3,"Ashe","county",25320,1.18,-9,-9,-9
2005,3,"Ashe","county",25279,1.19,-9,-9,-9
2006,3,"Ashe","county",25778,1.16,-9,-9,-9
2007,3,"Ashe","county",26003,1.15,-9,-9,-9
2008,4,"Ashe","county",26325,1.52,-9,-9,-9
2009,4,"Ashe","county",26498,1.51,-9,-9,-9
2010,4,"Ashe","county",27378,1.46,-9,-9,-9
2011,4,"Ashe","county",27423,1.46,-9,-9,-9
2012,5,"Ashe","county",27361,1.83,0.2,0.4,0
2013,5,"Ashe","county",27434,1.82,0.4,0.2,0
2014,3,"Ashe","county",27448,1.09,-9,-9,-9
2015,3,"Ashe","county",27332,1.1,-9,-9,-9
2016,2,"Ashe","county",27344,0.73,-9,-9,-9
2017,2,"Ashe","county",27218,0.73,-9,-9,-9
2000,3,"Avery","county",17167,1.75,-9,-9,-9
2001,2,"Avery","county",17706,1.13,-9,-9,-9
2002,2,"Avery","county",17844,1.12,-9,-9,-9
2003,2,"Avery","county",17980,1.11,-9,-9,-9
2004,2,"Avery","county",18221,1.1,-9,-9,-9
2005,2,"Avery","county",18195,1.1,-9,-9,-9
2006,2,"Avery","county",18174,1.1,-9,-9,-9
2007,2,"Avery","county",18292,1.09,-9,-9,-9
2008,3,"Avery","county",18429,1.63,-9,-9,-9
2009,3,"Avery","county",18301,1.64,-9,-9,-9
2010,2,"Avery","county",17812,1.12,-9,-9,-9
2011,2,"Avery","county",17834,1.12,-9,-9,-9
2012,1,"Avery","county",17764,0.56,-9,-9,-9
2013,2,"Avery","county",17872,1.12,-9,-9,-9
2014,1,"Avery","county",17895,0.56,-9,-9,-9
2015,1,"Avery","county",17816,0.56,-9,-9,-9
2016,1,"Avery","county",18098,0.55,-9,-9,-9
2017,1,"Avery","county",18072,0.55,-9,-9,-9
2000,0,"Beaufort","county",44958,0,-9,-9,-9
2001,0,"Beaufort","county",45340,0,-9,-9,-9
2002,0,"Beaufort","county",45566,0,-9,-9,-9
2003,0,"Beaufort","county",45792,0,-9,-9,-9
2004,0,"Beaufort","county",45816,0,-9,-9,-9
2005,0,"Beaufort","county",46077,0,-9,-9,-9
2006,0,"Beaufort","county",46344,0,-9,-9,-9
2007,0,"Beaufort","county",46070,0,-9,-9,-9
2008,1,"Beaufort","county",46600,0.21,-9,-9,-9
2009,1,"Beaufort","county",47401,0.21,-9,-9,-9
2010,1,"Beaufort","county",47929,0.21,-9,-9,-9
2011,1,"Beaufort","county",47854,0.21,-9,-9,-9
2012,1,"Beaufort","county",47901,0.21,-9,-9,-9
2013,1,"Beaufort","county",47777,0.21,-9,-9,-9
2014,2,"Beaufort","county",47717,0.42,-9,-9,-9
2015,2,"Beaufort","county",47829,0.42,-9,-9,-9
2016,2,"Beaufort","county",47610,0.42,-9,-9,-9
2017,2,"Beaufort","county",47547,0.42,-9,-9,-9
2000,0,"Bertie","county",19773,0,-9,-9,-9
2001,0,"Bertie","county",19857,0,-9,-9,-9
2002,0,"Bertie","county",19753,0,-9,-9,-9
2003,0,"Bertie","county",19649,0,-9,-9,-9
2004,0,"Bertie","county",19748,0,-9,-9,-9
2005,0,"Bertie","county",19700,0,-9,-9,-9
2006,0,"Bertie","county",19352,0,-9,-9,-9
2007,0,"Bertie","county",19971,0,-9,-9,-9
2008,1,"Bertie","county",20072,0.5,-9,-9,-9
2009,1,"Bertie","county",20104,0.5,-9,-9,-9
2010,1,"Bertie","county",21313,0.47,-9,-9,-9
2011,1,"Bertie","county",20890,0.48,-9,-9,-9
2012,1,"Bertie","county",20665,0.48,-9,-9,-9
2013,1,"Bertie","county",20595,0.49,-9,-9,-9
2014,0,"Bertie","county",20617,0,-9,-9,-9
2015,0,"Bertie","county",20533,0,-9,-9,-9
2016,0,"Bertie","county",19847,0,-9,-9,-9
2017,0,"Bertie","county",19881,0,-9,-9,-9
2000,1,"Bladen","county",32278,0.31,-9,-9,-9
2001,1,"Bladen","county",32416,0.31,-9,-9,-9
2002,1,"Bladen","county",32819,0.3,-9,-9,-9
2003,1,"Bladen","county",33222,0.3,-9,-9,-9
2004,1,"Bladen","county",33119,0.3,-9,-9,-9
2005,1,"Bladen","county",33204,0.3,-9,-9,-9
2006,1,"Bladen","county",32872,0.3,-9,-9,-9
2007,1,"Bladen","county",32500,0.31,-9,-9,-9
2008,1,"Bladen","county",32184,0.31,-9,-9,-9
2009,1,"Bladen","county",32046,0.31,-9,-9,-9
2010,1,"Bladen","county",35243,0.28,-9,-9,-9
2011,1,"Bladen","county",35148,0.28,-9,-9,-9
2012,1,"Bladen","county",35200,0.28,-9,-9,-9
2013,1,"Bladen","county",35209,0.28,-9,-9,-9
2014,1,"Bladen","county",35113,0.28,-9,-9,-9
2015,1,"Bladen","county",35011,0.29,-9,-9,-9
2016,1,"Bladen","county",34667,0.29,-9,-9,-9
2017,0,"Bladen","county",34393,0,-9,-9,-9
2000,2,"Brunswick","county",73143,0.27,-9,-9,-9
2001,2,"Brunswick","county",76892,0.26,-9,-9,-9
2002,2,"Brunswick","county",78822,0.25,-9,-9,-9
2003,3,"Brunswick","county",80751,0.37,-9,-9,-9
2004,3,"Brunswick","county",83787,0.36,-9,-9,-9
2005,3,"Brunswick","county",87715,0.34,-9,-9,-9
2006,7,"Brunswick","county",94964,0.74,0.7143,0.1429,0
2007,6,"Brunswick","county",99440,0.6,0.6667,0.1667,0
2008,4,"Brunswick","county",102877,0.39,-9,-9,-9
2009,4,"Brunswick","county",107135,0.37,-9,-9,-9
2010,5,"Brunswick","county",108176,0.46,0.8,0.2,0
2011,5,"Brunswick","county",110140,0.45,0.8,0.2,0
2012,6,"Brunswick","county",112597,0.53,0.6667,0.3333,0
2013,5,"Brunswick","county",115716,0.43,0.6,0.4,0
2014,5,"Brunswick","county",117834,0.42,0.6,0.4,0
2015,5,"Brunswick","county",123535,0.4,0.6,0.4,0
2016,7,"Brunswick","county",127750,0.55,0.5714,0.5714,0
2017,6,"Brunswick","county",131726,0.46,0.6667,0.8333,0
2000,78,"Buncombe","county",206330,3.78,0.4231,0.0769,0.0256
2001,82,"Buncombe","county",208593,3.93,0.4268,0.061,0.0244
2002,88,"Buncombe","county",212044,4.15,0.4659,0.0682,0.0227
2003,91,"Buncombe","county",215496,4.22,0.5055,0.0549,0.033
2004,98,"Buncombe","county",215468,4.55,0.5102,0.0816,0.0306
2005,104,"Buncombe","county",217423,4.78,0.5288,0.0962,0.0288
2006,117,"Buncombe","county",221327,5.29,0.5128,0.1111,0.0171
2007,112,"Buncombe","county",225609,4.96,0.5,0.1339,0.0089
2008,128,"Buncombe","county",227914,5.62,0.5469,0.1484,0.0156
2009,133,"Buncombe","county",230450,5.77,0.5489,0.1805,0.015
2010,135,"Buncombe","county",239179,5.64,0.563,0.1852,0.0148
2011,139,"Buncombe","county",243855,5.7,0.5612,0.2086,0.0144
2012,140,"Buncombe","county",245535,5.7,0.5571,0.2,0.0143
2013,142,"Buncombe","county",248872,5.71,0.5563,0.2465,0.0141
2014,148,"Buncombe","county",251275,5.89,0.5473,0.2635,0.0135
2015,154,"Buncombe","county",254836,6.04,0.5519,0.2597,0.0065
2016,158,"Buncombe","county",258406,6.11,0.5506,0.2975,0.0063
2017,162,"Buncombe","county",261532,6.19,0.5617,0.321,0.0062
2000,31,"Burke","county",89148,3.48,0.3226,0,0.0323
2001,32,"Burke","county",89028,3.59,0.3125,0,0.0313
2002,34,"Burke","county",90485,3.76,0.3235,0,0.0294
2003,36,"Burke","county",91943,3.92,0.3611,0.0278,0
2004,33,"Burke","county",89943,3.67,0.3333,0.0303,0
2005,37,"Burke","county",89077,4.15,0.3784,0.027,0
2006,34,"Burke","county",88664,3.83,0.3529,0.0588,0
2007,37,"Burke","county",88439,4.18,0.3784,0.0811,0
2008,30,"Burke","county",89274,3.36,0.3667,0.1,0
2009,30,"Burke","county",89669,3.35,0.4333,0.1,0
2010,25,"Burke","county",91008,2.75,0.4,0.12,0
2011,24,"Burke","county",90722,2.65,0.375,0.125,0
2012,25,"Burke","county",89977,2.78,0.4,0.16,0.04
2013,26,"Burke","county",89519,2.9,0.4231,0.1923,0.0385
2014,21,"Burke","county",89197,2.35,0.4762,0.2381,0
2015,21,"Burke","county",89114,2.36,0.5238,0.2857,0
2016,16,"Burke","county",89814,1.78,0.5625,0.3125,0
2017,18,"Burke","county",90246,1.99,0.5556,0.2778,0
2000,15,"Cabarrus","county",131063,1.14,0.2,0.0667,0
2001,16,"Cabarrus","county",136316,1.17,0.25,0.0625,0
2002,17,"Cabarrus","county",139811,1.22,0.3529,0.0588,0
2003,16,"Cabarrus","county",143306,1.12,0.375,0.0625,0
2004,16,"Cabarrus","county",146852,1.09,0.5,0.0625,0
2005,15,"Cabarrus","county",150249,1,0.4667,0.0667,0
2006,18,"Cabarrus","county",157176,1.15,0.5,0.0556,0.0556
2007,17,"Cabarrus","county",164384,1.03,0.5294,0.0588,0.0588
2008,17,"Cabarrus","county",170448,1,0.4706,0.0588,0.1176
2009,18,"Cabarrus","county",174294,1.03,0.5,0.0556,0.1111
2010,21,"Cabarrus","county",179025,1.17,0.5714,0.0476,0.2381
2011,23,"Cabarrus","county",181253,1.27,0.5217,0.0435,0.2609
2012,18,"Cabarrus","county",183565,0.98,0.6111,0.0556,0.2222
2013,17,"Cabarrus","county",186457,0.91,0.5882,0.0588,0.1765
2014,20,"Cabarrus","county",191060,1.05,0.55,0.1,0.1
2015,20,"Cabarrus","county",195714,1.02,0.55,0.15,0.1
2016,20,"Cabarrus","county",200663,1,0.55,0.15,0.15
2017,19,"Cabarrus","county",205473,0.92,0.5789,0.1579,0.1579
2000,2,"Caldwell","county",77415,0.26,-9,-9,-9
2001,2,"Caldwell","county",77618,0.26,-9,-9,-9
2002,1,"Caldwell","county",78237,0.13,-9,-9,-9
2003,1,"Caldwell","county",78856,0.13,-9,-9,-9
2004,3,"Caldwell","county",78606,0.38,-9,-9,-9
2005,4,"Caldwell","county",78816,0.51,-9,-9,-9
2006,4,"Caldwell","county",79297,0.5,-9,-9,-9
2007,4,"Caldwell","county",79376,0.5,-9,-9,-9
2008,4,"Caldwell","county",80038,0.5,-9,-9,-9
2009,4,"Caldwell","county",80141,0.5,-9,-9,-9
2010,3,"Caldwell","county",83176,0.36,-9,-9,-9
2011,3,"Caldwell","county",83117,0.36,-9,-9,-9
2012,3,"Caldwell","county",82605,0.36,-9,-9,-9
2013,2,"Caldwell","county",82504,0.24,-9,-9,-9
2014,0,"Caldwell","county",82445,0,-9,-9,-9
2015,0,"Caldwell","county",82577,0,-9,-9,-9
2016,0,"Caldwell","county",82793,0,-9,-9,-9
2017,0,"Caldwell","county",83303,0,-9,-9,-9
2000,0,"Camden","county",6885,0,-9,-9,-9
2001,0,"Camden","county",7075,0,-9,-9,-9
2002,0,"Camden","county",7170,0,-9,-9,-9
2003,0,"Camden","county",7265,0,-9,-9,-9
2004,0,"Camden","county",7852,0,-9,-9,-9
2005,0,"Camden","county",8881,0,-9,-9,-9
2006,0,"Camden","county",9298,0,-9,-9,-9
2007,0,"Camden","county",9519,0,-9,-9,-9
2008,0,"Camden","county",9657,0,-9,-9,-9
2009,0,"Camden","county",9655,0,-9,-9,-9
2010,0,"Camden","county",10000,0,-9,-9,-9
