"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2003,0,"Camden","county",7265,0,-9,-9,-9
2004,0,"Camden","county",7852,0,-9,-9,-9
2005,0,"Camden","county",8881,0,-9,-9,-9
2006,0,"Camden","county",9298,0,-9,-9,-9
2007,0,"Camden","county",9519,0,-9,-9,-9
2008,0,"Camden","county",9657,0,-9,-9,-9
2009,0,"Camden","county",9655,0,-9,-9,-9
2010,0,"Camden","county",10000,0,-9,-9,-9
2011,0,"Camden","county",9921,0,-9,-9,-9
2012,0,"Camden","county",9922,0,-9,-9,-9
2013,0,"Camden","county",10174,0,-9,-9,-9
2014,0,"Camden","county",10251,0,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,0,"Camden","county",10287,0,-9,-9,-9
2017,0,"Camden","county",10359,0,-9,-9,-9
2000,14,"Carteret","county",59383,2.36,0.8571,0,0
2001,18,"Carteret","county",59600,3.02,0.8889,0,0
2002,13,"Carteret","county",60157,2.16,1,0,0
2003,20,"Carteret","county",60712,3.29,0.95,0,0
2004,19,"Carteret","county",61122,3.11,0.9474,0,0
2005,21,"Carteret","county",62436,3.36,0.9524,0,0
2006,22,"Carteret","county",63557,3.46,0.9091,0.0455,0
2007,27,"Carteret","county",63294,4.27,0.963,0,0
2008,28,"Carteret","county",63535,4.41,1,0.0357,0
2009,28,"Carteret","county",64724,4.33,0.9643,0.0357,0
2010,35,"Carteret","county",66712,5.25,0.9429,0,0
2011,35,"Carteret","county",67696,5.17,0.9143,0,0
2012,36,"Carteret","county",68362,5.27,0.9444,0.0556,0
2013,38,"Carteret","county",69239,5.49,0.9737,0.0789,0
2014,43,"Carteret","county",69350,6.2,0.8837,0.0698,0.0233
2015,43,"Carteret","county",69826,6.16,0.907,0.0698,0.0465
2016,45,"Carteret","county",69881,6.44,0.9111,0.0444,0.0444
2017,49,"Carteret","county",70190,6.98,0.9184,0.0612,0.0408
2000,4,"Caswell","county",23501,1.7,-9,-9,-9
2001,4,"Caswell","county",23718,1.69,-9,-9,-9
2002,5,"Caswell","county",24014,2.08,1,0,0
2003,5,"Caswell","county",24310,2.06,1,0,0
2004,5,"Caswell","county",23965,2.09,1,0,0
2005,3,"Caswell","county",23857,1.26,-9,-9,-9
2006,3,"Caswell","county",23541,1.27,-9,-9,-9
2007,3,"Caswell","county",23508,1.28,-9,-9,-9
2008,5,"Caswell","county",23356,2.14,1,0.2,0
2009,8,"Caswell","county",23464,3.41,1,0,0
2010,10,"Caswell","county",23676,4.22,1,0,0
2011,9,"Caswell","county",23654,3.8,1,0,0
2012,8,"Caswell","county",23492,3.41,1,0,0.125
2013,4,"Caswell","county",23844,1.68,-9,-9,-9
2014,9,"Caswell","county",23602,3.81,0.8889,0,0.1111
2015,7,"Caswell","county",23606,2.97,1,0.1429,0
2016,4,"Caswell","county",23689,1.69,-9,-9,-9
2017,6,"Caswell","county",23699,2.53,0.8333,0.1667,0
2000,36,"Catawba","county",141685,2.54,0.8889,0,0.0278
2001,45,"Catawba","county",145106,3.1,0.9111,0,0.0222
2002,52,"Catawba","county",147428,3.53,0.9231,0,0.0192
2003,56,"Catawba","county",149750,3.74,0.9286,0.0179,0.0179
2004,55,"Catawba","county",148797,3.7,0.9273,0.0364,0.0182
2005,59,"Catawba","county",149416,3.95,0.9322,0.0339,0.0847
2006,65,"Catawba","county",151126,4.3,0.9385,0.0308,0.0615
2007,72,"Catawba","county",153404,4.69,0.9028,0.0278,0.0556
2008,82,"Catawba","county",154972,5.29,0.9146,0.0366,0.0488
2009,90,"Catawba","county",157034,5.73,0.9222,0.0333,0.0444
2010,96,"Catawba","county",154654,6.21,0.9375,0.0313,0.0417
2011,100,"Catawba","county",154992,6.45,0.94,0.04,0.05
2012,100,"Catawba","county",155494,6.43,0.95,0.04,0.06
2013,105,"Catawba","county",155411,6.76,0.9524,0.0381,0.0476
2014,116,"Catawba","county",155830,7.44,0.9397,0.0431,0.0345
2015,117,"Catawba","county",155828,7.51,0.9316,0.0342,0.0342
2016,110,"Catawba","county",156473,7.03,0.9364,0.0455,0.0273
2017,124,"Catawba","county",156949,7.9,0.9355,0.0645,0.0403
2000,12,"Chatham","county",49329,2.43,1,0,0.0833
2001,14,"Chatham","county",50952,2.75,1,0.0714,0.0714
2002,17,"Chatham","county",51964,3.27,1,0.0588,0.0588
2003,19,"Chatham","county",52976,3.59,0.9474,0.0526,0.0526
2004,18,"Chatham","county",54645,3.29,0.9444,0,0
2005,12,"Chatham","county",56274,2.13,0.9167,0,0.0833
2006,13,"Chatham","county",57708,2.25,0.8462,0,0.1538
2007,15,"Chatham","county",59168,2.54,0.9333,0,0.0667
2008,15,"Chatham","county",60895,2.46,1,0,0.0667
2009,15,"Chatham","county",62492,2.4,1,0.0667,0.0667
2010,16,"Chatham","county",63870,2.51,1,0,0.0625
2011,13,"Chatham","county",64553,2.01,1,0,0.0769
2012,15,"Chatham","county",66545,2.25,0.9333,0,0.0667
2013,22,"Chatham","county",67620,3.25,0.9545,0.0455,0
2014,20,"Chatham","county",68725,2.91,0.95,0.1,0
2015,23,"Chatham","county",71815,3.2,0.9565,0.087,0.0435
2016,17,"Chatham","county",73286,2.32,1,0.0588,0
2017,18,"Chatham","county",74835,2.41,1,0.0556,0
2000,6,"Cherokee","county",24298,2.47,0.8333,0,0
2001,5,"Cherokee","county",24704,2.02,0.8,0,0
2002,6,"Cherokee","county",25082,2.39,0.6667,0,0
2003,5,"Cherokee","county",25460,1.96,0.8,0,0
2004,6,"Cherokee","county",25694,2.34,0.8333,0,0
2005,4,"Cherokee","county",26063,1.53,-9,-9,-9
2006,4,"Cherokee","county",26727,1.5,-9,-9,-9
2007,3,"Cherokee","county",27026,1.11,-9,-9,-9
2008,5,"Cherokee","county",26869,1.86,0.8,0,0
2009,6,"Cherokee","county",26798,2.24,1,0,0
2010,7,"Cherokee","county",27527,2.54,1,0.1429,0
2011,7,"Cherokee","county",27300,2.56,1,0.1429,0
2012,8,"Cherokee","county",27030,2.96,1,0.125,0
2013,8,"Cherokee","county",27471,2.91,1,0.125,0
2014,8,"Cherokee","county",27451,2.91,1,0.25,0.25
2015,12,"Cherokee","county",27770,4.32,0.8333,0.1667,0.1667
2016,17,"Cherokee","county",28591,5.95,0.8235,0.1176,0.1176
2017,17,"Cherokee","county",29216,5.82,0.8235,0.1176,0.1176
2000,1,"Chowan","county",14526,0.69,-9,-9,-9
2001,2,"Chowan","county",14492,1.38,-9,-9,-9
2002,2,"Chowan","county",14602,1.37,-9,-9,-9
2003,3,"Chowan","county",14710,2.04,-9,-9,-9
2004,4,"Chowan","county",14453,2.77,-9,-9,-9
2005,3,"Chowan","county",14515,2.07,-9,-9,-9
2006,2,"Chowan","county",14677,1.36,-9,-9,-9
2007,3,"Chowan","county",14660,2.05,-9,-9,-9
2008,3,"Chowan","county",14688,2.04,-9,-9,-9
2009,5,"Chowan","county",14818,3.37,1,0,0.2
2010,6,"Chowan","county",14761,4.06,1,0,0.1667
2011,6,"Chowan","county",14796,4.06,1,0,0.1667
2012,11,"Chowan","county",14743,7.46,1,0,0.1818
2013,7,"Chowan","county",14815,4.72,1,0,0.1429
2014,8,"Chowan","county",14636,5.47,1,0,0.25
2015,9,"Chowan","county",14541,6.19,1,0,0.3333
2016,9,"Chowan","county",14410,6.25,1,0,0.3333
2017,11,"Chowan","county",14292,7.7,0.9091,0.0909,0.2727
2000,1,"Clay","county",8775,1.14,-9,-9,-9
2001,1,"Clay","county",9022,1.11,-9,-9,-9
2002,1,"Clay","county",9139,1.09,-9,-9,-9
2003,1,"Clay","county",9255,1.08,-9,-9,-9
2004,1,"Clay","county",9499,1.05,-9,-9,-9
2005,4,"Clay","county",9811,4.08,-9,-9,-9
2006,3,"Clay","county",10116,2.97,-9,-9,-9
2007,5,"Clay","county",10326,4.84,1,0,0
2008,4,"Clay","county",10310,3.88,-9,-9,-9
2009,4,"Clay","county",10370,3.86,-9,-9,-9
2010,5,"Clay","county",10622,4.71,0.8,0,0
2011,5,"Clay","county",10460,4.78,0.8,0.2,0
2012,6,"Clay","county",10520,5.7,0.8333,0.1667,0
2013,6,"Clay","county",10794,5.56,0.8333,0.1667,0
2014,7,"Clay","county",10794,6.49,0.8571,0.1429,0
2015,7,"Clay","county",11036,6.34,0.8571,0.1429,0
2016,8,"Clay","county",11320,7.07,0.875,0.125,0
2017,8,"Clay","county",11488,6.96,0.875,0.25,0
2000,17,"Cleveland","county",96287,1.77,0.9412,0,0
2001,18,"Cleveland","county",96810,1.86,0.9444,0,0
2002,18,"Cleveland","county",97921,1.84,0.9444,0,0
2003,19,"Cleveland","county",99032,1.92,0.9474,0,0
2004,23,"Cleveland","county",98497,2.34,0.913,0,0
2005,28,"Cleveland","county",97810,2.86,0.8929,0,0
2006,28,"Cleveland","county",96720,2.89,0.9286,0.0357,0.1071
2007,30,"Cleveland","county",97144,3.09,0.9333,0.0333,0.1
2008,33,"Cleveland","county",97953,3.37,0.9394,0.0303,0.0909
2009,37,"Cleveland","county",98638,3.75,0.9189,0.0541,0.0811
2010,32,"Cleveland","county",98249,3.26,0.9375,0.0313,0.0625
2011,36,"Cleveland","county",98209,3.67,0.9167,0.0278,0.0556
2012,41,"Cleveland","county",97702,4.2,0.9268,0.0244,0.0488
2013,45,"Cleveland","county",97429,4.62,0.9333,0.0222,0.0667
2014,59,"Cleveland","county",97920,6.03,0.9322,0.0169,0.1017
2015,64,"Cleveland","county",97871,6.54,0.9375,0.0313,0.1094
2016,61,"Cleveland","county",98244,6.21,0.918,0,0.1311
2017,77,"Cleveland","county",98580,7.81,0.9091,0.013,0.1299
2000,9,"Columbus","county",54749,1.64,0.8889,0,0.1111
2001,13,"Columbus","county",54840,2.37,0.9231,0,0.2308
2002,14,"Columbus","county",55401,2.53,0.9286,0,0.1429
2003,14,"Columbus","county",55961,2.5,0.9286,0.0714,0.1429
2004,16,"Columbus","county",54917,2.91,0.9375,0.0625,0.125
2005,15,"Columbus","county",54643,2.75,0.8667,0.0667,0.1333
2006,13,"Columbus","county",54666,2.38,0.9231,0.0769,0.1538
2007,12,"Columbus","county",54460,2.2,0.9167,0.0833,0.1667
2008,13,"Columbus","county",54758,2.37,0.9231,0.0769,0.2308
2009,17,"Columbus","county",56299,3.02,0.9412,0.0588,0.1765
2010,20,"Columbus","county",58204,3.44,0.9,0.05,0.15
2011,18,"Columbus","county",57657,3.12,0.8889,0.0556,0.2222
2012,15,"Columbus","county",57862,2.59,0.8667,0.0667,0.2
2013,16,"Columbus","county",57739,2.77,0.875,0,0.1875
2014,15,"Columbus","county",57632,2.6,0.8667,0,0.2
2015,18,"Columbus","county",57206,3.15,0.8889,0,0.1667
2016,21,"Columbus","county",57182,3.67,0.9048,0,0.1905
2017,21,"Columbus","county",56941,3.69,0.9048,0,0.1905
2000,17,"Craven","county",91436,1.86,0.8824,0,0
2001,23,"Craven","county",91969,2.5,0.913,0,0
2002,26,"Craven","county",92602,2.81,0.9231,0,0.0385
2003,28,"Craven","county",93236,3,0.9286,0,0.0357
2004,28,"Craven","county",93454,3,0.9286,0,0.0357
2005,25,"Craven","county",92151,2.71,0.96,0,0.04
2006,24,"Craven","county",95566,2.51,0.9583,0,0.0417
2007,25,"Craven","county",96406,2.59,0.96,0,0.04
2008,25,"Craven","county",97766,2.56,0.96,0,0.04
2009,24,"Craven","county",100271,2.39,0.9167,0,0.0417
2010,28,"Craven","county",103951,2.69,0.9286,0.0357,0.0714
2011,37,"Craven","county",104965,3.52,0.9189,0,0.027
2012,44,"Craven","county",105179,4.18,0.9545,0.0227,0.0227
2013,42,"Craven","county",104421,4.02,0.9286,0.0238,0.0476
2014,45,"Craven","county",104520,4.31,0.9556,0.0444,0.0222
2015,47,"Craven","county",103691,4.53,0.9574,0,0.0426
2016,42,"Craven","county",103737,4.05,0.9524,0.0476,0.0476
2017,45,"Craven","county",103735,4.34,0.9556,0.0444,0.0667
2000,61,"Cumberland","county",302963,2.01,0.9508,0,0.1475
2001,66,"Cumberland","county",301089,2.19,0.9697,0,0.1364
2002,68,"Cumberland","county",304855,2.23,0.9853,0,0.1471
2003,72,"Cumberland","county",308620,2.33,0.9861,0,0.1528
2004,69,"Cumberland","county",311526,2.21,0.9855,0,0.1449
2005,77,"Cumberland","county",313000,2.46,0.961,0,0.1299
2006,75,"Cumberland","county",306545,2.45,0.9733,0,0.16
2007,91,"Cumberland","county",313616,2.9,0.9451,0,0.1758
2008,87,"Cumberland","county",316945,2.74,0.9425,0.0115,0.1609
2009,102,"Cumberland","county",321121,3.18,0.951,0.0098,0.1765
2010,110,"Cumberland","county",321018,3.43,0.9455,0.0091,0.2
2011,112,"Cumberland","county",327643,3.42,0.9643,0.0357,0.1607
2012,115,"Cumberland","county",330754,3.48,0.9478,0.0348,0.1913
2013,123,"Cumberland","county",332553,3.7,0.9268,0.0569,0.1951
2014,155,"Cumberland","county",329403,4.71,0.9419,0.0516,0.2387
2015,168,"Cumberland","county",328860,5.11,0.9464,0.0476,0.2381
2016,179,"Cumberland","county",329824,5.43,0.9385,0.0726,0.2402
2017,191,"Cumberland","county",329604,5.79,0.9372,0.0838,0.2513
2000,3,"Currituck","county",18190,1.65,-9,-9,-9
2001,3,"Currituck","county",18861,1.59,-9,-9,-9
2002,2,"Currituck","county",19293,1.04,-9,-9,-9
2003,3,"Currituck","county",19726,1.52,-9,-9,-9
2004,2,"Currituck","county",21059,0.95,-9,-9,-9
2005,2,"Currituck","county",22617,0.88,-9,-9,-9
2006,1,"Currituck","county",23580,0.42,-9,-9,-9
2007,2,"Currituck","county",23731,0.84,-9,-9,-9
2008,3,"Currituck","county",23486,1.28,-9,-9,-9
2009,2,"Currituck","county",23502,0.85,-9,-9,-9
2010,1,"Currituck","county",23559,0.42,-9,-9,-9
2011,1,"Currituck","county",23643,0.42,-9,-9,-9
2012,0,"Currituck","county",23767,0,-9,-9,-9
2013,0,"Currituck","county",24506,0,-9,-9,-9
2014,2,"Currituck","county",25072,0.8,-9,-9,-9
2015,2,"Currituck","county",25627,0.78,-9,-9,-9
2016,4,"Currituck","county",26101,1.53,-9,-9,-9
2017,4,"Currituck","county",26604,1.5,-9,-9,-9
2000,7,"Dare","county",29967,2.34,1,0,0
2001,8,"Dare","county",31184,2.57,1,0,0
2002,11,"Dare","county",31812,3.46,1,0,0
2003,10,"Dare","county",32440,3.08,1,0,0
2004,9,"Dare","county",33906,2.65,1,0,0
2005,13,"Dare","county",35145,3.7,1,0,0
2006,11,"Dare","county",34730,3.17,1,0,0
2007,11,"Dare","county",34272,3.21,1,0,0
2008,10,"Dare","county",33812,2.96,1,0.1,0
2009,11,"Dare","county",34253,3.21,1,0.0909,0
2010,10,"Dare","county",33886,2.95,1,0,0
2011,13,"Dare","county",34216,3.8,1,0,0
2012,13,"Dare","county",34810,3.73,1,0,0
2013,16,"Dare","county",35273,4.54,1,0,0
2014,19,"Dare","county",35415,5.36,0.9474,0.0526,0
2015,21,"Dare","county",36001,5.83,0.9524,0.0952,0
2016,25,"Dare","county",36387,6.87,0.96,0.12,0.04
2017,25,"Dare","county",36792,6.79,0.96,0.16,0.04
2000,13,"Davidson","county",147246,0.88,0.9231,0,0
2001,13,"Davidson","county",149098,0.87,0.9231,0,0
2002,15,"Davidson","county",151125,0.99,0.9333,0,0
2003,17,"Davidson","county",153152,1.11,0.9412,0,0
2004,17,"Davidson","county",153897,1.1,0.8824,0,0
2005,18,"Davidson","county",154796,1.16,0.8333,0,0
2006,21,"Davidson","county",155343,1.35,0.8571,0,0
2007,23,"Davidson","county",156400,1.47,0.8696,0.0435,0.1304
2008,20,"Davidson","county",158897,1.26,0.85,0.1,0.15
2009,25,"Davidson","county",159987,1.56,0.88,0.12,0.24
2010,25,"Davidson","county",163488,1.53,0.92,0.12,0.2
2011,30,"Davidson","county",163364,1.84,0.9,0.1,0.1333
2012,30,"Davidson","county",163410,1.84,0.9,0.0667,0.0333
2013,36,"Davidson","county",163770,2.2,0.9167,0.0556,0.0556
2014,35,"Davidson","county",164454,2.13,0.8286,0.0286,0.1429
2015,40,"Davidson","county",165193,2.42,0.85,0.025,0.05
2016,39,"Davidson","county",166137,2.35,0.8718,0,0.1026
2017,48,"Davidson","county",167105,2.87,0.875,0,0.1458
2000,5,"Davie","county",34835,1.44,1,0,0
2001,5,"Davie","county",36232,1.38,1,0,0
2002,4,"Davie","county",36883,1.08,-9,-9,-9
2003,4,"Davie","county",37535,1.07,-9,-9,-9
2004,5,"Davie","county",37871,1.32,1,0,0.2
2005,4,"Davie","county",38644,1.04,-9,-9,-9
2006,7,"Davie","county",39838,1.76,1,0,0.1429
2007,6,"Davie","county",40447,1.48,1,0,0
2008,10,"Davie","county",40980,2.44,1,0.1,0
2009,8,"Davie","county",41760,1.92,1,0,0.125
2010,12,"Davie","county",41378,2.9,0.9167,0,0.0833
2011,10,"Davie","county",41560,2.41,0.9,0,0.1
2012,15,"Davie","county",41412,3.62,0.9333,0,0.2
2013,14,"Davie","county",41507,3.37,0.9286,0,0.1429
2014,9,"Davie","county",41476,2.17,1,0.1111,0.1111
2015,9,"Davie","county",41743,2.16,1,0.1111,0.1111
2016,8,"Davie","county",42211,1.9,1,0.125,0.125
2017,10,"Davie","county",42727,2.34,1,0.1,0.1
2000,3,"Duplin","county",49063,0.61,-9,-9,-9
2001,5,"Duplin","county",49595,1.01,1,0,0
2002,5,"Duplin","county",50703,0.99,1,0,0
2003,6,"Duplin","county",51812,1.16,1,0,0
2004,6,"Duplin","county",51821,1.16,1,0,0
2005,15,"Duplin","county",52141,2.88,1,0,0.0667
2006,15,"Duplin","county",52708,2.85,0.9333,0,0.0667
2007,16,"Duplin","county",53133,3.01,0.9375,0,0.0625
2008,11,"Duplin","county",53442,2.06,1,0,0
2009,14,"Duplin","county",53672,2.61,1,0,0
2010,11,"Duplin","county",58729,1.87,1,0,0
2011,13,"Duplin","county",59476,2.19,1,0,0
2012,19,"Duplin","county",60059,3.16,1,0.0526,0.0526
2013,15,"Duplin","county",60104,2.5,1,0.0667,0.1333
2014,18,"Duplin","county",60126,2.99,0.9444,0.0556,0.1111
2015,17,"Duplin","county",59868,2.84,0.9412,0.1176,0.0588
2016,16,"Duplin","county",59597,2.68,0.9375,0.125,0.0625
2017,18,"Duplin","county",59513,3.02,0.8889,0.1111,0.1111
2000,159,"Durham","county",223314,7.12,0.9686,0.0063,0.0629
2001,183,"Durham","county",228087,8.02,0.9508,0,0.0656
2002,189,"Durham","county",231434,8.17,0.9577,0.0159,0.0847
2003,189,"Durham","county",234780,8.05,0.9524,0.0159,0.0794
2004,210,"Durham","county",239662,8.76,0.9381,0.0143,0.0667
2005,235,"Durham","county",242527,9.69,0.9447,0.0128,0.0681
2006,247,"Durham","county",246825,10.01,0.9393,0.0081,0.0688
2007,283,"Durham","county",254740,11.11,0.9399,0.0071,0.0883
2008,282,"Durham","county",260471,10.83,0.9397,0.0071,0.0638
2009,313,"Durham","county",266189,11.76,0.9425,0.0032,0.0575
2010,340,"Durham","county",268925,12.64,0.9441,0.0059,0.0765
2011,371,"Durham","county",272314,13.62,0.9326,0.0162,0.0836
2012,392,"Durham","county",282511,13.88,0.9439,0.0179,0.0791
2013,409,"Durham","county",286053,14.3,0.9462,0.0147,0.1222
2014,515,"Durham","county",292191,17.63,0.9495,0.0214,0.1049
2015,568,"Durham","county",297219,19.11,0.9525,0.0194,0.1092
2016,587,"Durham","county",301520,19.47,0.9455,0.0221,0.1175
2017,633,"Durham","county",306184,20.67,0.9463,0.0332,0.1185
2000,9,"Edgecombe","county",55606,1.62,1,0,0
2001,7,"Edgecombe","county",54713,1.28,1,0,0
2002,6,"Edgecombe","county",54630,1.1,1,0,0
2003,6,"Edgecombe","county",54547,1.1,1,0,0
2004,5,"Edgecombe","county",53777,0.93,1,0,0
2005,7,"Edgecombe","county",53554,1.31,1,0,0
2006,7,"Edgecombe","county",52641,1.33,1,0,0
2007,8,"Edgecombe","county",51813,1.54,0.875,0,0.125
2008,10,"Edgecombe","county",51811,1.93,0.8,0,0.2
2009,8,"Edgecombe","county",51339,1.56,1,0,0.25
2010,6,"Edgecombe","county",56681,1.06,0.8333,0,0
2011,7,"Edgecombe","county",56089,1.25,0.8571,0,0.2857
2012,12,"Edgecombe","county",56085,2.14,0.9167,0,0.25
2013,11,"Edgecombe","county",55704,1.97,0.9091,0.0909,0.1818
2014,12,"Edgecombe","county",55483,2.16,0.9167,0.0833,0.25
2015,10,"Edgecombe","county",54367,1.84,0.9,0.1,0.2
2016,11,"Edgecombe","county",53502,2.06,0.8182,0.0909,0
2017,13,"Edgecombe","county",52856,2.46,0.8462,0.0769,0.0769
2000,81,"Forsyth","county",306067,2.65,0.9753,0.037,0.0988
2001,88,"Forsyth","county",310331,2.84,0.9432,0.0341,0.0909
2002,88,"Forsyth","county",314540,2.8,0.9659,0.0227,0.0909
2003,97,"Forsyth","county",318751,3.04,0.9691,0.0103,0.0825
2004,113,"Forsyth","county",321852,3.51,0.9381,0.0088,0.1062
2005,141,"Forsyth","county",324361,4.35,0.9362,0.0142,0.1135
2006,156,"Forsyth","county",331851,4.7,0.9359,0.0064,0.1474
2007,175,"Forsyth","county",338679,5.17,0.9429,0.0114,0.1486
2008,220,"Forsyth","county",343786,6.4,0.9318,0.0136,0.1636
2009,231,"Forsyth","county",355640,6.5,0.9307,0.0216,0.1558
2010,241,"Forsyth","county",351798,6.85,0.9378,0.029,0.1535
2011,250,"Forsyth","county",354878,7.04,0.936,0.032,0.144
2012,264,"Forsyth","county",357767,7.38,0.9318,0.0379,0.1705
2013,313,"Forsyth","county",360471,8.68,0.9201,0.0383,0.1629
2014,370,"Forsyth","county",364248,10.16,0.9297,0.0324,0.1568
2015,404,"Forsyth","county",366543,11.02,0.9257,0.0322,0.1361
2016,400,"Forsyth","county",369144,10.84,0.9275,0.0225,0.1325
2017,432,"Forsyth","county",372651,11.59,0.9236,0.0301,0.1343
2000,1,"Franklin","county",47260,0.21,-9,-9,-9
2001,3,"Franklin","county",48813,0.61,-9,-9,-9
2002,3,"Franklin","county",49946,0.6,-9,-9,-9
2003,3,"Franklin","county",51079,0.59,-9,-9,-9
2004,3,"Franklin","county",52855,0.57,-9,-9,-9
2005,3,"Franklin","county",54181,0.55,-9,-9,-9
2006,5,"Franklin","county",55316,0.9,0.8,0,0
2007,4,"Franklin","county",56456,0.71,-9,-9,-9
2008,6,"Franklin","county",57911,1.04,0.6667,0,0.1667
2009,5,"Franklin","county",59199,0.84,0.8,0,0
2010,7,"Franklin","county",60978,1.15,0.7143,0,0.2857
2011,8,"Franklin","county",61651,1.3,1,0.125,0.5
2012,7,"Franklin","county",61840,1.13,0.8571,0.1429,0.2857
2013,6,"Franklin","county",62697,0.96,1,0.1667,0.3333
2014,7,"Franklin","county",63225,1.11,1,0.1429,0.4286
2015,7,"Franklin","county",64206,1.09,1,0.1429,0.4286
2016,10,"Franklin","county",65445,1.53,1,0.1,0.3
2017,10,"Franklin","county",66514,1.5,1,0.1,0.3
2000,27,"Gaston","county",190365,1.42,1,0,0.0741
2001,37,"Gaston","county",191112,1.94,0.973,0,0.0811
2002,36,"Gaston","county",192603,1.87,0.9722,0.0278,0.0833
2003,36,"Gaston","county",194094,1.85,0.9444,0,0.0556
2004,39,"Gaston","county",192650,2.02,0.9487,0,0.0769
2005,39,"Gaston","county",192641,2.02,1,0,0.1026
2006,41,"Gaston","county",197232,2.08,0.9512,0,0.0976
2007,47,"Gaston","county",200972,2.34,0.9574,0,0.0638
2008,47,"Gaston","county",205014,2.29,0.9574,0,0.0638
2009,53,"Gaston","county",207270,2.56,0.9811,0.0377,0.0755
2010,62,"Gaston","county",206384,3,0.9839,0.0161,0.129
2011,63,"Gaston","county",207506,3.04,0.9841,0.0159,0.127
2012,63,"Gaston","county",208582,3.02,0.9524,0.0317,0.1746
2013,76,"Gaston","county",209571,3.63,0.9474,0.0395,0.1579
2014,97,"Gaston","county",210735,4.6,0.9691,0.0309,0.1649
2015,103,"Gaston","county",212636,4.84,0.9709,0.0194,0.1553
2016,110,"Gaston","county",215489,5.1,0.9545,0.0545,0.1636
2017,118,"Gaston","county",218527,5.4,0.9492,0.0593,0.161
2000,0,"Gates","county",10516,0,-9,-9,-9
2001,1,"Gates","county",10492,0.95,-9,-9,-9
2002,1,"Gates","county",10609,0.94,-9,-9,-9
2003,1,"Gates","county",10726,0.93,-9,-9,-9
2004,1,"Gates","county",10882,0.92,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,1,"Gates","county",11623,0.86,-9,-9,-9
2010,1,"Gates","county",12214,0.82,-9,-9,-9
2011,1,"Gates","county",11944,0.84,-9,-9,-9
2012,2,"Gates","county",11830,1.69,-9,-9,-9
2013,1,"Gates","county",11880,0.84,-9,-9,-9
2014,0,"Gates","county",11912,0,-9,-9,-9
2015,2,"Gates","county",11739,1.7,-9,-9,-9
2016,2,"Gates","county",11891,1.68,-9,-9,-9
2017,3,"Gates","county",11960,2.51,-9,-9,-9
2000,2,"Graham","county",7993,2.5,-9,-9,-9
2001,2,"Graham","county",8034,2.49,-9,-9,-9
2002,2,"Graham","county",8108,2.47,-9,-9,-9
2003,1,"Graham","county",8181,1.22,-9,-9,-9
2004,1,"Graham","county",8137,1.23,-9,-9,-9
2005,2,"Graham","county",8105,2.47,-9,-9,-9
2006,2,"Graham","county",8106,2.47,-9,-9,-9
2007,3,"Graham","county",8144,3.68,-9,-9,-9
2008,3,"Graham","county",8087,3.71,-9,-9,-9
2009,5,"Graham","county",8327,6,0.8,0,0
2010,4,"Graham","county",8888,4.5,-9,-9,-9
2011,3,"Graham","county",8942,3.35,-9,-9,-9
2012,3,"Graham","county",8850,3.39,-9,-9,-9
2013,4,"Graham","county",8854,4.52,-9,-9,-9
2014,4,"Graham","county",8829,4.53,-9,-9,-9
2015,5,"Graham","county",8761,5.71,1,0,0
2016,5,"Graham","county",8835,5.66,1,0,0
2017,5,"Graham","county",8837,5.66,1,0,0
2000,10,"Granville","county",48498,2.06,1,0,0.3
2001,9,"Granville","county",49671,1.81,1,0,0.3333
2002,11,"Granville","county",50638,2.17,0.9091,0,0.2727
2003,9,"Granville","county",51605,1.74,1,0,0.3333
2004,9,"Granville","county",53346,1.69,1,0,0.3333
2005,10,"Granville","county",53977,1.85,1,0,0.3
2006,9,"Granville","county",53837,1.67,1,0,0.2222
2007,9,"Granville","county",55667,1.62,1,0,0.2222
2008,10,"Granville","county",56254,1.78,1,0,0.2
2009,11,"Granville","county",57439,1.92,1,0,0.3636
2010,14,"Granville","county",60122,2.33,0.9286,0,0.2143
2011,17,"Granville","county",60863,2.79,1,0,0.2941
2012,15,"Granville","county",56748,2.64,1,0,0.2667
2013,17,"Granville","county",57910,2.94,1,0,0.2353
2014,21,"Granville","county",58104,3.61,0.8571,0,0.2381
2015,19,"Granville","county",58547,3.25,0.8947,0.0526,0.2632
2016,22,"Granville","county",59433,3.7,0.8182,0.0455,0.2727
2017,23,"Granville","county",59975,3.83,0.8261,0.0435,0.2609
2000,1,"Greene","county",18974,0.53,-9,-9,-9
2001,2,"Greene","county",19008,1.05,-9,-9,-9
2002,3,"Greene","county",19443,1.54,-9,-9,-9
2003,6,"Greene","county",19878,3.02,1,0,0.1667
2004,5,"Greene","county",20262,2.47,1,0,0
2005,4,"Greene","county",20267,1.97,-9,-9,-9
2006,2,"Greene","county",20839,0.96,-9,-9,-9
2007,3,"Greene","county",21110,1.42,-9,-9,-9
2008,1,"Greene","county",21210,0.47,-9,-9,-9
2009,4,"Greene","county",21389,1.87,-9,-9,-9
