"year","total","region","type","population","providerRate"
2016,0,"Wilkes","county",70027,0
2017,0,"Wilkes","county",70536,0
2011,0,"Wilson","county",81380,0
2012,0,"Wilson","county",81796,0
2013,0,"Wilson","county",81397,0
2014,0,"Wilson","county",81410,0
2015,0,"Wilson","county",81689,0
2016,0,"Wilson","county",81758,0
2017,0,"Wilson","county",82035,0
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,145,"North Carolina","state",9669244,0.15
2012,137,"North Carolina","state",9765229,0.14
2013,138,"North Carolina","state",9861952,0.14
2014,141,"North Carolina","state",9953687,0.14
2015,140,"North Carolina","state",10056683,0.14
2016,144,"North Carolina","state",10155942,0.14
2017,162,"North Carolina","state",10272692,0.16
