"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2003,0,"Camden","county",7265,0,-9,-9,-9
2004,0,"Camden","county",7852,0,-9,-9,-9
2005,0,"Camden","county",8881,0,-9,-9,-9
2006,0,"Camden","county",9298,0,-9,-9,-9
2007,2,"Camden","county",9519,2.1,-9,-9,-9
2008,1,"Camden","county",9657,1.04,-9,-9,-9
2009,1,"Camden","county",9655,1.04,-9,-9,-9
2010,1,"Camden","county",10000,1,-9,-9,-9
2011,1,"Camden","county",9921,1.01,-9,-9,-9
2012,1,"Camden","county",9922,1.01,-9,-9,-9
2013,1,"Camden","county",10174,0.98,-9,-9,-9
2014,0,"Camden","county",10251,0,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,2,"Camden","county",10287,1.94,-9,-9,-9
2017,0,"Camden","county",10359,0,-9,-9,-9
2000,20,"Carteret","county",59383,3.37,0.6,0.05,0
2001,24,"Carteret","county",59600,4.03,0.75,0.0417,0
2002,21,"Carteret","county",60157,3.49,0.7143,0,0.0476
2003,26,"Carteret","county",60712,4.28,0.7692,0.0385,0
2004,20,"Carteret","county",61122,3.27,0.75,0.05,0
2005,27,"Carteret","county",62436,4.32,0.6667,0.037,0
2006,28,"Carteret","county",63557,4.41,0.6786,0.0357,0
2007,32,"Carteret","county",63294,5.06,0.7813,0.0313,0
2008,32,"Carteret","county",63535,5.04,0.7188,0.0313,0
2009,38,"Carteret","county",64724,5.87,0.7368,0.0263,0
2010,38,"Carteret","county",66712,5.7,0.6842,0.0263,0
2011,37,"Carteret","county",67696,5.47,0.6486,0.027,0
2012,37,"Carteret","county",68362,5.41,0.7297,0.027,0.027
2013,43,"Carteret","county",69239,6.21,0.7674,0.0233,0.0233
2014,45,"Carteret","county",69350,6.49,0.7111,0,0.0222
2015,33,"Carteret","county",69826,4.73,0.697,0.0909,0
2016,36,"Carteret","county",69881,5.15,0.6944,0.0833,0
2017,47,"Carteret","county",70190,6.7,0.6596,0.0638,0
2000,1,"Caswell","county",23501,0.43,-9,-9,-9
2001,3,"Caswell","county",23718,1.26,-9,-9,-9
2002,3,"Caswell","county",24014,1.25,-9,-9,-9
2003,4,"Caswell","county",24310,1.65,-9,-9,-9
2004,3,"Caswell","county",23965,1.25,-9,-9,-9
2005,3,"Caswell","county",23857,1.26,-9,-9,-9
2006,4,"Caswell","county",23541,1.7,-9,-9,-9
2007,0,"Caswell","county",23508,0,-9,-9,-9
2008,0,"Caswell","county",23356,0,-9,-9,-9
2009,2,"Caswell","county",23464,0.85,-9,-9,-9
2010,1,"Caswell","county",23676,0.42,-9,-9,-9
2011,2,"Caswell","county",23654,0.85,-9,-9,-9
2012,2,"Caswell","county",23492,0.85,-9,-9,-9
2013,5,"Caswell","county",23844,2.1,1,0.4,0.2
2014,0,"Caswell","county",23602,0,-9,-9,-9
2015,1,"Caswell","county",23606,0.42,-9,-9,-9
2016,3,"Caswell","county",23689,1.27,-9,-9,-9
2017,5,"Caswell","county",23699,2.11,0.6,0,0
2000,54,"Catawba","county",141685,3.81,0.6852,0,0
2001,66,"Catawba","county",145106,4.55,0.697,0.0152,0
2002,63,"Catawba","county",147428,4.27,0.7143,0.0159,0
2003,65,"Catawba","county",149750,4.34,0.6615,0,0.0154
2004,67,"Catawba","county",148797,4.5,0.7164,0.0149,0.0149
2005,68,"Catawba","county",149416,4.55,0.6912,0,0.0147
2006,72,"Catawba","county",151126,4.76,0.7083,0,0.0139
2007,71,"Catawba","county",153404,4.63,0.7183,0,0
2008,74,"Catawba","county",154972,4.78,0.7027,0,0
2009,77,"Catawba","county",157034,4.9,0.7013,0.013,0
2010,82,"Catawba","county",154654,5.3,0.6951,0.0122,0
2011,75,"Catawba","county",154992,4.84,0.7333,0.0133,0.0133
2012,70,"Catawba","county",155494,4.5,0.7571,0.0143,0.0143
2013,64,"Catawba","county",155411,4.12,0.7188,0.0313,0
2014,77,"Catawba","county",155830,4.94,0.6364,0.026,0.013
2015,77,"Catawba","county",155828,4.94,0.6104,0.026,0
2016,82,"Catawba","county",156473,5.24,0.622,0.0366,0
2017,99,"Catawba","county",156949,6.31,0.6768,0.0202,0.0101
2000,10,"Chatham","county",49329,2.03,1,0,0.1
2001,6,"Chatham","county",50952,1.18,0.8333,0,0
2002,7,"Chatham","county",51964,1.35,1,0,0
2003,7,"Chatham","county",52976,1.32,0.7143,0,0
2004,4,"Chatham","county",54645,0.73,-9,-9,-9
2005,7,"Chatham","county",56274,1.24,0.5714,0,0
2006,9,"Chatham","county",57708,1.56,0.5556,0,0
2007,15,"Chatham","county",59168,2.54,0.8,0.0667,0
2008,18,"Chatham","county",60895,2.96,0.6667,0.0556,0
2009,21,"Chatham","county",62492,3.36,0.6667,0.0952,0
2010,19,"Chatham","county",63870,2.97,0.6316,0.1053,0
2011,23,"Chatham","county",64553,3.56,0.6522,0.087,0.0435
2012,29,"Chatham","county",66545,4.36,0.7586,0.0345,0.069
2013,39,"Chatham","county",67620,5.77,0.6154,0.0769,0.0256
2014,21,"Chatham","county",68725,3.06,0.7619,0.0476,0
2015,18,"Chatham","county",71815,2.51,0.7222,0.0556,0
2016,22,"Chatham","county",73286,3,0.8636,0.0909,0
2017,29,"Chatham","county",74835,3.88,0.7586,0.0345,0.0345
2000,6,"Cherokee","county",24298,2.47,0.5,0,0
2001,5,"Cherokee","county",24704,2.02,0.4,0,0
2002,7,"Cherokee","county",25082,2.79,0.4286,0,0
2003,9,"Cherokee","county",25460,3.53,0.4444,0,0
2004,8,"Cherokee","county",25694,3.11,0.5,0,0
2005,9,"Cherokee","county",26063,3.45,0.5556,0,0
2006,9,"Cherokee","county",26727,3.37,0.5556,0,0
2007,11,"Cherokee","county",27026,4.07,0.7273,0,0
2008,14,"Cherokee","county",26869,5.21,0.6429,0,0
2009,14,"Cherokee","county",26798,5.22,0.5714,0,0
2010,14,"Cherokee","county",27527,5.09,0.5714,0,0
2011,12,"Cherokee","county",27300,4.4,0.5,0,0
2012,13,"Cherokee","county",27030,4.81,0.5385,0,0
2013,14,"Cherokee","county",27471,5.1,0.5714,0,0
2014,14,"Cherokee","county",27451,5.1,0.5714,0,0
2015,16,"Cherokee","county",27770,5.76,0.5625,0,0.125
2016,17,"Cherokee","county",28591,5.95,0.5882,0.0588,0.0588
2017,17,"Cherokee","county",29216,5.82,0.7059,0.0588,0.0588
2000,3,"Chowan","county",14526,2.07,-9,-9,-9
2001,3,"Chowan","county",14492,2.07,-9,-9,-9
2002,3,"Chowan","county",14602,2.05,-9,-9,-9
2003,2,"Chowan","county",14710,1.36,-9,-9,-9
2004,0,"Chowan","county",14453,0,-9,-9,-9
2005,1,"Chowan","county",14515,0.69,-9,-9,-9
2006,1,"Chowan","county",14677,0.68,-9,-9,-9
2007,3,"Chowan","county",14660,2.05,-9,-9,-9
2008,4,"Chowan","county",14688,2.72,-9,-9,-9
2009,1,"Chowan","county",14818,0.67,-9,-9,-9
2010,4,"Chowan","county",14761,2.71,-9,-9,-9
2011,4,"Chowan","county",14796,2.7,-9,-9,-9
2012,6,"Chowan","county",14743,4.07,0.6667,0,0
2013,6,"Chowan","county",14815,4.05,0.6667,0.1667,0
2014,5,"Chowan","county",14636,3.42,0.4,0.2,0
2015,6,"Chowan","county",14541,4.13,0.5,0.3333,0
2016,8,"Chowan","county",14410,5.55,0.625,0.25,0
2017,8,"Chowan","county",14292,5.6,0.625,0.125,0
2000,3,"Clay","county",8775,3.42,-9,-9,-9
2001,3,"Clay","county",9022,3.33,-9,-9,-9
2002,3,"Clay","county",9139,3.28,-9,-9,-9
2003,2,"Clay","county",9255,2.16,-9,-9,-9
2004,2,"Clay","county",9499,2.11,-9,-9,-9
2005,3,"Clay","county",9811,3.06,-9,-9,-9
2006,3,"Clay","county",10116,2.97,-9,-9,-9
2007,3,"Clay","county",10326,2.91,-9,-9,-9
2008,3,"Clay","county",10310,2.91,-9,-9,-9
2009,1,"Clay","county",10370,0.96,-9,-9,-9
2010,1,"Clay","county",10622,0.94,-9,-9,-9
2011,2,"Clay","county",10460,1.91,-9,-9,-9
2012,2,"Clay","county",10520,1.9,-9,-9,-9
2013,1,"Clay","county",10794,0.93,-9,-9,-9
2014,2,"Clay","county",10794,1.85,-9,-9,-9
2015,5,"Clay","county",11036,4.53,0.8,0.2,0
2016,5,"Clay","county",11320,4.42,0.8,0.2,0
2017,6,"Clay","county",11488,5.22,0.8333,0,0
2000,26,"Cleveland","county",96287,2.7,0.4615,0,0.0385
2001,24,"Cleveland","county",96810,2.48,0.4167,0,0.0417
2002,24,"Cleveland","county",97921,2.45,0.5417,0,0.0417
2003,26,"Cleveland","county",99032,2.63,0.6538,0,0.0385
2004,29,"Cleveland","county",98497,2.94,0.7241,0,0.0345
2005,27,"Cleveland","county",97810,2.76,0.6667,0,0.037
2006,34,"Cleveland","county",96720,3.52,0.6471,0,0.0588
2007,36,"Cleveland","county",97144,3.71,0.6389,0,0.0278
2008,35,"Cleveland","county",97953,3.57,0.6,0,0.0286
2009,43,"Cleveland","county",98638,4.36,0.6279,0,0.0233
2010,41,"Cleveland","county",98249,4.17,0.6341,0,0.0244
2011,38,"Cleveland","county",98209,3.87,0.6842,0,0.0263
2012,40,"Cleveland","county",97702,4.09,0.675,0,0.075
2013,40,"Cleveland","county",97429,4.11,0.625,0,0.075
2014,36,"Cleveland","county",97920,3.68,0.6944,0,0.0556
2015,39,"Cleveland","county",97871,3.98,0.641,0,0.0256
2016,35,"Cleveland","county",98244,3.56,0.6,0,0
2017,44,"Cleveland","county",98580,4.46,0.6364,0,0.0227
2000,12,"Columbus","county",54749,2.19,0.6667,0,0.1667
2001,14,"Columbus","county",54840,2.55,0.6429,0,0.1429
2002,14,"Columbus","county",55401,2.53,0.7143,0,0.1429
2003,13,"Columbus","county",55961,2.32,0.6154,0,0.1538
2004,15,"Columbus","county",54917,2.73,0.6667,0,0.0667
2005,12,"Columbus","county",54643,2.2,0.5833,0,0.0833
2006,13,"Columbus","county",54666,2.38,0.6923,0,0.1538
2007,13,"Columbus","county",54460,2.39,0.7692,0,0.1538
2008,13,"Columbus","county",54758,2.37,0.6923,0,0.1538
2009,14,"Columbus","county",56299,2.49,0.6429,0,0.1429
2010,16,"Columbus","county",58204,2.75,0.6875,0.0625,0.125
2011,14,"Columbus","county",57657,2.43,0.6429,0.0714,0.0714
2012,14,"Columbus","county",57862,2.42,0.6429,0.0714,0.0714
2013,16,"Columbus","county",57739,2.77,0.5625,0.125,0.0625
2014,15,"Columbus","county",57632,2.6,0.6,0.0667,0.0667
2015,17,"Columbus","county",57206,2.97,0.5882,0.0588,0.0588
2016,14,"Columbus","county",57182,2.45,0.4286,0.0714,0.0714
2017,20,"Columbus","county",56941,3.51,0.5,0.05,0.05
2000,28,"Craven","county",91436,3.06,0.7857,0,0
2001,28,"Craven","county",91969,3.04,0.7143,0.0357,0
2002,37,"Craven","county",92602,4,0.7568,0.0541,0
2003,46,"Craven","county",93236,4.93,0.7609,0.0652,0.0217
2004,45,"Craven","county",93454,4.82,0.7556,0.0444,0.0667
2005,42,"Craven","county",92151,4.56,0.8095,0.0476,0.0952
2006,44,"Craven","county",95566,4.6,0.75,0.0227,0.0909
2007,46,"Craven","county",96406,4.77,0.6304,0,0.087
2008,52,"Craven","county",97766,5.32,0.6538,0,0.0577
2009,59,"Craven","county",100271,5.88,0.6949,0.0169,0.0169
2010,62,"Craven","county",103951,5.96,0.7258,0.0484,0.0484
2011,58,"Craven","county",104965,5.53,0.7414,0.0172,0.0517
2012,56,"Craven","county",105179,5.32,0.7321,0.0179,0.0357
2013,53,"Craven","county",104421,5.08,0.6981,0.0566,0.0566
2014,53,"Craven","county",104520,5.07,0.7736,0.0755,0
2015,52,"Craven","county",103691,5.01,0.7308,0.0769,0
2016,50,"Craven","county",103737,4.82,0.72,0.06,0
2017,56,"Craven","county",103735,5.4,0.7143,0.0536,0.0179
2000,93,"Cumberland","county",302963,3.07,0.7634,0,0.0753
2001,99,"Cumberland","county",301089,3.29,0.7879,0,0.0909
2002,106,"Cumberland","county",304855,3.48,0.7736,0,0.0755
2003,96,"Cumberland","county",308620,3.11,0.8125,0,0.0938
2004,94,"Cumberland","county",311526,3.02,0.766,0,0.117
2005,94,"Cumberland","county",313000,3,0.7872,0,0.1489
2006,102,"Cumberland","county",306545,3.33,0.7549,0.0098,0.1275
2007,100,"Cumberland","county",313616,3.19,0.75,0.01,0.11
2008,113,"Cumberland","county",316945,3.57,0.7257,0.0177,0.1239
2009,115,"Cumberland","county",321121,3.58,0.7565,0.0087,0.1478
2010,122,"Cumberland","county",321018,3.8,0.7705,0.0164,0.1311
2011,144,"Cumberland","county",327643,4.4,0.7708,0.0208,0.125
2012,147,"Cumberland","county",330754,4.44,0.7619,0.0068,0.0952
2013,160,"Cumberland","county",332553,4.81,0.7563,0.0063,0.0875
2014,161,"Cumberland","county",329403,4.89,0.7329,0.0062,0.087
2015,174,"Cumberland","county",328860,5.29,0.7471,0.0057,0.0862
2016,206,"Cumberland","county",329824,6.25,0.7379,0.0146,0.0971
2017,197,"Cumberland","county",329604,5.98,0.736,0.0254,0.1066
2000,1,"Currituck","county",18190,0.55,-9,-9,-9
2001,1,"Currituck","county",18861,0.53,-9,-9,-9
2002,2,"Currituck","county",19293,1.04,-9,-9,-9
2003,3,"Currituck","county",19726,1.52,-9,-9,-9
2004,3,"Currituck","county",21059,1.42,-9,-9,-9
2005,3,"Currituck","county",22617,1.33,-9,-9,-9
2006,4,"Currituck","county",23580,1.7,-9,-9,-9
2007,5,"Currituck","county",23731,2.11,1,0,0
2008,6,"Currituck","county",23486,2.55,1,0,0
2009,6,"Currituck","county",23502,2.55,0.8333,0,0
2010,7,"Currituck","county",23559,2.97,0.8571,0,0
2011,4,"Currituck","county",23643,1.69,-9,-9,-9
2012,4,"Currituck","county",23767,1.68,-9,-9,-9
2013,4,"Currituck","county",24506,1.63,-9,-9,-9
2014,3,"Currituck","county",25072,1.2,-9,-9,-9
2015,2,"Currituck","county",25627,0.78,-9,-9,-9
2016,3,"Currituck","county",26101,1.15,-9,-9,-9
2017,4,"Currituck","county",26604,1.5,-9,-9,-9
2000,9,"Dare","county",29967,3,0.8889,0,0
2001,9,"Dare","county",31184,2.89,0.8889,0,0
2002,11,"Dare","county",31812,3.46,0.8182,0,0
2003,14,"Dare","county",32440,4.32,0.8571,0,0
2004,16,"Dare","county",33906,4.72,0.8125,0,0
2005,19,"Dare","county",35145,5.41,0.8421,0,0
2006,19,"Dare","county",34730,5.47,0.8421,0,0.0526
2007,18,"Dare","county",34272,5.25,0.8333,0,0.0556
2008,21,"Dare","county",33812,6.21,0.8571,0.0476,0.0476
2009,21,"Dare","county",34253,6.13,0.8571,0.0952,0.0476
2010,20,"Dare","county",33886,5.9,0.9,0.1,0.05
2011,17,"Dare","county",34216,4.97,0.9412,0,0
2012,17,"Dare","county",34810,4.88,0.9412,0,0
2013,19,"Dare","county",35273,5.39,0.9474,0,0
2014,19,"Dare","county",35415,5.36,0.8947,0,0
2015,16,"Dare","county",36001,4.44,0.875,0,0
2016,16,"Dare","county",36387,4.4,0.875,0,0
2017,18,"Dare","county",36792,4.89,0.9444,0,0
2000,23,"Davidson","county",147246,1.56,0.7826,0,0.087
2001,24,"Davidson","county",149098,1.61,0.7917,0,0.0833
2002,25,"Davidson","county",151125,1.65,0.76,0,0.08
2003,27,"Davidson","county",153152,1.76,0.7037,0,0.0741
2004,29,"Davidson","county",153897,1.88,0.7586,0,0.069
2005,32,"Davidson","county",154796,2.07,0.7813,0,0.0938
2006,34,"Davidson","county",155343,2.19,0.7941,0.0294,0.1176
2007,37,"Davidson","county",156400,2.37,0.8108,0,0.1081
2008,41,"Davidson","county",158897,2.58,0.7805,0.0732,0.0976
2009,40,"Davidson","county",159987,2.5,0.75,0.05,0.1
2010,41,"Davidson","county",163488,2.51,0.7317,0.0488,0.122
2011,54,"Davidson","county",163364,3.31,0.7407,0.037,0.0556
2012,59,"Davidson","county",163410,3.61,0.7458,0.0169,0.0339
2013,60,"Davidson","county",163770,3.66,0.7167,0.0333,0.0333
2014,57,"Davidson","county",164454,3.47,0.6667,0.0175,0.1053
2015,71,"Davidson","county",165193,4.3,0.6338,0.0423,0.1127
2016,65,"Davidson","county",166137,3.91,0.6462,0.0308,0.1538
2017,70,"Davidson","county",167105,4.19,0.6286,0.0571,0.1
2000,1,"Davie","county",34835,0.29,-9,-9,-9
2001,4,"Davie","county",36232,1.1,-9,-9,-9
2002,5,"Davie","county",36883,1.36,0.8,0,0
2003,5,"Davie","county",37535,1.33,0.6,0,0
2004,4,"Davie","county",37871,1.06,-9,-9,-9
2005,5,"Davie","county",38644,1.29,0.6,0,0
2006,5,"Davie","county",39838,1.26,0.4,0,0
2007,6,"Davie","county",40447,1.48,0.5,0,0
2008,7,"Davie","county",40980,1.71,0.5714,0,0
2009,8,"Davie","county",41760,1.92,0.625,0,0
2010,8,"Davie","county",41378,1.93,0.625,0,0
2011,12,"Davie","county",41560,2.89,0.8333,0,0
2012,13,"Davie","county",41412,3.14,0.8462,0,0
2013,14,"Davie","county",41507,3.37,0.7857,0,0
2014,13,"Davie","county",41476,3.13,0.7692,0.0769,0
2015,12,"Davie","county",41743,2.87,0.8333,0,0
2016,15,"Davie","county",42211,3.55,0.8,0.0667,0
2017,19,"Davie","county",42727,4.45,0.8947,0,0
2000,3,"Duplin","county",49063,0.61,-9,-9,-9
2001,3,"Duplin","county",49595,0.6,-9,-9,-9
2002,7,"Duplin","county",50703,1.38,0.4286,0,0.1429
2003,7,"Duplin","county",51812,1.35,0.5714,0,0.1429
2004,8,"Duplin","county",51821,1.54,0.625,0,0.125
2005,5,"Duplin","county",52141,0.96,0.6,0,0
2006,7,"Duplin","county",52708,1.33,0.7143,0,0.1429
2007,5,"Duplin","county",53133,0.94,0.8,0,0
2008,6,"Duplin","county",53442,1.12,0.8333,0,0
2009,8,"Duplin","county",53672,1.49,0.5,0,0
2010,7,"Duplin","county",58729,1.19,0.5714,0,0
2011,9,"Duplin","county",59476,1.51,0.6667,0,0
2012,11,"Duplin","county",60059,1.83,0.7273,0,0
2013,12,"Duplin","county",60104,2,0.8333,0,0
2014,16,"Duplin","county",60126,2.66,0.75,0,0
2015,12,"Duplin","county",59868,2,0.6667,0,0
2016,14,"Duplin","county",59597,2.35,0.7143,0,0
2017,13,"Duplin","county",59513,2.18,0.6154,0.0769,0.0769
2000,191,"Durham","county",223314,8.55,0.7801,0.0052,0.0262
2001,195,"Durham","county",228087,8.55,0.8154,0.0103,0.041
2002,202,"Durham","county",231434,8.73,0.7921,0.0198,0.0545
2003,186,"Durham","county",234780,7.92,0.7634,0.0215,0.043
2004,211,"Durham","county",239662,8.8,0.7346,0.0237,0.0521
2005,230,"Durham","county",242527,9.48,0.7565,0.0087,0.0522
2006,236,"Durham","county",246825,9.56,0.7331,0.0212,0.0466
2007,245,"Durham","county",254740,9.62,0.7388,0.0122,0.0612
2008,276,"Durham","county",260471,10.6,0.7174,0.0217,0.0725
2009,299,"Durham","county",266189,11.23,0.709,0.0167,0.0535
2010,310,"Durham","county",268925,11.53,0.7097,0.0226,0.0484
2011,323,"Durham","county",272314,11.86,0.7492,0.0217,0.0526
2012,332,"Durham","county",282511,11.75,0.753,0.0301,0.0572
2013,355,"Durham","county",286053,12.41,0.7549,0.0338,0.0507
2014,397,"Durham","county",292191,13.59,0.7607,0.0101,0.0605
2015,400,"Durham","county",297219,13.46,0.7575,0.0175,0.07
2016,425,"Durham","county",301520,14.1,0.72,0.0212,0.0753
2017,441,"Durham","county",306184,14.4,0.7302,0.0181,0.093
2000,6,"Edgecombe","county",55606,1.08,1,0,0
2001,6,"Edgecombe","county",54713,1.1,1,0,0
2002,11,"Edgecombe","county",54630,2.01,1,0,0.0909
2003,7,"Edgecombe","county",54547,1.28,1,0,0.1429
2004,17,"Edgecombe","county",53777,3.16,0.9412,0,0.0588
2005,16,"Edgecombe","county",53554,2.99,0.875,0,0.0625
2006,14,"Edgecombe","county",52641,2.66,0.9286,0,0
2007,8,"Edgecombe","county",51813,1.54,0.75,0,0
2008,9,"Edgecombe","county",51811,1.74,0.7778,0,0
2009,9,"Edgecombe","county",51339,1.75,0.7778,0,0
2010,8,"Edgecombe","county",56681,1.41,0.75,0,0
2011,10,"Edgecombe","county",56089,1.78,0.6,0,0
2012,10,"Edgecombe","county",56085,1.78,0.8,0,0
2013,12,"Edgecombe","county",55704,2.15,0.9167,0,0
2014,10,"Edgecombe","county",55483,1.8,0.8,0.1,0.2
2015,11,"Edgecombe","county",54367,2.02,0.8182,0.0909,0.1818
2016,9,"Edgecombe","county",53502,1.68,0.7778,0.1111,0.2222
2017,11,"Edgecombe","county",52856,2.08,0.8182,0.0909,0.2727
2000,188,"Forsyth","county",306067,6.14,0.8032,0.016,0.0319
2001,193,"Forsyth","county",310331,6.22,0.7617,0.0207,0.0363
2002,206,"Forsyth","county",314540,6.55,0.7573,0.0243,0.0388
2003,205,"Forsyth","county",318751,6.43,0.7512,0.0195,0.0439
2004,226,"Forsyth","county",321852,7.02,0.7699,0.0088,0.0354
2005,233,"Forsyth","county",324361,7.18,0.7468,0.0172,0.0343
2006,232,"Forsyth","county",331851,6.99,0.7759,0.0259,0.0302
2007,247,"Forsyth","county",338679,7.29,0.7733,0.0243,0.0283
2008,258,"Forsyth","county",343786,7.5,0.7752,0.0271,0.031
2009,262,"Forsyth","county",355640,7.37,0.7443,0.0382,0.0344
2010,272,"Forsyth","county",351798,7.73,0.761,0.0368,0.0404
2011,275,"Forsyth","county",354878,7.75,0.7745,0.0255,0.0327
2012,278,"Forsyth","county",357767,7.77,0.759,0.0288,0.0396
2013,277,"Forsyth","county",360471,7.68,0.7509,0.0433,0.0361
2014,303,"Forsyth","county",364248,8.32,0.7822,0.0165,0.0528
2015,326,"Forsyth","county",366543,8.89,0.7669,0.0307,0.0521
2016,340,"Forsyth","county",369144,9.21,0.75,0.0324,0.0588
2017,352,"Forsyth","county",372651,9.45,0.7358,0.0284,0.0653
2000,3,"Franklin","county",47260,0.63,-9,-9,-9
2001,9,"Franklin","county",48813,1.84,0.6667,0,0.1111
2002,7,"Franklin","county",49946,1.4,0.7143,0,0
2003,7,"Franklin","county",51079,1.37,0.4286,0,0
2004,8,"Franklin","county",52855,1.51,0.625,0,0
2005,9,"Franklin","county",54181,1.66,0.7778,0,0
2006,9,"Franklin","county",55316,1.63,0.7778,0,0
2007,11,"Franklin","county",56456,1.95,0.8182,0,0.0909
2008,10,"Franklin","county",57911,1.73,0.8,0,0
2009,14,"Franklin","county",59199,2.36,0.7143,0,0
2010,15,"Franklin","county",60978,2.46,0.8,0,0
2011,20,"Franklin","county",61651,3.24,0.75,0,0.05
2012,16,"Franklin","county",61840,2.59,0.5,0,0.0625
2013,14,"Franklin","county",62697,2.23,0.5714,0.0714,0
2014,19,"Franklin","county",63225,3.01,0.8947,0.0526,0.0526
2015,14,"Franklin","county",64206,2.18,1,0.0714,0.0714
2016,20,"Franklin","county",65445,3.06,0.85,0.05,0.05
2017,18,"Franklin","county",66514,2.71,0.8333,0.0556,0.0556
2000,46,"Gaston","county",190365,2.42,0.7609,0,0.0217
2001,49,"Gaston","county",191112,2.56,0.7959,0.0204,0.0204
2002,52,"Gaston","county",192603,2.7,0.8462,0.0385,0.0385
2003,49,"Gaston","county",194094,2.52,0.8367,0,0.0408
2004,56,"Gaston","county",192650,2.91,0.8929,0,0.0357
2005,59,"Gaston","county",192641,3.06,0.8644,0.0339,0.0508
2006,57,"Gaston","county",197232,2.89,0.8772,0.0351,0.0702
2007,67,"Gaston","county",200972,3.33,0.806,0.0299,0.0746
2008,90,"Gaston","county",205014,4.39,0.8111,0.0333,0.0667
2009,103,"Gaston","county",207270,4.97,0.8058,0.0291,0.0583
2010,134,"Gaston","county",206384,6.49,0.7463,0.0299,0.0522
2011,138,"Gaston","county",207506,6.65,0.7391,0.029,0.0797
2012,127,"Gaston","county",208582,6.09,0.7323,0.0236,0.0709
2013,115,"Gaston","county",209571,5.49,0.7565,0.0174,0.0609
2014,123,"Gaston","county",210735,5.84,0.7317,0,0.065
2015,130,"Gaston","county",212636,6.11,0.7385,0.0154,0.0615
2016,131,"Gaston","county",215489,6.08,0.7405,0.0153,0.0611
2017,144,"Gaston","county",218527,6.59,0.7083,0.0208,0.0764
2000,1,"Gates","county",10516,0.95,-9,-9,-9
2001,1,"Gates","county",10492,0.95,-9,-9,-9
2002,1,"Gates","county",10609,0.94,-9,-9,-9
2003,1,"Gates","county",10726,0.93,-9,-9,-9
2004,0,"Gates","county",10882,0,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,1,"Gates","county",11584,0.86,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,0,"Gates","county",11944,0,-9,-9,-9
2012,0,"Gates","county",11830,0,-9,-9,-9
2013,0,"Gates","county",11880,0,-9,-9,-9
2014,0,"Gates","county",11912,0,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,0,"Gates","county",11891,0,-9,-9,-9
2017,1,"Gates","county",11960,0.84,-9,-9,-9
2000,2,"Graham","county",7993,2.5,-9,-9,-9
2001,1,"Graham","county",8034,1.24,-9,-9,-9
2002,1,"Graham","county",8108,1.23,-9,-9,-9
2003,1,"Graham","county",8181,1.22,-9,-9,-9
2004,2,"Graham","county",8137,2.46,-9,-9,-9
2005,3,"Graham","county",8105,3.7,-9,-9,-9
2006,2,"Graham","county",8106,2.47,-9,-9,-9
2007,1,"Graham","county",8144,1.23,-9,-9,-9
2008,1,"Graham","county",8087,1.24,-9,-9,-9
2009,3,"Graham","county",8327,3.6,-9,-9,-9
2010,2,"Graham","county",8888,2.25,-9,-9,-9
2011,1,"Graham","county",8942,1.12,-9,-9,-9
2012,3,"Graham","county",8850,3.39,-9,-9,-9
2013,2,"Graham","county",8854,2.26,-9,-9,-9
2014,2,"Graham","county",8829,2.27,-9,-9,-9
2015,2,"Graham","county",8761,2.28,-9,-9,-9
2016,2,"Graham","county",8835,2.26,-9,-9,-9
2017,2,"Graham","county",8837,2.26,-9,-9,-9
2000,10,"Granville","county",48498,2.06,0.7,0,0
2001,14,"Granville","county",49671,2.82,0.8571,0,0.1429
2002,14,"Granville","county",50638,2.76,0.7143,0,0.2143
2003,22,"Granville","county",51605,4.26,0.6818,0,0.0909
2004,16,"Granville","county",53346,3,0.75,0,0.25
2005,15,"Granville","county",53977,2.78,0.8,0,0.2667
2006,17,"Granville","county",53837,3.16,0.8235,0,0.2941
2007,18,"Granville","county",55667,3.23,0.7778,0,0.2222
2008,23,"Granville","county",56254,4.09,0.7391,0,0.1739
2009,26,"Granville","county",57439,4.53,0.7308,0.0385,0.2692
2010,29,"Granville","county",60122,4.82,0.6897,0.0345,0.2414
2011,23,"Granville","county",60863,3.78,0.7826,0.0435,0.3043
2012,26,"Granville","county",56748,4.58,0.7308,0.0769,0.3077
2013,30,"Granville","county",57910,5.18,0.7667,0.0333,0.3
2014,28,"Granville","county",58104,4.82,0.6429,0.0357,0.2857
2015,25,"Granville","county",58547,4.27,0.64,0.04,0.28
2016,25,"Granville","county",59433,4.21,0.64,0,0.2
2017,23,"Granville","county",59975,3.83,0.8696,0,0.2609
2000,0,"Greene","county",18974,0,-9,-9,-9
2001,0,"Greene","county",19008,0,-9,-9,-9
2002,1,"Greene","county",19443,0.51,-9,-9,-9
2003,1,"Greene","county",19878,0.5,-9,-9,-9
2004,1,"Greene","county",20262,0.49,-9,-9,-9
2005,1,"Greene","county",20267,0.49,-9,-9,-9
