"year","total","region","type","population","providerRate"
2015,0,"Alexander","county",37952,0
2016,0,"Alexander","county",38284,0
2017,0,"Alexander","county",38452,0
2011,0,"Alleghany","county",11069,0
2012,0,"Alleghany","county",10971,0
2013,0,"Alleghany","county",11052,0
2014,0,"Alleghany","county",11099,0
2015,0,"Alleghany","county",11190,0
2016,0,"Alleghany","county",11202,0
2017,0,"Alleghany","county",11233,0
2011,0,"Anson","county",25822,0
2012,0,"Anson","county",26626,0
2013,0,"Anson","county",26318,0
2014,0,"Anson","county",26468,0
2015,0,"Anson","county",26155,0
2016,0,"Anson","county",25628,0
2017,0,"Anson","county",25626,0
2011,0,"Ashe","county",27423,0
2012,0,"Ashe","county",27361,0
2013,1,"Ashe","county",27434,0.36
2014,1,"Ashe","county",27448,0.36
2015,1,"Ashe","county",27332,0.37
2016,0,"Ashe","county",27344,0
2017,0,"Ashe","county",27218,0
2011,0,"Avery","county",17834,0
2012,0,"Avery","county",17764,0
2013,0,"Avery","county",17872,0
2014,0,"Avery","county",17895,0
2015,0,"Avery","county",17816,0
2016,0,"Avery","county",18098,0
2017,0,"Avery","county",18072,0
2011,0,"Beaufort","county",47854,0
2012,0,"Beaufort","county",47901,0
2013,0,"Beaufort","county",47777,0
2014,0,"Beaufort","county",47717,0
2015,0,"Beaufort","county",47829,0
2016,0,"Beaufort","county",47610,0
2017,0,"Beaufort","county",47547,0
2011,0,"Bertie","county",20890,0
2012,0,"Bertie","county",20665,0
2013,0,"Bertie","county",20595,0
2014,0,"Bertie","county",20617,0
2015,0,"Bertie","county",20533,0
2016,0,"Bertie","county",19847,0
2017,0,"Bertie","county",19881,0
2011,0,"Bladen","county",35148,0
2012,0,"Bladen","county",35200,0
2013,0,"Bladen","county",35209,0
2014,0,"Bladen","county",35113,0
2015,0,"Bladen","county",35011,0
2016,0,"Bladen","county",34667,0
2017,0,"Bladen","county",34393,0
2011,0,"Brunswick","county",110140,0
2012,0,"Brunswick","county",112597,0
2013,0,"Brunswick","county",115716,0
2014,0,"Brunswick","county",117834,0
2015,0,"Brunswick","county",123535,0
2016,0,"Brunswick","county",127750,0
2017,1,"Brunswick","county",131726,0.08
2011,14,"Buncombe","county",243855,0.57
2012,14,"Buncombe","county",245535,0.57
2013,14,"Buncombe","county",248872,0.56
2014,14,"Buncombe","county",251275,0.56
2015,15,"Buncombe","county",254836,0.59
2016,16,"Buncombe","county",258406,0.62
2017,19,"Buncombe","county",261532,0.73
2011,2,"Burke","county",90722,0.22
2012,3,"Burke","county",89977,0.33
2013,4,"Burke","county",89519,0.45
2014,2,"Burke","county",89197,0.22
2015,2,"Burke","county",89114,0.22
2016,1,"Burke","county",89814,0.11
2017,2,"Burke","county",90246,0.22
2011,10,"Cabarrus","county",181253,0.55
2012,11,"Cabarrus","county",183565,0.6
2013,14,"Cabarrus","county",186457,0.75
2014,11,"Cabarrus","county",191060,0.58
2015,13,"Cabarrus","county",195714,0.66
2016,13,"Cabarrus","county",200663,0.65
2017,16,"Cabarrus","county",205473,0.78
2011,1,"Caldwell","county",83117,0.12
2012,0,"Caldwell","county",82605,0
2013,0,"Caldwell","county",82504,0
2014,0,"Caldwell","county",82445,0
2015,0,"Caldwell","county",82577,0
2016,0,"Caldwell","county",82793,0
2017,0,"Caldwell","county",83303,0
2011,0,"Camden","county",9921,0
2012,0,"Camden","county",9922,0
2013,0,"Camden","county",10174,0
2014,0,"Camden","county",10251,0
2015,0,"Camden","county",10224,0
2016,0,"Camden","county",10287,0
2017,0,"Camden","county",10359,0
2011,1,"Carteret","county",67696,0.15
2012,2,"Carteret","county",68362,0.29
2013,2,"Carteret","county",69239,0.29
2014,2,"Carteret","county",69350,0.29
2015,2,"Carteret","county",69826,0.29
2016,2,"Carteret","county",69881,0.29
2017,1,"Carteret","county",70190,0.14
2011,1,"Caswell","county",23654,0.42
2012,0,"Caswell","county",23492,0
2013,0,"Caswell","county",23844,0
2014,0,"Caswell","county",23602,0
2015,0,"Caswell","county",23606,0
2016,0,"Caswell","county",23689,0
2017,0,"Caswell","county",23699,0
2011,7,"Catawba","county",154992,0.45
2012,5,"Catawba","county",155494,0.32
2013,4,"Catawba","county",155411,0.26
2014,4,"Catawba","county",155830,0.26
2015,4,"Catawba","county",155828,0.26
2016,4,"Catawba","county",156473,0.26
2017,4,"Catawba","county",156949,0.25
2011,1,"Chatham","county",64553,0.15
2012,1,"Chatham","county",66545,0.15
2013,0,"Chatham","county",67620,0
2014,0,"Chatham","county",68725,0
2015,0,"Chatham","county",71815,0
2016,0,"Chatham","county",73286,0
2017,0,"Chatham","county",74835,0
2011,0,"Cherokee","county",27300,0
2012,0,"Cherokee","county",27030,0
2013,0,"Cherokee","county",27471,0
2014,0,"Cherokee","county",27451,0
2015,1,"Cherokee","county",27770,0.36
2016,0,"Cherokee","county",28591,0
2017,0,"Cherokee","county",29216,0
2011,0,"Chowan","county",14796,0
2012,0,"Chowan","county",14743,0
2013,0,"Chowan","county",14815,0
2014,0,"Chowan","county",14636,0
2015,0,"Chowan","county",14541,0
2016,0,"Chowan","county",14410,0
2017,0,"Chowan","county",14292,0
2011,0,"Clay","county",10460,0
2012,0,"Clay","county",10520,0
2013,0,"Clay","county",10794,0
2014,0,"Clay","county",10794,0
2015,0,"Clay","county",11036,0
2016,0,"Clay","county",11320,0
2017,0,"Clay","county",11488,0
2011,4,"Cleveland","county",98209,0.41
2012,4,"Cleveland","county",97702,0.41
2013,3,"Cleveland","county",97429,0.31
2014,3,"Cleveland","county",97920,0.31
2015,3,"Cleveland","county",97871,0.31
2016,4,"Cleveland","county",98244,0.41
2017,4,"Cleveland","county",98580,0.41
2011,1,"Columbus","county",57657,0.17
2012,1,"Columbus","county",57862,0.17
2013,1,"Columbus","county",57739,0.17
2014,1,"Columbus","county",57632,0.17
2015,1,"Columbus","county",57206,0.17
2016,1,"Columbus","county",57182,0.17
2017,1,"Columbus","county",56941,0.18
2011,3,"Craven","county",104965,0.29
2012,3,"Craven","county",105179,0.29
2013,3,"Craven","county",104421,0.29
2014,3,"Craven","county",104520,0.29
2015,2,"Craven","county",103691,0.19
2016,2,"Craven","county",103737,0.19
2017,2,"Craven","county",103735,0.19
2011,12,"Cumberland","county",327643,0.37
2012,11,"Cumberland","county",330754,0.33
2013,13,"Cumberland","county",332553,0.39
2014,9,"Cumberland","county",329403,0.27
2015,11,"Cumberland","county",328860,0.33
2016,10,"Cumberland","county",329824,0.3
2017,9,"Cumberland","county",329604,0.27
2011,0,"Currituck","county",23643,0
2012,0,"Currituck","county",23767,0
2013,0,"Currituck","county",24506,0
2014,0,"Currituck","county",25072,0
2015,0,"Currituck","county",25627,0
2016,0,"Currituck","county",26101,0
2017,0,"Currituck","county",26604,0
2011,0,"Dare","county",34216,0
2012,0,"Dare","county",34810,0
2013,0,"Dare","county",35273,0
2014,0,"Dare","county",35415,0
2015,0,"Dare","county",36001,0
2016,0,"Dare","county",36387,0
2017,0,"Dare","county",36792,0
2011,0,"Davidson","county",163364,0
2012,0,"Davidson","county",163410,0
2013,1,"Davidson","county",163770,0.06
2014,0,"Davidson","county",164454,0
2015,0,"Davidson","county",165193,0
2016,0,"Davidson","county",166137,0
2017,0,"Davidson","county",167105,0
2011,2,"Davie","county",41560,0.48
2012,1,"Davie","county",41412,0.24
2013,2,"Davie","county",41507,0.48
2014,1,"Davie","county",41476,0.24
2015,1,"Davie","county",41743,0.24
2016,1,"Davie","county",42211,0.24
2017,1,"Davie","county",42727,0.23
2011,0,"Duplin","county",59476,0
2012,0,"Duplin","county",60059,0
2013,0,"Duplin","county",60104,0
2014,0,"Duplin","county",60126,0
2015,0,"Duplin","county",59868,0
2016,0,"Duplin","county",59597,0
2017,0,"Duplin","county",59513,0
2011,53,"Durham","county",272314,1.95
2012,57,"Durham","county",282511,2.02
2013,57,"Durham","county",286053,1.99
2014,61,"Durham","county",292191,2.09
2015,59,"Durham","county",297219,1.99
2016,59,"Durham","county",301520,1.96
2017,66,"Durham","county",306184,2.16
2011,0,"Edgecombe","county",56089,0
2012,0,"Edgecombe","county",56085,0
2013,0,"Edgecombe","county",55704,0
2014,0,"Edgecombe","county",55483,0
2015,0,"Edgecombe","county",54367,0
2016,0,"Edgecombe","county",53502,0
2017,0,"Edgecombe","county",52856,0
2011,57,"Forsyth","county",354878,1.61
2012,54,"Forsyth","county",357767,1.51
2013,55,"Forsyth","county",360471,1.53
2014,60,"Forsyth","county",364248,1.65
2015,66,"Forsyth","county",366543,1.8
2016,68,"Forsyth","county",369144,1.84
2017,76,"Forsyth","county",372651,2.04
2011,0,"Franklin","county",61651,0
2012,0,"Franklin","county",61840,0
2013,0,"Franklin","county",62697,0
2014,0,"Franklin","county",63225,0
2015,0,"Franklin","county",64206,0
2016,0,"Franklin","county",65445,0
2017,0,"Franklin","county",66514,0
2011,6,"Gaston","county",207506,0.29
2012,5,"Gaston","county",208582,0.24
2013,3,"Gaston","county",209571,0.14
2014,6,"Gaston","county",210735,0.28
2015,7,"Gaston","county",212636,0.33
2016,7,"Gaston","county",215489,0.32
2017,8,"Gaston","county",218527,0.37
2011,0,"Gates","county",11944,0
2012,0,"Gates","county",11830,0
2013,0,"Gates","county",11880,0
2014,0,"Gates","county",11912,0
2015,0,"Gates","county",11739,0
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,0,"Graham","county",8942,0
2012,0,"Graham","county",8850,0
2013,0,"Graham","county",8854,0
2014,0,"Graham","county",8829,0
2015,0,"Graham","county",8761,0
2016,0,"Graham","county",8835,0
2017,0,"Graham","county",8837,0
2011,0,"Granville","county",60863,0
2012,0,"Granville","county",56748,0
2013,0,"Granville","county",57910,0
2014,1,"Granville","county",58104,0.17
2015,1,"Granville","county",58547,0.17
2016,1,"Granville","county",59433,0.17
2017,1,"Granville","county",59975,0.17
2011,0,"Greene","county",21489,0
2012,0,"Greene","county",21363,0
2013,0,"Greene","county",21073,0
2014,0,"Greene","county",21286,0
2015,0,"Greene","county",21158,0
2016,0,"Greene","county",21421,0
2017,0,"Greene","county",21522,0
2011,23,"Guilford","county",495231,0.46
2012,20,"Guilford","county",502190,0.4
2013,25,"Guilford","county",507419,0.49
2014,29,"Guilford","county",512273,0.57
2015,33,"Guilford","county",517124,0.64
2016,33,"Guilford","county",520230,0.63
2017,35,"Guilford","county",523962,0.67
2011,0,"Halifax","county",54397,0
2012,0,"Halifax","county",54237,0
2013,0,"Halifax","county",53705,0
2014,0,"Halifax","county",53190,0
2015,0,"Halifax","county",52423,0
2016,0,"Halifax","county",52160,0
2017,0,"Halifax","county",51815,0
2011,2,"Harnett","county",118615,0.17
2012,2,"Harnett","county",121264,0.16
2013,1,"Harnett","county",123316,0.08
2014,1,"Harnett","county",125730,0.08
2015,2,"Harnett","county",127127,0.16
2016,2,"Harnett","county",128783,0.16
2017,1,"Harnett","county",130847,0.08
2011,1,"Haywood","county",59684,0.17
2012,3,"Haywood","county",59291,0.51
2013,0,"Haywood","county",59674,0
2014,1,"Haywood","county",59913,0.17
2015,1,"Haywood","county",60631,0.16
2016,2,"Haywood","county",61771,0.32
2017,2,"Haywood","county",62277,0.32
2011,1,"Henderson","county",108448,0.09
2012,2,"Henderson","county",108183,0.18
2013,3,"Henderson","county",109287,0.27
2014,3,"Henderson","county",110897,0.27
2015,4,"Henderson","county",112511,0.36
2016,4,"Henderson","county",114385,0.35
2017,4,"Henderson","county",116173,0.34
2011,1,"Hertford","county",24466,0.41
2012,1,"Hertford","county",24451,0.41
2013,1,"Hertford","county",24621,0.41
2014,1,"Hertford","county",24578,0.41
2015,1,"Hertford","county",24426,0.41
2016,1,"Hertford","county",24038,0.42
2017,1,"Hertford","county",23947,0.42
2011,0,"Hoke","county",49065,0
2012,0,"Hoke","county",50036,0
2013,0,"Hoke","county",50672,0
2014,0,"Hoke","county",50982,0
2015,0,"Hoke","county",51776,0
2016,0,"Hoke","county",52214,0
2017,0,"Hoke","county",53343,0
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2011,6,"Iredell","county",161522,0.37
2012,3,"Iredell","county",163043,0.18
2013,4,"Iredell","county",164974,0.24
2014,7,"Iredell","county",167157,0.42
2015,6,"Iredell","county",170230,0.35
2016,6,"Iredell","county",173391,0.35
2017,7,"Iredell","county",176563,0.4
2011,0,"Jackson","county",40606,0
2012,0,"Jackson","county",40788,0
2013,0,"Jackson","county",40810,0
2014,0,"Jackson","county",41039,0
2015,0,"Jackson","county",41597,0
2016,0,"Jackson","county",42574,0
2017,0,"Jackson","county",43116,0
2011,1,"Johnston","county",172570,0.06
2012,1,"Johnston","county",174839,0.06
2013,1,"Johnston","county",177308,0.06
2014,0,"Johnston","county",180048,0
2015,1,"Johnston","county",184519,0.05
2016,0,"Johnston","county",189460,0
2017,1,"Johnston","county",194705,0.05
2011,1,"Jones","county",10327,0.97
2012,1,"Jones","county",10615,0.94
2013,1,"Jones","county",10554,0.95
2014,1,"Jones","county",10468,0.96
2015,1,"Jones","county",10423,0.96
2016,1,"Jones","county",10354,0.97
2017,1,"Jones","county",10356,0.97
2011,1,"Lee","county",58304,0.17
2012,1,"Lee","county",59111,0.17
2013,0,"Lee","county",59344,0
2014,1,"Lee","county",59194,0.17
2015,1,"Lee","county",58908,0.17
2016,1,"Lee","county",59244,0.17
2017,1,"Lee","county",59337,0.17
2011,2,"Lenoir","county",59314,0.34
2012,0,"Lenoir","county",59401,0
2013,0,"Lenoir","county",59046,0
2014,0,"Lenoir","county",58830,0
2015,1,"Lenoir","county",58338,0.17
2016,1,"Lenoir","county",57587,0.17
2017,1,"Lenoir","county",57477,0.17
2011,1,"Lincoln","county",79026,0.13
2012,1,"Lincoln","county",79267,0.13
2013,2,"Lincoln","county",79745,0.25
2014,1,"Lincoln","county",80202,0.12
2015,1,"Lincoln","county",81397,0.12
2016,1,"Lincoln","county",82033,0.12
2017,2,"Lincoln","county",83251,0.24
2011,0,"Macon","county",34459,0
2012,0,"Macon","county",33985,0
2013,2,"Macon","county",34151,0.59
2014,2,"Macon","county",34428,0.58
2015,1,"Macon","county",34771,0.29
2016,1,"Macon","county",35047,0.29
2017,1,"Macon","county",35413,0.28
2011,0,"Madison","county",21193,0
2012,0,"Madison","county",21192,0
2013,0,"Madison","county",21372,0
2014,0,"Madison","county",21584,0
2015,0,"Madison","county",21663,0
2016,0,"Madison","county",21979,0
2017,0,"Madison","county",22240,0
2011,0,"Martin","county",24083,0
2012,0,"Martin","county",24020,0
2013,0,"Martin","county",23750,0
2014,0,"Martin","county",23714,0
2015,0,"Martin","county",23746,0
2016,0,"Martin","county",23606,0
2017,0,"Martin","county",23510,0
2011,0,"McDowell","county",45462,0
2012,0,"McDowell","county",45288,0
2013,0,"McDowell","county",45231,0
2014,0,"McDowell","county",45320,0
2015,0,"McDowell","county",45370,0
2016,0,"McDowell","county",45510,0
2017,0,"McDowell","county",45716,0
2011,50,"Mecklenburg","county",940697,0.53
2012,47,"Mecklenburg","county",963165,0.49
2013,46,"Mecklenburg","county",991867,0.46
2014,45,"Mecklenburg","county",1013199,0.44
2015,46,"Mecklenburg","county",1035605,0.44
2016,55,"Mecklenburg","county",1053545,0.52
2017,58,"Mecklenburg","county",1077301,0.54
2011,0,"Mitchell","county",15501,0
2012,0,"Mitchell","county",15396,0
2013,0,"Mitchell","county",15407,0
2014,0,"Mitchell","county",15825,0
2015,0,"Mitchell","county",15335,0
2016,0,"Mitchell","county",15266,0
2017,0,"Mitchell","county",15237,0
2011,0,"Montgomery","county",27864,0
2012,0,"Montgomery","county",27914,0
2013,0,"Montgomery","county",27768,0
2014,0,"Montgomery","county",27820,0
2015,0,"Montgomery","county",27826,0
2016,0,"Montgomery","county",27768,0
2017,0,"Montgomery","county",27865,0
2011,6,"Moore","county",89395,0.67
2012,7,"Moore","county",90707,0.77
2013,8,"Moore","county",91937,0.87
2014,10,"Moore","county",93078,1.07
2015,9,"Moore","county",94492,0.95
2016,10,"Moore","county",96102,1.04
2017,10,"Moore","county",97597,1.02
2011,4,"Nash","county",96122,0.42
2012,4,"Nash","county",95533,0.42
2013,3,"Nash","county",94744,0.32
2014,5,"Nash","county",94525,0.53
2015,4,"Nash","county",94370,0.42
2016,4,"Nash","county",94421,0.42
2017,3,"Nash","county",94365,0.32
2011,12,"New Hanover","county",206774,0.58
2012,11,"New Hanover","county",209964,0.52
2013,9,"New Hanover","county",213809,0.42
2014,9,"New Hanover","county",216955,0.41
2015,12,"New Hanover","county",220231,0.54
2016,14,"New Hanover","county",223608,0.63
2017,13,"New Hanover","county",227261,0.57
2011,0,"Northampton","county",21844,0
2012,0,"Northampton","county",21514,0
2013,0,"Northampton","county",21244,0
2014,0,"Northampton","county",21233,0
2015,0,"Northampton","county",21073,0
2016,0,"Northampton","county",20788,0
2017,0,"Northampton","county",20709,0
2011,0,"Onslow","county",184228,0
2012,0,"Onslow","county",191030,0
2013,0,"Onslow","county",193925,0
2014,1,"Onslow","county",193204,0.05
2015,2,"Onslow","county",194636,0.1
2016,2,"Onslow","county",193914,0.1
2017,2,"Onslow","county",195621,0.1
2011,30,"Orange","county",135776,2.21
2012,33,"Orange","county",138575,2.38
2013,29,"Orange","county",139694,2.08
2014,33,"Orange","county",139933,2.36
2015,30,"Orange","county",140144,2.14
2016,27,"Orange","county",140853,1.92
2017,22,"Orange","county",142365,1.55
2011,0,"Pamlico","county",13214,0
2012,0,"Pamlico","county",13190,0
2013,0,"Pamlico","county",13071,0
2014,0,"Pamlico","county",13137,0
2015,0,"Pamlico","county",13174,0
2016,0,"Pamlico","county",13336,0
2017,0,"Pamlico","county",13268,0
2011,2,"Pasquotank","county",40438,0.49
2012,2,"Pasquotank","county",39941,0.5
2013,1,"Pasquotank","county",39458,0.25
2014,0,"Pasquotank","county",39691,0
2015,0,"Pasquotank","county",39731,0
2016,0,"Pasquotank","county",40284,0
2017,0,"Pasquotank","county",40598,0
2011,0,"Pender","county",53437,0
2012,0,"Pender","county",54390,0
2013,0,"Pender","county",55568,0
2014,0,"Pender","county",56533,0
2015,0,"Pender","county",57941,0
2016,0,"Pender","county",59459,0
2017,0,"Pender","county",60999,0
2011,0,"Perquimans","county",13537,0
2012,0,"Perquimans","county",13660,0
2013,0,"Perquimans","county",13771,0
2014,0,"Perquimans","county",13638,0
2015,0,"Perquimans","county",13648,0
2016,0,"Perquimans","county",13561,0
2017,0,"Perquimans","county",13546,0
2011,0,"Person","county",39700,0
2012,0,"Person","county",39197,0
2013,0,"Person","county",39192,0
2014,0,"Person","county",39265,0
2015,0,"Person","county",39574,0
2016,0,"Person","county",39728,0
2017,0,"Person","county",39868,0
2011,13,"Pitt","county",170263,0.76
2012,8,"Pitt","county",172618,0.46
2013,12,"Pitt","county",173879,0.69
2014,14,"Pitt","county",174424,0.8
2015,13,"Pitt","county",175532,0.74
2016,15,"Pitt","county",175885,0.85
2017,15,"Pitt","county",176424,0.85
2011,0,"Polk","county",20453,0
2012,0,"Polk","county",20262,0
2013,0,"Polk","county",20603,0
2014,0,"Polk","county",20740,0
2015,0,"Polk","county",20828,0
2016,0,"Polk","county",21030,0
2017,0,"Polk","county",21154,0
2011,1,"Randolph","county",142901,0.07
2012,2,"Randolph","county",142594,0.14
2013,2,"Randolph","county",142561,0.14
2014,2,"Randolph","county",143079,0.14
2015,2,"Randolph","county",142943,0.14
2016,1,"Randolph","county",143711,0.07
2017,0,"Randolph","county",144672,0
2011,0,"Richmond","county",46459,0
2012,0,"Richmond","county",46258,0
2013,0,"Richmond","county",46041,0
2014,0,"Richmond","county",45545,0
2015,0,"Richmond","county",45353,0
2016,0,"Richmond","county",44912,0
2017,0,"Richmond","county",44892,0
2011,2,"Robeson","county",134651,0.15
2012,2,"Robeson","county",134433,0.15
2013,2,"Robeson","county",134010,0.15
2014,2,"Robeson","county",133567,0.15
2015,2,"Robeson","county",133375,0.15
2016,2,"Robeson","county",132657,0.15
2017,2,"Robeson","county",132020,0.15
2011,2,"Rockingham","county",93558,0.21
2012,1,"Rockingham","county",92873,0.11
2013,1,"Rockingham","county",92254,0.11
2014,1,"Rockingham","county",92543,0.11
2015,1,"Rockingham","county",92084,0.11
2016,1,"Rockingham","county",91891,0.11
2017,1,"Rockingham","county",91790,0.11
2011,4,"Rowan","county",138309,0.29
2012,1,"Rowan","county",138242,0.07
2013,3,"Rowan","county",138666,0.22
2014,3,"Rowan","county",138710,0.22
2015,2,"Rowan","county",140122,0.14
2016,3,"Rowan","county",140970,0.21
2017,3,"Rowan","county",141917,0.21
2011,2,"Rutherford","county",68392,0.29
2012,2,"Rutherford","county",67932,0.29
2013,2,"Rutherford","county",67807,0.29
2014,1,"Rutherford","county",67606,0.15
2015,1,"Rutherford","county",67617,0.15
2016,1,"Rutherford","county",67703,0.15
2017,1,"Rutherford","county",67796,0.15
2011,0,"Sampson","county",63746,0
2012,0,"Sampson","county",64151,0
2013,0,"Sampson","county",64313,0
2014,0,"Sampson","county",64398,0
2015,0,"Sampson","county",63993,0
2016,0,"Sampson","county",63499,0
2017,0,"Sampson","county",63143,0
2011,1,"Scotland","county",36029,0.28
2012,1,"Scotland","county",36366,0.27
2013,1,"Scotland","county",36223,0.28
2014,1,"Scotland","county",36058,0.28
2015,1,"Scotland","county",35821,0.28
2016,1,"Scotland","county",35789,0.28
2017,1,"Scotland","county",35686,0.28
2011,2,"Stanly","county",60936,0.33
2012,2,"Stanly","county",60477,0.33
2013,2,"Stanly","county",60612,0.33
2014,1,"Stanly","county",61056,0.16
2015,1,"Stanly","county",61234,0.16
2016,1,"Stanly","county",61751,0.16
2017,1,"Stanly","county",62443,0.16
2011,0,"Stokes","county",47551,0
2012,0,"Stokes","county",47068,0
2013,0,"Stokes","county",46731,0
2014,0,"Stokes","county",46786,0
2015,0,"Stokes","county",46763,0
2016,0,"Stokes","county",46751,0
2017,0,"Stokes","county",46728,0
2011,2,"Surry","county",73575,0.27
2012,2,"Surry","county",73718,0.27
2013,1,"Surry","county",73344,0.14
2014,2,"Surry","county",73834,0.27
2015,2,"Surry","county",73195,0.27
2016,2,"Surry","county",72843,0.27
2017,1,"Surry","county",72843,0.14
2011,0,"Swain","county",14263,0
2012,0,"Swain","county",14494,0
2013,0,"Swain","county",14590,0
2014,0,"Swain","county",14831,0
2015,0,"Swain","county",14953,0
2016,0,"Swain","county",14852,0
2017,0,"Swain","county",14999,0
2011,1,"Transylvania","county",33275,0.3
2012,1,"Transylvania","county",33022,0.3
2013,1,"Transylvania","county",33220,0.3
2014,1,"Transylvania","county",33428,0.3
2015,0,"Transylvania","county",33745,0
2016,1,"Transylvania","county",34139,0.29
2017,0,"Transylvania","county",34464,0
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,3,"Union","county",205717,0.15
2012,2,"Union","county",207872,0.1
2013,1,"Union","county",211539,0.05
2014,2,"Union","county",215933,0.09
2015,2,"Union","county",219992,0.09
2016,2,"Union","county",223915,0.09
2017,2,"Union","county",228171,0.09
2011,1,"Vance","county",45558,0.22
2012,1,"Vance","county",45530,0.22
2013,1,"Vance","county",45056,0.22
2014,1,"Vance","county",45077,0.22
2015,1,"Vance","county",45097,0.22
2016,1,"Vance","county",44945,0.22
2017,1,"Vance","county",44862,0.22
2011,29,"Wake","county",925938,0.31
2012,28,"Wake","county",945603,0.3
2013,25,"Wake","county",964616,0.26
2014,27,"Wake","county",985310,0.27
2015,25,"Wake","county",1007631,0.25
2016,25,"Wake","county",1026748,0.24
2017,29,"Wake","county",1048771,0.28
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,0,"Washington","county",12821,0
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,3,"Watauga","county",52111,0.58
2012,3,"Watauga","county",52517,0.57
