"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2011,20,"Caldwell","county",83117,2.41,0.05,0.25,0
2012,20,"Caldwell","county",82605,2.42,0.05,0.3,0
2013,20,"Caldwell","county",82504,2.42,0.1,0.2,0
2014,19,"Caldwell","county",82445,2.3,0.1053,0.3158,0
2015,19,"Caldwell","county",82577,2.3,0.1579,0.3158,0
2016,18,"Caldwell","county",82793,2.17,0.1667,0.2778,0
2017,19,"Caldwell","county",83303,2.28,0.1579,0.2632,0
2000,0,"Camden","county",6885,0,-9,-9,-9
2001,0,"Camden","county",7075,0,-9,-9,-9
2002,0,"Camden","county",7170,0,-9,-9,-9
2003,0,"Camden","county",7265,0,-9,-9,-9
2004,0,"Camden","county",7852,0,-9,-9,-9
2005,0,"Camden","county",8881,0,-9,-9,-9
2006,0,"Camden","county",9298,0,-9,-9,-9
2007,0,"Camden","county",9519,0,-9,-9,-9
2008,0,"Camden","county",9657,0,-9,-9,-9
2009,0,"Camden","county",9655,0,-9,-9,-9
2010,0,"Camden","county",10000,0,-9,-9,-9
2011,0,"Camden","county",9921,0,-9,-9,-9
2012,0,"Camden","county",9922,0,-9,-9,-9
2013,0,"Camden","county",10174,0,-9,-9,-9
2014,0,"Camden","county",10251,0,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,0,"Camden","county",10287,0,-9,-9,-9
2017,0,"Camden","county",10359,0,-9,-9,-9
2000,27,"Carteret","county",59383,4.55,0.0741,0.0741,0
2001,27,"Carteret","county",59600,4.53,0.0741,0.1111,0
2002,30,"Carteret","county",60157,4.99,0.0667,0.1333,0
2003,34,"Carteret","county",60712,5.6,0.0294,0.1176,0
2004,38,"Carteret","county",61122,6.22,0.0789,0.1316,0
2005,35,"Carteret","county",62436,5.61,0.0857,0.1143,0
2006,35,"Carteret","county",63557,5.51,0.0857,0.0857,0
2007,36,"Carteret","county",63294,5.69,0.1111,0.0833,0
2008,32,"Carteret","county",63535,5.04,0.125,0.0938,0
2009,38,"Carteret","county",64724,5.87,0.1316,0.1053,0
2010,43,"Carteret","county",66712,6.45,0.1395,0.093,0
2011,41,"Carteret","county",67696,6.06,0.0976,0.0976,0
2012,47,"Carteret","county",68362,6.88,0.1489,0.1702,0.0213
2013,48,"Carteret","county",69239,6.93,0.1458,0.1875,0.0208
2014,50,"Carteret","county",69350,7.21,0.2,0.22,0.02
2015,37,"Carteret","county",69826,5.3,0.2162,0.2432,0.027
2016,37,"Carteret","county",69881,5.29,0.1892,0.2432,0
2017,33,"Carteret","county",70190,4.7,0.1515,0.2424,0
2000,4,"Caswell","county",23501,1.7,-9,-9,-9
2001,3,"Caswell","county",23718,1.26,-9,-9,-9
2002,3,"Caswell","county",24014,1.25,-9,-9,-9
2003,4,"Caswell","county",24310,1.65,-9,-9,-9
2004,4,"Caswell","county",23965,1.67,-9,-9,-9
2005,3,"Caswell","county",23857,1.26,-9,-9,-9
2006,2,"Caswell","county",23541,0.85,-9,-9,-9
2007,2,"Caswell","county",23508,0.85,-9,-9,-9
2008,1,"Caswell","county",23356,0.43,-9,-9,-9
2009,2,"Caswell","county",23464,0.85,-9,-9,-9
2010,2,"Caswell","county",23676,0.84,-9,-9,-9
2011,3,"Caswell","county",23654,1.27,-9,-9,-9
2012,3,"Caswell","county",23492,1.28,-9,-9,-9
2013,2,"Caswell","county",23844,0.84,-9,-9,-9
2014,2,"Caswell","county",23602,0.85,-9,-9,-9
2015,2,"Caswell","county",23606,0.85,-9,-9,-9
2016,3,"Caswell","county",23689,1.27,-9,-9,-9
2017,3,"Caswell","county",23699,1.27,-9,-9,-9
2000,60,"Catawba","county",141685,4.23,0.1,0.0667,0.0167
2001,59,"Catawba","county",145106,4.07,0.1186,0.0847,0.0169
2002,59,"Catawba","county",147428,4,0.0847,0.0508,0.0339
2003,60,"Catawba","county",149750,4.01,0.1167,0.05,0.0333
2004,63,"Catawba","county",148797,4.23,0.127,0.127,0.0317
2005,66,"Catawba","county",149416,4.42,0.1212,0.1364,0.0303
2006,67,"Catawba","county",151126,4.43,0.1343,0.1493,0.0299
2007,71,"Catawba","county",153404,4.63,0.1408,0.169,0.0423
2008,71,"Catawba","county",154972,4.58,0.1408,0.1972,0.0563
2009,71,"Catawba","county",157034,4.52,0.1408,0.1972,0.0282
2010,73,"Catawba","county",154654,4.72,0.1233,0.2055,0.0411
2011,70,"Catawba","county",154992,4.52,0.1429,0.1714,0.0571
2012,70,"Catawba","county",155494,4.5,0.1429,0.2714,0.0286
2013,70,"Catawba","county",155411,4.5,0.1571,0.2429,0.0429
2014,71,"Catawba","county",155830,4.56,0.1408,0.2254,0.0423
2015,77,"Catawba","county",155828,4.94,0.1299,0.2857,0.0519
2016,77,"Catawba","county",156473,4.92,0.1818,0.2597,0.0779
2017,86,"Catawba","county",156949,5.48,0.2209,0.2442,0.0814
2000,10,"Chatham","county",49329,2.03,0.3,0.1,0.1
2001,9,"Chatham","county",50952,1.77,0.1111,0.1111,0.1111
2002,10,"Chatham","county",51964,1.92,0.2,0.1,0.1
2003,8,"Chatham","county",52976,1.51,0.125,0.125,0
2004,10,"Chatham","county",54645,1.83,0,0.3,0
2005,14,"Chatham","county",56274,2.49,0.1429,0.2143,0.2143
2006,16,"Chatham","county",57708,2.77,0.125,0.125,0.125
2007,18,"Chatham","county",59168,3.04,0.0556,0.1111,0.1111
2008,14,"Chatham","county",60895,2.3,0.0714,0.0714,0
2009,15,"Chatham","county",62492,2.4,0.1333,0.1333,0
2010,17,"Chatham","county",63870,2.66,0.1765,0.1176,0.0588
2011,17,"Chatham","county",64553,2.63,0.2941,0.1765,0.0588
2012,18,"Chatham","county",66545,2.7,0.3333,0.2222,0.0556
2013,23,"Chatham","county",67620,3.4,0.3043,0.2174,0.0435
2014,13,"Chatham","county",68725,1.89,0.1538,0.2308,0
2015,13,"Chatham","county",71815,1.81,0.2308,0.2308,0
2016,13,"Chatham","county",73286,1.77,0.2308,0.2308,0
2017,14,"Chatham","county",74835,1.87,0.2857,0.2143,0
2000,8,"Cherokee","county",24298,3.29,0.125,0.125,0
2001,9,"Cherokee","county",24704,3.64,0.2222,0.1111,0
2002,11,"Cherokee","county",25082,4.39,0.2727,0.0909,0
2003,10,"Cherokee","county",25460,3.93,0.2,0.1,0
2004,9,"Cherokee","county",25694,3.5,0.2222,0.1111,0
2005,10,"Cherokee","county",26063,3.84,0.2,0.1,0
2006,9,"Cherokee","county",26727,3.37,0.2222,0,0
2007,9,"Cherokee","county",27026,3.33,0.2222,0,0
2008,7,"Cherokee","county",26869,2.61,0.1429,0.1429,0
2009,8,"Cherokee","county",26798,2.99,0.125,0.25,0
2010,9,"Cherokee","county",27527,3.27,0.1111,0.2222,0
2011,9,"Cherokee","county",27300,3.3,0.1111,0.2222,0
2012,8,"Cherokee","county",27030,2.96,0.125,0.375,0
2013,9,"Cherokee","county",27471,3.28,0.2222,0.3333,0.1111
2014,8,"Cherokee","county",27451,2.91,0.25,0.5,0.125
2015,8,"Cherokee","county",27770,2.88,0.25,0.5,0.125
2016,8,"Cherokee","county",28591,2.8,0.125,0.5,0
2017,9,"Cherokee","county",29216,3.08,0.1111,0.4444,0
2000,3,"Chowan","county",14526,2.07,-9,-9,-9
2001,3,"Chowan","county",14492,2.07,-9,-9,-9
2002,3,"Chowan","county",14602,2.05,-9,-9,-9
2003,3,"Chowan","county",14710,2.04,-9,-9,-9
2004,3,"Chowan","county",14453,2.08,-9,-9,-9
2005,4,"Chowan","county",14515,2.76,-9,-9,-9
2006,4,"Chowan","county",14677,2.73,-9,-9,-9
2007,5,"Chowan","county",14660,3.41,0,0,0.2
2008,5,"Chowan","county",14688,3.4,0,0,0.2
2009,5,"Chowan","county",14818,3.37,0,0,0.2
2010,5,"Chowan","county",14761,3.39,0,0.2,0.2
2011,6,"Chowan","county",14796,4.06,0.1667,0.1667,0.1667
2012,6,"Chowan","county",14743,4.07,0.1667,0.1667,0.1667
2013,4,"Chowan","county",14815,2.7,-9,-9,-9
2014,4,"Chowan","county",14636,2.73,-9,-9,-9
2015,4,"Chowan","county",14541,2.75,-9,-9,-9
2016,5,"Chowan","county",14410,3.47,0.2,0,0.4
2017,5,"Chowan","county",14292,3.5,0.2,0,0.4
2000,2,"Clay","county",8775,2.28,-9,-9,-9
2001,3,"Clay","county",9022,3.33,-9,-9,-9
2002,3,"Clay","county",9139,3.28,-9,-9,-9
2003,3,"Clay","county",9255,3.24,-9,-9,-9
2004,3,"Clay","county",9499,3.16,-9,-9,-9
2005,4,"Clay","county",9811,4.08,-9,-9,-9
2006,4,"Clay","county",10116,3.95,-9,-9,-9
2007,4,"Clay","county",10326,3.87,-9,-9,-9
2008,4,"Clay","county",10310,3.88,-9,-9,-9
2009,4,"Clay","county",10370,3.86,-9,-9,-9
2010,4,"Clay","county",10622,3.77,-9,-9,-9
2011,4,"Clay","county",10460,3.82,-9,-9,-9
2012,5,"Clay","county",10520,4.75,0.4,0.2,0
2013,5,"Clay","county",10794,4.63,0.4,0.2,0
2014,5,"Clay","county",10794,4.63,0.4,0.2,0
2015,4,"Clay","county",11036,3.62,-9,-9,-9
2016,4,"Clay","county",11320,3.53,-9,-9,-9
2017,5,"Clay","county",11488,4.35,0.4,0.2,0.2
2000,36,"Cleveland","county",96287,3.74,0.1111,0.1667,0.0278
2001,36,"Cleveland","county",96810,3.72,0.0833,0.1667,0
2002,36,"Cleveland","county",97921,3.68,0.0833,0.1667,0.0278
2003,33,"Cleveland","county",99032,3.33,0.1212,0.1515,0.0303
2004,33,"Cleveland","county",98497,3.35,0.1515,0.1515,0.0303
2005,31,"Cleveland","county",97810,3.17,0.1613,0.129,0.0323
2006,30,"Cleveland","county",96720,3.1,0.1333,0.2,0.0333
2007,30,"Cleveland","county",97144,3.09,0.1333,0.2,0.0333
2008,31,"Cleveland","county",97953,3.16,0.0968,0.2581,0
2009,31,"Cleveland","county",98638,3.14,0.0968,0.2581,0
2010,33,"Cleveland","county",98249,3.36,0.0909,0.2727,0
2011,35,"Cleveland","county",98209,3.56,0.1143,0.2571,0
2012,36,"Cleveland","county",97702,3.68,0.1389,0.25,0
2013,38,"Cleveland","county",97429,3.9,0.1579,0.2632,0
2014,40,"Cleveland","county",97920,4.08,0.125,0.225,0
2015,37,"Cleveland","county",97871,3.78,0.1351,0.2162,0
2016,36,"Cleveland","county",98244,3.66,0.1389,0.1667,0
2017,33,"Cleveland","county",98580,3.35,0.1515,0.1212,0
2000,11,"Columbus","county",54749,2.01,0.0909,0.0909,0.0909
2001,9,"Columbus","county",54840,1.64,0.1111,0.1111,0.1111
2002,10,"Columbus","county",55401,1.81,0.1,0.1,0.1
2003,11,"Columbus","county",55961,1.97,0.0909,0.0909,0.0909
2004,10,"Columbus","county",54917,1.82,0.1,0.1,0.1
2005,11,"Columbus","county",54643,2.01,0.0909,0.0909,0.0909
2006,11,"Columbus","county",54666,2.01,0.0909,0.0909,0.0909
2007,10,"Columbus","county",54460,1.84,0.1,0.1,0.1
2008,10,"Columbus","county",54758,1.83,0.1,0.1,0.1
2009,10,"Columbus","county",56299,1.78,0.1,0.1,0.1
2010,10,"Columbus","county",58204,1.72,0.1,0.1,0.1
2011,9,"Columbus","county",57657,1.56,0.1111,0,0.1111
2012,9,"Columbus","county",57862,1.56,0.1111,0,0
2013,9,"Columbus","county",57739,1.56,0.1111,0.2222,0
2014,9,"Columbus","county",57632,1.56,0.1111,0.3333,0.1111
2015,8,"Columbus","county",57206,1.4,0.25,0.25,0.125
2016,10,"Columbus","county",57182,1.75,0.2,0.3,0.1
2017,9,"Columbus","county",56941,1.58,0.2222,0.2222,0.1111
2000,45,"Craven","county",91436,4.92,0.1778,0.0444,0
2001,41,"Craven","county",91969,4.46,0.1707,0.0732,0
2002,44,"Craven","county",92602,4.75,0.1591,0.0909,0.0227
2003,41,"Craven","county",93236,4.4,0.1951,0.0488,0
2004,36,"Craven","county",93454,3.85,0.1667,0.0833,0
2005,41,"Craven","county",92151,4.45,0.1463,0.1463,0
2006,42,"Craven","county",95566,4.39,0.1429,0.0952,0
2007,42,"Craven","county",96406,4.36,0.1429,0.0714,0
2008,43,"Craven","county",97766,4.4,0.1395,0.093,0
2009,43,"Craven","county",100271,4.29,0.1395,0.093,0
2010,43,"Craven","county",103951,4.14,0.1395,0.1163,0
2011,45,"Craven","county",104965,4.29,0.1556,0.0889,0
2012,44,"Craven","county",105179,4.18,0.1591,0.1136,0
2013,45,"Craven","county",104421,4.31,0.2,0.0667,0
2014,45,"Craven","county",104520,4.31,0.1778,0.0889,0
2015,48,"Craven","county",103691,4.63,0.1875,0.125,0
2016,51,"Craven","county",103737,4.92,0.1765,0.1765,0
2017,52,"Craven","county",103735,5.01,0.2115,0.1923,0
2000,100,"Cumberland","county",302963,3.3,0.15,0.08,0.17
2001,103,"Cumberland","county",301089,3.42,0.1456,0.0874,0.1845
2002,110,"Cumberland","county",304855,3.61,0.1909,0.0818,0.1636
2003,105,"Cumberland","county",308620,3.4,0.1905,0.0667,0.181
2004,112,"Cumberland","county",311526,3.6,0.1786,0.0714,0.1786
2005,119,"Cumberland","county",313000,3.8,0.1765,0.0504,0.2101
2006,120,"Cumberland","county",306545,3.91,0.225,0.075,0.2167
2007,124,"Cumberland","county",313616,3.95,0.2258,0.0887,0.2016
2008,119,"Cumberland","county",316945,3.75,0.2605,0.0924,0.2101
2009,121,"Cumberland","county",321121,3.77,0.2727,0.1074,0.2231
2010,117,"Cumberland","county",321018,3.64,0.2479,0.1197,0.2051
2011,137,"Cumberland","county",327643,4.18,0.2555,0.1095,0.1971
2012,148,"Cumberland","county",330754,4.47,0.2568,0.1081,0.2095
2013,155,"Cumberland","county",332553,4.66,0.2839,0.1161,0.1871
2014,157,"Cumberland","county",329403,4.77,0.2803,0.1338,0.172
2015,167,"Cumberland","county",328860,5.08,0.2695,0.1377,0.1976
2016,168,"Cumberland","county",329824,5.09,0.2976,0.1667,0.2083
2017,171,"Cumberland","county",329604,5.19,0.2982,0.1579,0.2047
2000,1,"Currituck","county",18190,0.55,-9,-9,-9
2001,1,"Currituck","county",18861,0.53,-9,-9,-9
2002,2,"Currituck","county",19293,1.04,-9,-9,-9
2003,2,"Currituck","county",19726,1.01,-9,-9,-9
2004,4,"Currituck","county",21059,1.9,-9,-9,-9
2005,5,"Currituck","county",22617,2.21,0.2,0.2,0.2
2006,4,"Currituck","county",23580,1.7,-9,-9,-9
2007,4,"Currituck","county",23731,1.69,-9,-9,-9
2008,4,"Currituck","county",23486,1.7,-9,-9,-9
2009,5,"Currituck","county",23502,2.13,0.2,0.2,0.2
2010,4,"Currituck","county",23559,1.7,-9,-9,-9
2011,5,"Currituck","county",23643,2.11,0.2,0,0.2
2012,4,"Currituck","county",23767,1.68,-9,-9,-9
2013,5,"Currituck","county",24506,2.04,0.2,0.2,0.2
2014,7,"Currituck","county",25072,2.79,0.1429,0.2857,0.1429
2015,8,"Currituck","county",25627,3.12,0.25,0.25,0.125
2016,9,"Currituck","county",26101,3.45,0.2222,0.2222,0.1111
2017,7,"Currituck","county",26604,2.63,0.2857,0.4286,0.1429
2000,13,"Dare","county",29967,4.34,0,0.0769,0
2001,15,"Dare","county",31184,4.81,0.0667,0.0667,0
2002,16,"Dare","county",31812,5.03,0,0.125,0
2003,19,"Dare","county",32440,5.86,0,0.1579,0
2004,19,"Dare","county",33906,5.6,0,0.1579,0
2005,20,"Dare","county",35145,5.69,0.05,0.15,0
2006,22,"Dare","county",34730,6.33,0.0455,0.1364,0
2007,21,"Dare","county",34272,6.13,0.0476,0.0952,0
2008,21,"Dare","county",33812,6.21,0.0476,0.1429,0
2009,21,"Dare","county",34253,6.13,0.0476,0.1429,0
2010,21,"Dare","county",33886,6.2,0.0476,0.1905,0
2011,20,"Dare","county",34216,5.85,0.05,0.1,0
2012,20,"Dare","county",34810,5.75,0.05,0.1,0
2013,20,"Dare","county",35273,5.67,0.05,0.1,0
2014,20,"Dare","county",35415,5.65,0.05,0.15,0
2015,20,"Dare","county",36001,5.56,0.05,0.15,0
2016,22,"Dare","county",36387,6.05,0.0909,0.1818,0
2017,20,"Dare","county",36792,5.44,0.05,0.25,0
2000,26,"Davidson","county",147246,1.77,0.1538,0.2308,0.0385
2001,27,"Davidson","county",149098,1.81,0.1481,0.2222,0.037
2002,28,"Davidson","county",151125,1.85,0.1429,0.2143,0.0357
2003,29,"Davidson","county",153152,1.89,0.2069,0.2069,0.0345
2004,29,"Davidson","county",153897,1.88,0.1379,0.2069,0.0345
2005,27,"Davidson","county",154796,1.74,0.1111,0.2222,0.037
2006,27,"Davidson","county",155343,1.74,0.1481,0.2593,0.037
2007,28,"Davidson","county",156400,1.79,0.1786,0.25,0.0357
2008,28,"Davidson","county",158897,1.76,0.1071,0.2857,0.0357
2009,30,"Davidson","county",159987,1.88,0.1,0.2667,0.0333
2010,28,"Davidson","county",163488,1.71,0.1071,0.25,0.0714
2011,25,"Davidson","county",163364,1.53,0.12,0.12,0.04
2012,26,"Davidson","county",163410,1.59,0.1154,0.2308,0.0769
2013,26,"Davidson","county",163770,1.59,0.1538,0.1923,0.0769
2014,26,"Davidson","county",164454,1.58,0.1923,0.1538,0.0769
2015,25,"Davidson","county",165193,1.51,0.16,0.16,0.04
2016,24,"Davidson","county",166137,1.44,0.2083,0.25,0.0417
2017,26,"Davidson","county",167105,1.56,0.3077,0.1923,0.0769
2000,7,"Davie","county",34835,2.01,0,0,0
2001,11,"Davie","county",36232,3.04,0.0909,0,0
2002,12,"Davie","county",36883,3.25,0.1667,0.0833,0
2003,9,"Davie","county",37535,2.4,0.1111,0,0
2004,10,"Davie","county",37871,2.64,0.1,0.1,0
2005,12,"Davie","county",38644,3.11,0.0833,0.0833,0
2006,10,"Davie","county",39838,2.51,0.1,0,0
2007,10,"Davie","county",40447,2.47,0.1,0.1,0
2008,9,"Davie","county",40980,2.2,0.1111,0,0
2009,9,"Davie","county",41760,2.16,0.1111,0,0
2010,11,"Davie","county",41378,2.66,0.0909,0.1818,0
2011,12,"Davie","county",41560,2.89,0,0.1667,0
2012,14,"Davie","county",41412,3.38,0,0.2143,0
2013,14,"Davie","county",41507,3.37,0.0714,0.1429,0
2014,12,"Davie","county",41476,2.89,0.0833,0.1667,0
2015,14,"Davie","county",41743,3.35,0.0714,0.2143,0
2016,15,"Davie","county",42211,3.55,0.0667,0.2,0.0667
2017,14,"Davie","county",42727,3.28,0,0.2143,0
2000,8,"Duplin","county",49063,1.63,0,0.125,0
2001,9,"Duplin","county",49595,1.81,0,0.1111,0
2002,10,"Duplin","county",50703,1.97,0.1,0.1,0
2003,10,"Duplin","county",51812,1.93,0.1,0.1,0.1
2004,11,"Duplin","county",51821,2.12,0.0909,0.0909,0
2005,12,"Duplin","county",52141,2.3,0,0.1667,0.0833
2006,10,"Duplin","county",52708,1.9,0,0,0.1
2007,13,"Duplin","county",53133,2.45,0,0.0769,0.0769
2008,13,"Duplin","county",53442,2.43,0.0769,0,0.0769
2009,13,"Duplin","county",53672,2.42,0.0769,0.0769,0.0769
2010,12,"Duplin","county",58729,2.04,0.0833,0,0.0833
2011,12,"Duplin","county",59476,2.02,0.0833,0,0.0833
2012,11,"Duplin","county",60059,1.83,0.0909,0,0
2013,11,"Duplin","county",60104,1.83,0.0909,0,0
2014,10,"Duplin","county",60126,1.66,0.2,0,0
2015,9,"Duplin","county",59868,1.5,0.1111,0,0
2016,10,"Duplin","county",59597,1.68,0.2,0,0
2017,10,"Duplin","county",59513,1.68,0.2,0.1,0
2000,127,"Durham","county",223314,5.69,0.2835,0.0709,0.1811
2001,143,"Durham","county",228087,6.27,0.2937,0.0769,0.2028
2002,140,"Durham","county",231434,6.05,0.3071,0.0571,0.1714
2003,143,"Durham","county",234780,6.09,0.3147,0.0699,0.1678
2004,148,"Durham","county",239662,6.18,0.3108,0.0541,0.1689
2005,159,"Durham","county",242527,6.56,0.3208,0.0566,0.1572
2006,167,"Durham","county",246825,6.77,0.3293,0.0599,0.1737
2007,169,"Durham","county",254740,6.63,0.3787,0.0533,0.2012
2008,182,"Durham","county",260471,6.99,0.3736,0.0769,0.2308
2009,179,"Durham","county",266189,6.72,0.3855,0.0894,0.2346
2010,185,"Durham","county",268925,6.88,0.3676,0.0757,0.2324
2011,178,"Durham","county",272314,6.54,0.3764,0.1067,0.2247
2012,193,"Durham","county",282511,6.83,0.3782,0.1347,0.2124
2013,203,"Durham","county",286053,7.1,0.4089,0.1478,0.2167
2014,191,"Durham","county",292191,6.54,0.3717,0.1414,0.2304
2015,191,"Durham","county",297219,6.43,0.3927,0.1466,0.2251
2016,193,"Durham","county",301520,6.4,0.399,0.1295,0.2176
2017,194,"Durham","county",306184,6.34,0.3918,0.1186,0.2216
2000,12,"Edgecombe","county",55606,2.16,0,0.0833,0.1667
2001,9,"Edgecombe","county",54713,1.64,0.1111,0,0.1111
2002,10,"Edgecombe","county",54630,1.83,0.1,0,0.3
2003,8,"Edgecombe","county",54547,1.47,0.125,0.125,0.25
2004,7,"Edgecombe","county",53777,1.3,0.1429,0.1429,0.2857
2005,8,"Edgecombe","county",53554,1.49,0.125,0.125,0.25
2006,7,"Edgecombe","county",52641,1.33,0,0.1429,0.1429
2007,6,"Edgecombe","county",51813,1.16,0,0.1667,0.1667
2008,7,"Edgecombe","county",51811,1.35,0,0.1429,0.1429
2009,7,"Edgecombe","county",51339,1.36,0,0.2857,0.1429
2010,7,"Edgecombe","county",56681,1.23,0,0.2857,0.1429
2011,8,"Edgecombe","county",56089,1.43,0.125,0.25,0.125
2012,9,"Edgecombe","county",56085,1.6,0.1111,0.2222,0.2222
2013,10,"Edgecombe","county",55704,1.8,0.2,0.3,0.2
2014,10,"Edgecombe","county",55483,1.8,0.1,0.3,0.1
2015,9,"Edgecombe","county",54367,1.66,0.2222,0.2222,0.1111
2016,9,"Edgecombe","county",53502,1.68,0.3333,0.1111,0.1111
2017,6,"Edgecombe","county",52856,1.14,0.3333,0.1667,0.1667
2000,166,"Forsyth","county",306067,5.42,0.1386,0.1024,0.0783
2001,170,"Forsyth","county",310331,5.48,0.1412,0.1118,0.1118
2002,176,"Forsyth","county",314540,5.6,0.1364,0.1136,0.1023
2003,187,"Forsyth","county",318751,5.87,0.1658,0.0963,0.0856
2004,191,"Forsyth","county",321852,5.93,0.1728,0.0995,0.0785
2005,187,"Forsyth","county",324361,5.77,0.1979,0.1016,0.0695
2006,191,"Forsyth","county",331851,5.76,0.1885,0.1047,0.0838
2007,184,"Forsyth","county",338679,5.43,0.1902,0.1087,0.0761
2008,187,"Forsyth","county",343786,5.44,0.1979,0.123,0.0749
2009,187,"Forsyth","county",355640,5.26,0.2193,0.139,0.0909
2010,184,"Forsyth","county",351798,5.23,0.2228,0.1576,0.0978
2011,180,"Forsyth","county",354878,5.07,0.2333,0.1167,0.0944
2012,187,"Forsyth","county",357767,5.23,0.2353,0.1444,0.0909
2013,191,"Forsyth","county",360471,5.3,0.2565,0.1571,0.0942
2014,198,"Forsyth","county",364248,5.44,0.2828,0.1768,0.096
2015,206,"Forsyth","county",366543,5.62,0.2767,0.2039,0.0922
2016,205,"Forsyth","county",369144,5.55,0.2878,0.2293,0.0927
2017,210,"Forsyth","county",372651,5.64,0.3,0.2095,0.1
2000,5,"Franklin","county",47260,1.06,0,0,0.2
2001,5,"Franklin","county",48813,1.02,0,0,0.2
2002,7,"Franklin","county",49946,1.4,0.2857,0,0.2857
2003,4,"Franklin","county",51079,0.78,-9,-9,-9
2004,6,"Franklin","county",52855,1.14,0.1667,0,0.3333
2005,6,"Franklin","county",54181,1.11,0.3333,0,0.5
2006,6,"Franklin","county",55316,1.08,0.3333,0,0.5
2007,6,"Franklin","county",56456,1.06,0.1667,0,0.3333
2008,6,"Franklin","county",57911,1.04,0.3333,0,0.5
2009,4,"Franklin","county",59199,0.68,-9,-9,-9
2010,7,"Franklin","county",60978,1.15,0.1429,0,0.2857
2011,7,"Franklin","county",61651,1.14,0.1429,0,0.2857
2012,8,"Franklin","county",61840,1.29,0.125,0,0.375
2013,9,"Franklin","county",62697,1.44,0.3333,0.1111,0.3333
2014,7,"Franklin","county",63225,1.11,0.2857,0,0.4286
2015,8,"Franklin","county",64206,1.25,0.375,0,0.5
2016,9,"Franklin","county",65445,1.38,0.4444,0.1111,0.4444
2017,10,"Franklin","county",66514,1.5,0.4,0.2,0.5
2000,67,"Gaston","county",190365,3.52,0.1343,0.0896,0.0896
2001,63,"Gaston","county",191112,3.3,0.1587,0.0952,0.0952
2002,69,"Gaston","county",192603,3.58,0.1304,0.1014,0.087
2003,66,"Gaston","county",194094,3.4,0.1212,0.1061,0.0606
2004,74,"Gaston","county",192650,3.84,0.1351,0.1351,0.0811
2005,78,"Gaston","county",192641,4.05,0.1923,0.1154,0.1026
2006,73,"Gaston","county",197232,3.7,0.1781,0.1096,0.1096
2007,77,"Gaston","county",200972,3.83,0.1429,0.1039,0.0909
2008,78,"Gaston","county",205014,3.8,0.1538,0.1154,0.0897
2009,79,"Gaston","county",207270,3.81,0.2025,0.1013,0.1013
2010,78,"Gaston","county",206384,3.78,0.1795,0.1026,0.0897
2011,81,"Gaston","county",207506,3.9,0.2469,0.0864,0.0741
2012,78,"Gaston","county",208582,3.74,0.2308,0.1538,0.1026
2013,76,"Gaston","county",209571,3.63,0.2368,0.1579,0.1184
2014,76,"Gaston","county",210735,3.61,0.2368,0.1447,0.1053
2015,81,"Gaston","county",212636,3.81,0.2469,0.1605,0.0988
2016,84,"Gaston","county",215489,3.9,0.25,0.131,0.1071
2017,85,"Gaston","county",218527,3.89,0.2941,0.1647,0.1059
2000,1,"Gates","county",10516,0.95,-9,-9,-9
2001,1,"Gates","county",10492,0.95,-9,-9,-9
2002,1,"Gates","county",10609,0.94,-9,-9,-9
2003,1,"Gates","county",10726,0.93,-9,-9,-9
2004,1,"Gates","county",10882,0.92,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,1,"Gates","county",11944,0.84,-9,-9,-9
2012,1,"Gates","county",11830,0.85,-9,-9,-9
2013,1,"Gates","county",11880,0.84,-9,-9,-9
2014,1,"Gates","county",11912,0.84,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,1,"Gates","county",11891,0.84,-9,-9,-9
2017,1,"Gates","county",11960,0.84,-9,-9,-9
2000,1,"Graham","county",7993,1.25,-9,-9,-9
2001,1,"Graham","county",8034,1.24,-9,-9,-9
2002,2,"Graham","county",8108,2.47,-9,-9,-9
2003,2,"Graham","county",8181,2.44,-9,-9,-9
2004,1,"Graham","county",8137,1.23,-9,-9,-9
2005,1,"Graham","county",8105,1.23,-9,-9,-9
2006,1,"Graham","county",8106,1.23,-9,-9,-9
2007,1,"Graham","county",8144,1.23,-9,-9,-9
2008,1,"Graham","county",8087,1.24,-9,-9,-9
2009,1,"Graham","county",8327,1.2,-9,-9,-9
2010,2,"Graham","county",8888,2.25,-9,-9,-9
2011,2,"Graham","county",8942,2.24,-9,-9,-9
2012,2,"Graham","county",8850,2.26,-9,-9,-9
2013,2,"Graham","county",8854,2.26,-9,-9,-9
2014,2,"Graham","county",8829,2.27,-9,-9,-9
2015,2,"Graham","county",8761,2.28,-9,-9,-9
2016,2,"Graham","county",8835,2.26,-9,-9,-9
2017,3,"Graham","county",8837,3.39,-9,-9,-9
2000,18,"Granville","county",48498,3.71,0.2222,0.1111,0.1667
2001,11,"Granville","county",49671,2.21,0.1818,0.1818,0.0909
