"year","total","region","type","population","providerRate"
2017,29,"Union","county",228171,1.27
2011,18,"Vance","county",45558,3.95
2012,16,"Vance","county",45530,3.51
2013,16,"Vance","county",45056,3.55
2014,18,"Vance","county",45077,3.99
2015,15,"Vance","county",45097,3.33
2016,13,"Vance","county",44945,2.89
2017,18,"Vance","county",44862,4.01
2011,128,"Wake","county",925938,1.38
2012,148,"Wake","county",945603,1.57
2013,156,"Wake","county",964616,1.62
2014,187,"Wake","county",985310,1.9
2015,208,"Wake","county",1007631,2.06
2016,216,"Wake","county",1026748,2.1
2017,254,"Wake","county",1048771,2.42
2011,2,"Warren","county",20883,0.96
2012,3,"Warren","county",20674,1.45
2013,2,"Warren","county",20453,0.98
2014,3,"Warren","county",20514,1.46
2015,3,"Warren","county",20473,1.47
2016,3,"Warren","county",20121,1.49
2017,2,"Warren","county",20133,0.99
2011,2,"Washington","county",13060,1.53
2012,2,"Washington","county",12821,1.56
2013,2,"Washington","county",12826,1.56
2014,2,"Washington","county",12679,1.58
2015,0,"Washington","county",12589,0
2016,3,"Washington","county",12425,2.41
2017,1,"Washington","county",12349,0.81
2011,10,"Watauga","county",52111,1.92
2012,11,"Watauga","county",52517,2.09
2013,12,"Watauga","county",52682,2.28
2014,13,"Watauga","county",52923,2.46
2015,12,"Watauga","county",53737,2.23
2016,17,"Watauga","county",54992,3.09
2017,16,"Watauga","county",56170,2.85
2011,21,"Wayne","county",123710,1.7
2012,22,"Wayne","county",124915,1.76
2013,25,"Wayne","county",125101,2
2014,30,"Wayne","county",125681,2.39
2015,33,"Wayne","county",124984,2.64
2016,31,"Wayne","county",124808,2.48
2017,29,"Wayne","county",124945,2.32
2011,9,"Wilkes","county",69592,1.29
2012,7,"Wilkes","county",69755,1
2013,11,"Wilkes","county",69754,1.58
2014,8,"Wilkes","county",69883,1.14
2015,9,"Wilkes","county",69663,1.29
2016,11,"Wilkes","county",70027,1.57
2017,11,"Wilkes","county",70536,1.56
2011,16,"Wilson","county",81380,1.97
2012,16,"Wilson","county",81796,1.96
2013,15,"Wilson","county",81397,1.84
2014,15,"Wilson","county",81410,1.84
2015,14,"Wilson","county",81689,1.71
2016,16,"Wilson","county",81758,1.96
2017,16,"Wilson","county",82035,1.95
2011,2,"Yadkin","county",38442,0.52
2012,2,"Yadkin","county",38247,0.52
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,2,"Yadkin","county",37705,0.53
2016,4,"Yadkin","county",37725,1.06
2017,2,"Yadkin","county",37687,0.53
2011,2,"Yancey","county",18069,1.11
2012,3,"Yancey","county",17874,1.68
2013,2,"Yancey","county",17921,1.12
2014,3,"Yancey","county",17907,1.68
2015,3,"Yancey","county",17959,1.67
2016,3,"Yancey","county",18142,1.65
2017,4,"Yancey","county",18199,2.2
2011,1616,"North Carolina","state",9669244,1.67
2012,1719,"North Carolina","state",9765229,1.76
2013,1693,"North Carolina","state",9861952,1.72
2014,2023,"North Carolina","state",9953687,2.03
2015,2151,"North Carolina","state",10056683,2.14
2016,2287,"North Carolina","state",10155942,2.25
2017,2367,"North Carolina","state",10272692,2.3
