"year","total","region","type","population","providerRate"
2013,6,"Watauga","county",52682,1.14
2014,6,"Watauga","county",52923,1.13
2015,6,"Watauga","county",53737,1.12
2016,6,"Watauga","county",54992,1.09
2017,6,"Watauga","county",56170,1.07
2011,2,"Wayne","county",123710,0.16
2012,2,"Wayne","county",124915,0.16
2013,0,"Wayne","county",125101,0
2014,1,"Wayne","county",125681,0.08
2015,1,"Wayne","county",124984,0.08
2016,1,"Wayne","county",124808,0.08
2017,1,"Wayne","county",124945,0.08
2011,0,"Wilkes","county",69592,0
2012,0,"Wilkes","county",69755,0
2013,0,"Wilkes","county",69754,0
2014,0,"Wilkes","county",69883,0
2015,0,"Wilkes","county",69663,0
2016,0,"Wilkes","county",70027,0
2017,0,"Wilkes","county",70536,0
2011,2,"Wilson","county",81380,0.25
2012,2,"Wilson","county",81796,0.24
2013,2,"Wilson","county",81397,0.25
2014,2,"Wilson","county",81410,0.25
2015,1,"Wilson","county",81689,0.12
2016,1,"Wilson","county",81758,0.12
2017,2,"Wilson","county",82035,0.24
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,347,"North Carolina","state",9669244,0.36
2012,335,"North Carolina","state",9765229,0.34
2013,312,"North Carolina","state",9861952,0.32
2014,335,"North Carolina","state",9953687,0.34
2015,359,"North Carolina","state",10056683,0.36
2016,372,"North Carolina","state",10155942,0.37
2017,389,"North Carolina","state",10272692,0.38
