"year","total","region","type","population","providerRate"
2013,116,"Wake","county",964616,1.2
2014,126,"Wake","county",985310,1.28
2015,125,"Wake","county",1007631,1.24
2016,132,"Wake","county",1026748,1.29
2017,133,"Wake","county",1048771,1.27
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,2,"Washington","county",12821,1.56
2013,1,"Washington","county",12826,0.78
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,1,"Washington","county",12349,0.81
2011,8,"Watauga","county",52111,1.54
2012,8,"Watauga","county",52517,1.52
2013,7,"Watauga","county",52682,1.33
2014,8,"Watauga","county",52923,1.51
2015,9,"Watauga","county",53737,1.67
2016,9,"Watauga","county",54992,1.64
2017,10,"Watauga","county",56170,1.78
2011,11,"Wayne","county",123710,0.89
2012,9,"Wayne","county",124915,0.72
2013,8,"Wayne","county",125101,0.64
2014,9,"Wayne","county",125681,0.72
2015,9,"Wayne","county",124984,0.72
2016,11,"Wayne","county",124808,0.88
2017,11,"Wayne","county",124945,0.88
2011,6,"Wilkes","county",69592,0.86
2012,9,"Wilkes","county",69755,1.29
2013,5,"Wilkes","county",69754,0.72
2014,5,"Wilkes","county",69883,0.72
2015,7,"Wilkes","county",69663,1
2016,7,"Wilkes","county",70027,1
2017,7,"Wilkes","county",70536,0.99
2011,4,"Wilson","county",81380,0.49
2012,5,"Wilson","county",81796,0.61
2013,4,"Wilson","county",81397,0.49
2014,5,"Wilson","county",81410,0.61
2015,4,"Wilson","county",81689,0.49
2016,6,"Wilson","county",81758,0.73
2017,5,"Wilson","county",82035,0.61
2011,2,"Yadkin","county",38442,0.52
2012,1,"Yadkin","county",38247,0.26
2013,1,"Yadkin","county",38131,0.26
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,2,"Yancey","county",17921,1.12
2014,1,"Yancey","county",17907,0.56
2015,1,"Yancey","county",17959,0.56
2016,1,"Yancey","county",18142,0.55
2017,1,"Yancey","county",18199,0.55
2011,1110,"North Carolina","state",9669244,1.15
2012,1116,"North Carolina","state",9765229,1.14
2013,1113,"North Carolina","state",9861952,1.13
2014,1241,"North Carolina","state",9953687,1.25
2015,1285,"North Carolina","state",10056683,1.28
2016,1341,"North Carolina","state",10155942,1.32
2017,1397,"North Carolina","state",10272692,1.36
