"year","total","region","type","population","providerRate"
2012,0,"Gates","county",11830,0
2013,0,"Gates","county",11880,0
2014,1,"Gates","county",11912,0.84
2015,1,"Gates","county",11739,0.85
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,1,"Graham","county",8942,1.12
2012,1,"Graham","county",8850,1.13
2013,0,"Graham","county",8854,0
2014,1,"Graham","county",8829,1.13
2015,1,"Graham","county",8761,1.14
2016,1,"Graham","county",8835,1.13
2017,1,"Graham","county",8837,1.13
2011,7,"Granville","county",60863,1.15
2012,5,"Granville","county",56748,0.88
2013,7,"Granville","county",57910,1.21
2014,9,"Granville","county",58104,1.55
2015,9,"Granville","county",58547,1.54
2016,11,"Granville","county",59433,1.85
2017,13,"Granville","county",59975,2.17
2011,1,"Greene","county",21489,0.47
2012,2,"Greene","county",21363,0.94
2013,1,"Greene","county",21073,0.47
2014,3,"Greene","county",21286,1.41
2015,3,"Greene","county",21158,1.42
2016,2,"Greene","county",21421,0.93
2017,3,"Greene","county",21522,1.39
2011,35,"Guilford","county",495231,0.71
2012,30,"Guilford","county",502190,0.6
2013,25,"Guilford","county",507419,0.49
2014,35,"Guilford","county",512273,0.68
2015,40,"Guilford","county",517124,0.77
2016,43,"Guilford","county",520230,0.83
2017,51,"Guilford","county",523962,0.97
2011,5,"Halifax","county",54397,0.92
2012,7,"Halifax","county",54237,1.29
2013,2,"Halifax","county",53705,0.37
2014,4,"Halifax","county",53190,0.75
2015,6,"Halifax","county",52423,1.14
2016,8,"Halifax","county",52160,1.53
2017,9,"Halifax","county",51815,1.74
2011,14,"Harnett","county",118615,1.18
2012,17,"Harnett","county",121264,1.4
2013,19,"Harnett","county",123316,1.54
2014,18,"Harnett","county",125730,1.43
2015,14,"Harnett","county",127127,1.1
2016,14,"Harnett","county",128783,1.09
2017,23,"Harnett","county",130847,1.76
2011,6,"Haywood","county",59684,1.01
2012,5,"Haywood","county",59291,0.84
2013,3,"Haywood","county",59674,0.5
2014,4,"Haywood","county",59913,0.67
2015,5,"Haywood","county",60631,0.82
2016,5,"Haywood","county",61771,0.81
2017,7,"Haywood","county",62277,1.12
2011,10,"Henderson","county",108448,0.92
2012,10,"Henderson","county",108183,0.92
2013,10,"Henderson","county",109287,0.92
2014,15,"Henderson","county",110897,1.35
2015,11,"Henderson","county",112511,0.98
2016,14,"Henderson","county",114385,1.22
2017,16,"Henderson","county",116173,1.38
2011,4,"Hertford","county",24466,1.63
2012,4,"Hertford","county",24451,1.64
2013,4,"Hertford","county",24621,1.62
2014,4,"Hertford","county",24578,1.63
2015,3,"Hertford","county",24426,1.23
2016,2,"Hertford","county",24038,0.83
2017,2,"Hertford","county",23947,0.84
2011,6,"Hoke","county",49065,1.22
2012,6,"Hoke","county",50036,1.2
2013,3,"Hoke","county",50672,0.59
2014,5,"Hoke","county",50982,0.98
2015,4,"Hoke","county",51776,0.77
2016,4,"Hoke","county",52214,0.77
2017,5,"Hoke","county",53343,0.94
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,1,"Hyde","county",5738,1.74
2015,1,"Hyde","county",5631,1.78
2016,1,"Hyde","county",5621,1.78
2017,1,"Hyde","county",5644,1.77
2011,17,"Iredell","county",161522,1.05
2012,17,"Iredell","county",163043,1.04
2013,15,"Iredell","county",164974,0.91
2014,16,"Iredell","county",167157,0.96
2015,18,"Iredell","county",170230,1.06
2016,20,"Iredell","county",173391,1.15
2017,17,"Iredell","county",176563,0.96
2011,3,"Jackson","county",40606,0.74
2012,4,"Jackson","county",40788,0.98
2013,5,"Jackson","county",40810,1.23
2014,4,"Jackson","county",41039,0.97
2015,5,"Jackson","county",41597,1.2
2016,5,"Jackson","county",42574,1.17
2017,3,"Jackson","county",43116,0.7
2011,12,"Johnston","county",172570,0.7
2012,16,"Johnston","county",174839,0.92
2013,7,"Johnston","county",177308,0.39
2014,12,"Johnston","county",180048,0.67
2015,11,"Johnston","county",184519,0.6
2016,17,"Johnston","county",189460,0.9
2017,17,"Johnston","county",194705,0.87
2011,1,"Jones","county",10327,0.97
2012,1,"Jones","county",10615,0.94
2013,1,"Jones","county",10554,0.95
2014,0,"Jones","county",10468,0
2015,0,"Jones","county",10423,0
2016,0,"Jones","county",10354,0
2017,0,"Jones","county",10356,0
2011,8,"Lee","county",58304,1.37
2012,11,"Lee","county",59111,1.86
2013,4,"Lee","county",59344,0.67
2014,4,"Lee","county",59194,0.68
2015,4,"Lee","county",58908,0.68
2016,6,"Lee","county",59244,1.01
2017,8,"Lee","county",59337,1.35
2011,3,"Lenoir","county",59314,0.51
2012,4,"Lenoir","county",59401,0.67
2013,5,"Lenoir","county",59046,0.85
2014,5,"Lenoir","county",58830,0.85
2015,4,"Lenoir","county",58338,0.69
2016,4,"Lenoir","county",57587,0.69
2017,4,"Lenoir","county",57477,0.7
2011,4,"Lincoln","county",79026,0.51
2012,3,"Lincoln","county",79267,0.38
2013,3,"Lincoln","county",79745,0.38
2014,5,"Lincoln","county",80202,0.62
2015,6,"Lincoln","county",81397,0.74
2016,6,"Lincoln","county",82033,0.73
2017,5,"Lincoln","county",83251,0.6
2011,2,"Macon","county",34459,0.58
2012,2,"Macon","county",33985,0.59
2013,1,"Macon","county",34151,0.29
2014,0,"Macon","county",34428,0
2015,0,"Macon","county",34771,0
2016,0,"Macon","county",35047,0
2017,2,"Macon","county",35413,0.56
2011,4,"Madison","county",21193,1.89
2012,4,"Madison","county",21192,1.89
2013,1,"Madison","county",21372,0.47
2014,2,"Madison","county",21584,0.93
2015,2,"Madison","county",21663,0.92
2016,2,"Madison","county",21979,0.91
2017,2,"Madison","county",22240,0.9
2011,1,"Martin","county",24083,0.42
2012,1,"Martin","county",24020,0.42
2013,2,"Martin","county",23750,0.84
2014,1,"Martin","county",23714,0.42
2015,2,"Martin","county",23746,0.84
2016,2,"Martin","county",23606,0.85
2017,2,"Martin","county",23510,0.85
2011,7,"McDowell","county",45462,1.54
2012,7,"McDowell","county",45288,1.55
2013,5,"McDowell","county",45231,1.11
2014,4,"McDowell","county",45320,0.88
2015,5,"McDowell","county",45370,1.1
2016,6,"McDowell","county",45510,1.32
2017,8,"McDowell","county",45716,1.75
2011,45,"Mecklenburg","county",940697,0.48
2012,59,"Mecklenburg","county",963165,0.61
2013,41,"Mecklenburg","county",991867,0.41
2014,56,"Mecklenburg","county",1013199,0.55
2015,60,"Mecklenburg","county",1035605,0.58
2016,76,"Mecklenburg","county",1053545,0.72
2017,95,"Mecklenburg","county",1077301,0.88
2011,3,"Mitchell","county",15501,1.94
2012,3,"Mitchell","county",15396,1.95
2013,3,"Mitchell","county",15407,1.95
2014,4,"Mitchell","county",15825,2.53
2015,5,"Mitchell","county",15335,3.26
2016,4,"Mitchell","county",15266,2.62
2017,6,"Mitchell","county",15237,3.94
2011,6,"Montgomery","county",27864,2.15
2012,7,"Montgomery","county",27914,2.51
2013,4,"Montgomery","county",27768,1.44
2014,5,"Montgomery","county",27820,1.8
2015,8,"Montgomery","county",27826,2.88
2016,6,"Montgomery","county",27768,2.16
2017,7,"Montgomery","county",27865,2.51
2011,8,"Moore","county",89395,0.89
2012,9,"Moore","county",90707,0.99
2013,8,"Moore","county",91937,0.87
2014,10,"Moore","county",93078,1.07
2015,7,"Moore","county",94492,0.74
2016,6,"Moore","county",96102,0.62
2017,13,"Moore","county",97597,1.33
2011,11,"Nash","county",96122,1.14
2012,9,"Nash","county",95533,0.94
2013,9,"Nash","county",94744,0.95
2014,11,"Nash","county",94525,1.16
2015,15,"Nash","county",94370,1.59
2016,16,"Nash","county",94421,1.69
2017,18,"Nash","county",94365,1.91
2011,31,"New Hanover","county",206774,1.5
2012,34,"New Hanover","county",209964,1.62
2013,18,"New Hanover","county",213809,0.84
2014,26,"New Hanover","county",216955,1.2
2015,26,"New Hanover","county",220231,1.18
2016,33,"New Hanover","county",223608,1.48
2017,28,"New Hanover","county",227261,1.23
2011,2,"Northampton","county",21844,0.92
2012,1,"Northampton","county",21514,0.46
2013,1,"Northampton","county",21244,0.47
2014,1,"Northampton","county",21233,0.47
2015,1,"Northampton","county",21073,0.47
2016,0,"Northampton","county",20788,0
2017,0,"Northampton","county",20709,0
2011,18,"Onslow","county",184228,0.98
2012,19,"Onslow","county",191030,0.99
2013,7,"Onslow","county",193925,0.36
2014,18,"Onslow","county",193204,0.93
2015,29,"Onslow","county",194636,1.49
2016,30,"Onslow","county",193914,1.55
2017,37,"Onslow","county",195621,1.89
2011,14,"Orange","county",135776,1.03
2012,15,"Orange","county",138575,1.08
2013,10,"Orange","county",139694,0.72
2014,13,"Orange","county",139933,0.93
2015,14,"Orange","county",140144,1
2016,10,"Orange","county",140853,0.71
2017,13,"Orange","county",142365,0.91
2011,1,"Pamlico","county",13214,0.76
2012,2,"Pamlico","county",13190,1.52
2013,2,"Pamlico","county",13071,1.53
2014,2,"Pamlico","county",13137,1.52
2015,2,"Pamlico","county",13174,1.52
2016,1,"Pamlico","county",13336,0.75
2017,1,"Pamlico","county",13268,0.75
2011,5,"Pasquotank","county",40438,1.24
2012,3,"Pasquotank","county",39941,0.75
2013,2,"Pasquotank","county",39458,0.51
2014,2,"Pasquotank","county",39691,0.5
2015,4,"Pasquotank","county",39731,1.01
2016,3,"Pasquotank","county",40284,0.74
2017,2,"Pasquotank","county",40598,0.49
2011,6,"Pender","county",53437,1.12
2012,6,"Pender","county",54390,1.1
2013,4,"Pender","county",55568,0.72
2014,4,"Pender","county",56533,0.71
2015,4,"Pender","county",57941,0.69
2016,3,"Pender","county",59459,0.5
2017,5,"Pender","county",60999,0.82
2011,2,"Perquimans","county",13537,1.48
2012,2,"Perquimans","county",13660,1.46
2013,2,"Perquimans","county",13771,1.45
2014,4,"Perquimans","county",13638,2.93
2015,4,"Perquimans","county",13648,2.93
2016,4,"Perquimans","county",13561,2.95
2017,4,"Perquimans","county",13546,2.95
2011,5,"Person","county",39700,1.26
2012,4,"Person","county",39197,1.02
2013,2,"Person","county",39192,0.51
2014,4,"Person","county",39265,1.02
2015,5,"Person","county",39574,1.26
2016,4,"Person","county",39728,1.01
2017,6,"Person","county",39868,1.5
2011,16,"Pitt","county",170263,0.94
2012,16,"Pitt","county",172618,0.93
2013,16,"Pitt","county",173879,0.92
2014,16,"Pitt","county",174424,0.92
2015,15,"Pitt","county",175532,0.85
2016,16,"Pitt","county",175885,0.91
2017,12,"Pitt","county",176424,0.68
2011,2,"Polk","county",20453,0.98
2012,2,"Polk","county",20262,0.99
2013,3,"Polk","county",20603,1.46
2014,3,"Polk","county",20740,1.45
2015,2,"Polk","county",20828,0.96
2016,4,"Polk","county",21030,1.9
2017,3,"Polk","county",21154,1.42
2011,7,"Randolph","county",142901,0.49
2012,8,"Randolph","county",142594,0.56
2013,8,"Randolph","county",142561,0.56
2014,13,"Randolph","county",143079,0.91
2015,10,"Randolph","county",142943,0.7
2016,11,"Randolph","county",143711,0.77
2017,12,"Randolph","county",144672,0.83
2011,4,"Richmond","county",46459,0.86
2012,4,"Richmond","county",46258,0.86
2013,2,"Richmond","county",46041,0.43
2014,3,"Richmond","county",45545,0.66
2015,3,"Richmond","county",45353,0.66
2016,3,"Richmond","county",44912,0.67
2017,2,"Richmond","county",44892,0.45
2011,22,"Robeson","county",134651,1.63
2012,21,"Robeson","county",134433,1.56
2013,12,"Robeson","county",134010,0.9
2014,15,"Robeson","county",133567,1.12
2015,12,"Robeson","county",133375,0.9
2016,15,"Robeson","county",132657,1.13
2017,15,"Robeson","county",132020,1.14
2011,13,"Rockingham","county",93558,1.39
2012,14,"Rockingham","county",92873,1.51
2013,11,"Rockingham","county",92254,1.19
2014,8,"Rockingham","county",92543,0.86
2015,11,"Rockingham","county",92084,1.19
2016,10,"Rockingham","county",91891,1.09
2017,11,"Rockingham","county",91790,1.2
2011,12,"Rowan","county",138309,0.87
2012,11,"Rowan","county",138242,0.8
2013,10,"Rowan","county",138666,0.72
2014,14,"Rowan","county",138710,1.01
2015,18,"Rowan","county",140122,1.28
2016,22,"Rowan","county",140970,1.56
2017,24,"Rowan","county",141917,1.69
2011,1,"Rutherford","county",68392,0.15
2012,1,"Rutherford","county",67932,0.15
2013,3,"Rutherford","county",67807,0.44
2014,4,"Rutherford","county",67606,0.59
2015,5,"Rutherford","county",67617,0.74
2016,7,"Rutherford","county",67703,1.03
2017,8,"Rutherford","county",67796,1.18
2011,8,"Sampson","county",63746,1.25
2012,6,"Sampson","county",64151,0.94
2013,5,"Sampson","county",64313,0.78
2014,4,"Sampson","county",64398,0.62
2015,4,"Sampson","county",63993,0.63
2016,4,"Sampson","county",63499,0.63
2017,4,"Sampson","county",63143,0.63
2011,6,"Scotland","county",36029,1.67
2012,7,"Scotland","county",36366,1.92
2013,9,"Scotland","county",36223,2.48
2014,8,"Scotland","county",36058,2.22
2015,6,"Scotland","county",35821,1.67
2016,7,"Scotland","county",35789,1.96
2017,7,"Scotland","county",35686,1.96
2011,2,"Stanly","county",60936,0.33
2012,3,"Stanly","county",60477,0.5
2013,2,"Stanly","county",60612,0.33
2014,2,"Stanly","county",61056,0.33
2015,2,"Stanly","county",61234,0.33
2016,2,"Stanly","county",61751,0.32
2017,4,"Stanly","county",62443,0.64
2011,4,"Stokes","county",47551,0.84
2012,5,"Stokes","county",47068,1.06
2013,5,"Stokes","county",46731,1.07
2014,8,"Stokes","county",46786,1.71
2015,7,"Stokes","county",46763,1.5
2016,6,"Stokes","county",46751,1.28
2017,7,"Stokes","county",46728,1.5
2011,8,"Surry","county",73575,1.09
2012,9,"Surry","county",73718,1.22
2013,10,"Surry","county",73344,1.36
2014,13,"Surry","county",73834,1.76
2015,14,"Surry","county",73195,1.91
2016,14,"Surry","county",72843,1.92
2017,12,"Surry","county",72843,1.65
2011,5,"Swain","county",14263,3.51
2012,6,"Swain","county",14494,4.14
2013,5,"Swain","county",14590,3.43
2014,5,"Swain","county",14831,3.37
2015,6,"Swain","county",14953,4.01
2016,6,"Swain","county",14852,4.04
2017,6,"Swain","county",14999,4
2011,1,"Transylvania","county",33275,0.3
2012,0,"Transylvania","county",33022,0
2013,3,"Transylvania","county",33220,0.9
2014,2,"Transylvania","county",33428,0.6
2015,3,"Transylvania","county",33745,0.89
2016,3,"Transylvania","county",34139,0.88
2017,2,"Transylvania","county",34464,0.58
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,14,"Union","county",205717,0.68
2012,14,"Union","county",207872,0.67
2013,6,"Union","county",211539,0.28
2014,5,"Union","county",215933,0.23
2015,9,"Union","county",219992,0.41
2016,12,"Union","county",223915,0.54
2017,16,"Union","county",228171,0.7
